Compound_code	Metabolite_name	Importance_score	p_value
C00188	L-Threonine	-4.841	n.s.
C00189	Ethanolamine	-5.755	n.s.
C00186	(S)-Lactate	9.857	<0.05
C00184	Glycerone	6.257	n.s.
C05818	2-Demethylmenaquinone	-5.358	n.s.
C00183	L-Valine	-2.115	n.s.
C00180	Benzoate	-4.248	n.s.
C00181	D-Xylose	0.0	n.s.
C00159	D-Mannose	8.689	<0.05
C04216	all-trans-Heptaprenyl_diphosphate	-5.833	n.s.
C04051	5-Amino-4-imidazolecarboxyamide	-7.827	n.s.
C05984	2-Hydroxybutanoic_acid	11.441	<0.05
C06548	Ethylene_oxide	6.375	n.s.
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	2.059	n.s.
C00689	alpha,alpha'-Trehalose_6-phosphate	-5.768	n.s.
C01165	L-Glutamate_5-semialdehyde	0.0	n.s.
C16348	cis-3-Chloroallyl_aldehyde	-6.956	<0.05
C02946	4-Acetamidobutanoate	0.0	n.s.
C00842	dTDP-glucose	-3.322	n.s.
C16586	2-Phenyl-1,3-propanediol_monocarbamate	8.864	<0.05
C01168	Pseudouridine_5'-phosphate	-5.644	n.s.
C05100	3-Ureidoisobutyrate	0.0	n.s.
C06142	1-Butanol	-6.375	n.s.
C02291	L-Cystathionine	5.492	n.s.
C09815	Benzamide	5.209	n.s.
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	0.0	n.s.
C00378	Thiamine	0.0	n.s.
C00019	S-Adenosyl-L-methionine	-0.322	n.s.
C02988	L-Histidyl-tRNA(His)	-4.524	n.s.
C16551	Alcophosphamide	-8.864	<0.05
C06715	3-Oxopimeloyl-CoA	4.087	n.s.
C05539	N-Acetyl-L-2-amino-6-oxopimelate	4.298	n.s.
C14519	1-Hydroxypyrene	0.0	n.s.
C11437	1-Deoxy-D-xylulose_5-phosphate	0.0	n.s.
C00254	Prephenate	0.0	n.s.
C16237	Protein_N6-(lipoyl)lysine	-8.15	n.s.
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	6.304	n.s.
C16238	Lipoyl-AMP	0.0	n.s.
C18239	Precursor_Z	0.0	<0.05
C00446	alpha-D-Galactose_1-phosphate	-6.966	n.s.
C00445	5,10-Methenyltetrahydrofolate	1.737	n.s.
C01762	Xanthosine	5.181	n.s.
C00441	L-Aspartate_4-semialdehyde	-3.134	n.s.
C00440	5-Methyltetrahydrofolate	0.0	n.s.
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	0.0	n.s.
C00526	Deoxyuridine	5.951	n.s.
C00527	Glutaryl-CoA	-4.087	n.s.
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	0.0	n.s.
C00169	Carbamoyl_phosphate	-4.664	n.s.
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	-1.0	n.s.
C16221	(2E)-Octadecenoyl-[acp]	-4.755	n.s.
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-6.304	n.s.
C00009	Orthophosphate	-4.585	n.s.
C00341	Geranyl_diphosphate	0.0	n.s.
C03838	5'-Phosphoribosylglycinamide	-4.459	n.s.
C00288	HCO3-	5.719	n.s.
C03722	Quinolinate	0.0	n.s.
C05402	Melibiose	8.331	<0.05
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	9.329	<0.05
C03939	Acetyl-[acyl-carrier_protein]	-3.496	n.s.
C04039	2,3-Dihydroxy-3-methylbutanoate	0.0	n.s.
C00627	Pyridoxine_phosphate	-8.447	<0.05
C00459	dTTP	-6.778	n.s.
C00780	Serotonin	0.0	n.s.
C01228	Guanosine_3',5'-bis(diphosphate)	-5.358	n.s.
C05966	15(S)-HPETE	1.0	n.s.
C00239	dCMP	0.0	n.s.
C00231	D-Xylulose_5-phosphate	4.682	n.s.
C00232	Succinate_semialdehyde	-2.807	n.s.
C00233	4-Methyl-2-oxopentanoate	0.0	n.s.
C00234	10-Formyltetrahydrofolate	-3.994	n.s.
C05688	L-Selenocysteine	6.248	n.s.
C01613	Stachyose	8.655	<0.05
C00010	CoA	4.907	n.s.
C00158	Citrate	0.0	n.s.
C00062	L-Arginine	-3.735	n.s.
C00014	Ammonia	3.83	n.s.
C00015	UDP	4.04	n.s.
C00016	FAD	0.0	n.s.
C00018	Pyridoxal_phosphate	-8.447	<0.05
C05823	3-Mercaptolactate	-11.441	<0.05
C00153	Nicotinamide	-5.0	n.s.
C00152	L-Asparagine	-2.97	n.s.
C00155	L-Homocysteine	-5.59	n.s.
C02835	Imidazole-4-acetate	0.0	n.s.
C19846	Pimelyl-[acyl-carrier_protein]_methyl_ester	-5.248	n.s.
C00039	DNA	0.0	n.s.
C00066	tRNA	5.129	n.s.
C02876	Propanoyl_phosphate	5.066	n.s.
C04146	all-trans-Octaprenyl_diphosphate	5.358	n.s.
C02336	beta-D-Fructose	7.57	<0.05
C00259	L-Arabinose	4.954	n.s.
C00058	Formate	11.951	<0.05
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-5.877	n.s.
C00429	5,6-Dihydrouracil	0.0	n.s.
C00655	Xanthosine_5'-phosphate	4.392	n.s.
C00301	ADP-ribose	6.524	n.s.
C00718	Amylose	-6.555	n.s.
C02232	3-Oxoadipyl-CoA	0.0	n.s.
C14089	1-Hydroxymethylnaphthalene	8.907	<0.05
C02554	L-Valyl-tRNA(Val)	-5.459	n.s.
C02909	(2-Naphthyl)methanol	8.907	<0.05
C17551	2-Polyprenyl-6-hydroxyphenol	-5.858	n.s.
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	4.248	n.s.
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	0.0	n.s.
C01127	4-Hydroxy-2-oxoglutarate	0.0	n.s.
C06188	Salicin_6-phosphate	8.738	<0.05
C05665	3-Aminopropanal	0.0	n.s.
C06186	Arbutin	6.19	n.s.
C06187	Arbutin_6-phosphate	-6.19	n.s.
C03291	L-Xylulose_5-phosphate	-0.652	n.s.
C18902	Methylselenic_acid	8.426	<0.05
C03294	N-Formylmethionyl-tRNA	-5.807	n.s.
C02051	Lipoylprotein	-7.755	n.s.
C06611	trans-3-Chloro-2-propene-1-ol	0.0	n.s.
C06612	cis-3-Chloro-2-propene-1-ol	0.0	n.s.
C06613	trans-3-Chloroallyl_aldehyde	-6.956	<0.05
C06614	trans-3-Chloroacrylic_acid	0.0	n.s.
C06615	cis-3-Chloroacrylic_acid	0.0	n.s.
C00506	L-Cysteate	0.0	n.s.
C06755	Chloroacetic_acid	6.928	n.s.
C06754	Chloroacetaldehyde	0.0	n.s.
C18260	1,6-Dimethoxypyrene	0.0	n.s.
C00979	O-Acetyl-L-serine	7.859	<0.05
C16273	3-Hydroxy-5-oxohexanoyl-CoA	4.087	n.s.
C04246	But-2-enoyl-[acyl-carrier_protein]	-4.755	n.s.
C04242	5-Fluorodeoxyuridine_monophosphate	-5.044	n.s.
C03373	Aminoimidazole_ribotide	6.267	n.s.
C00402	D-Aspartate	-5.883	n.s.
C00407	L-Isoleucine	-2.632	n.s.
C06056	4-Hydroxy-L-threonine	-5.644	n.s.
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	0.0	n.s.
C06055	O-Phospho-4-hydroxy-L-threonine	1.807	n.s.
C03479	Folinic_acid	5.044	n.s.
C01144	(S)-3-Hydroxybutanoyl-CoA	-3.544	n.s.
C06113	L-Aspartyl-tRNA(Asn)	-6.052	n.s.
C06112	L-Glutamyl-tRNA(Gln)	6.57	n.s.
C09332	Tetrahydrofolyl-[Glu](2)	-5.129	n.s.
C00583	Propane-1,2-diol	0.0	n.s.
C02576	Perillyl_aldehyde	0.0	n.s.
C03972	2,3,4,5-Tetrahydrodipicolinate	-3.421	n.s.
C03974	2-Acyl-sn-glycerol_3-phosphate	-4.087	n.s.
C00577	D-Glyceraldehyde	-12.766	<0.05
C01302	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose_5-phosphate	-5.459	n.s.
C00279	D-Erythrose_4-phosphate	12.679	<0.05
C02470	Xanthurenic_acid	0.0	n.s.
C00275	D-Mannose_6-phosphate	-10.071	<0.05
C05465	Taurochenodeoxycholate	4.907	n.s.
C00270	N-Acetylneuraminate	5.358	n.s.
C00900	2-Acetolactate	5.375	n.s.
C00475	Cytidine	0.0	n.s.
C12215	Iminoerythrose_4-phosphate	-1.0	n.s.
C00473	Retinol	8.864	<0.05
C00294	Inosine	3.7	n.s.
C00295	Orotate	0.0	n.s.
C05396	Lactose_6-phosphate	-4.954	n.s.
C00357	N-Acetyl-D-glucosamine_6-phosphate	-6.2	n.s.
C05698	Selenohomocysteine	-5.492	n.s.
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	0.0	n.s.
C00353	Geranylgeranyl_diphosphate	-4.322	n.s.
C00352	D-Glucosamine_6-phosphate	-6.083	n.s.
C00299	Uridine	4.148	n.s.
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	0.0	n.s.
C00666	LL-2,6-Diaminoheptanedioate	-4.743	n.s.
C03657	1,4-Dihydroxy-2-naphthoate	0.0	n.s.
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-5.585	n.s.
C11736	5-Fluorodeoxyuridine	5.044	n.s.
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-5.585	n.s.
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	5.426	n.s.
C06201	2,4-Dihydroxyhept-2-enedioate	0.0	n.s.
C05596	p-Hydroxyphenylacetylglycine	-4.087	n.s.
C06206	Benzoyl_phosphate	0.0	n.s.
C00993	D-Alanyl-D-alanine	-10.038	<0.05
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	5.585	n.s.
C05382	Sedoheptulose_7-phosphate	-0.547	n.s.
C00120	Biotin	4.755	n.s.
C00121	D-Ribose	7.989	n.s.
C00122	Fumarate	-4.531	n.s.
C00123	L-Leucine	-2.273	n.s.
C00124	D-Galactose	7.931	<0.05
C18259	1-Methoxypyrene	0.0	n.s.
C00127	Glutathione_disulfide	-1.0	n.s.
C00129	Isopentenyl_diphosphate	-3.189	n.s.
C04501	N-Acetyl-alpha-D-glucosamine_1-phosphate	0.0	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	7.749	n.s.
C00433	2,5-Dioxopentanoate	0.0	n.s.
C05749	Hexanoyl-[acp]	1.0	n.s.
C05748	trans-Hex-2-enoyl-[acp]	-4.755	n.s.
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-6.285	n.s.
C05746	3-Oxohexanoyl-[acp]	6.687	n.s.
C05745	Butyryl-[acp]	1.0	n.s.
C05744	Acetoacetyl-[acp]	6.098	n.s.
C03150	Nicotinamide-beta-riboside	5.0	n.s.
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	-5.561	n.s.
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	-5.877	n.s.
C00054	Adenosine_3',5'-bisphosphate	-6.044	n.s.
C00055	CMP	0.0	n.s.
C00725	Lipoate	8.15	n.s.
C00199	D-Ribulose_5-phosphate	-6.499	n.s.
C00051	Glutathione	1.0	n.s.
C00052	UDP-alpha-D-galactose	-7.963	<0.05
C00197	3-Phospho-D-glycerate	-9.546	<0.05
C01344	dIDP	7.451	n.s.
C03785	D-Tagatose_1,6-bisphosphate	-8.91	<0.05
C00192	Hydroxylamine	0.0	n.s.
C00354	D-Fructose_1,6-bisphosphate	-10.182	<0.05
C01113	D-Galactose_6-phosphate	-4.755	n.s.
C00376	Retinal	-8.864	<0.05
C00011	CO2	-4.687	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C01118	O-Succinyl-L-homoserine	0.0	n.s.
C01050	UDP-N-acetylmuramate	-5.712	n.s.
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	0.0	n.s.
C05130	Imidazole-4-acetaldehyde	0.0	n.s.
C01212	UDP-N-acetylmuramoyl-L-alanine	4.728	n.s.
C06156	alpha-D-Glucosamine_1-phosphate	0.0	n.s.
C18261	1-Hydroxy-6-methoxypyrene	0.0	n.s.
C04805	5(S)-HETE	-1.0	n.s.
C03028	Thiamin_triphosphate	-6.476	n.s.
C03539	S-Ribosyl-L-homocysteine	7.229	n.s.
C06010	(S)-2-Acetolactate	3.186	n.s.
