compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C16586	2-Phenyl-1,3-propanediol_monocarbamate	8.864	8.864	0.0	90.0
C01097	D-Tagatose_6-phosphate	9.37335711005	9.373	0.0	90.0
C01096	Sorbitol_6-phosphate	-9.679	0.0	-9.679	90.0
C01094	D-Fructose_1-phosphate	12.2124496474	12.212	0.0	90.0
C01721	L-Fuculose	-2.322	0.0	-2.322	50.0
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	-2.0	0.0	-2.0	50.0
C00068	Thiamin_diphosphate	-5.06226290424	0.0	-5.062	60.0
C00681	1-Acyl-sn-glycerol_3-phosphate	-3.793	0.0	-3.793	50.0
C00343	Thioredoxin_disulfide	6.72608608315	6.773	-1.807	80.0
C05686	Adenylylselenate	-2.322	0.0	-2.322	50.0
C00345	6-Phospho-D-gluconate	7.71748163178	7.768	-2.907	80.0
C05684	Selenite	8.426	8.426	0.0	90.0
C00063	CTP	8.09850372575	8.099	0.0	80.0
C05689	Se-Methyl-L-selenocysteine	6.248	6.248	0.0	70.0
C00065	L-Serine	-9.53932650173	1.262	-9.544	90.0
C00064	L-Glutamine	5.46373188725	5.741	-3.226	70.0
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	1.585	1.585	0.0	50.0
C16633	5-Fluorouridine	4.75490791479	4.858	-1.0	60.0
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	5.57005232199	5.57	0.0	70.0
C16634	5-Fluorouridine_monophosphate	-4.858	0.0	-4.858	60.0
C19673	Malonyl-[acp]_methyl_ester	5.3919466168	5.392	0.0	70.0
C05528	3-Sulfopyruvate	-1.585	0.0	-1.585	50.0
C00741	Diacetyl	-7.392	0.0	-7.392	80.0
C04079	N-((R)-Pantothenoyl)-L-cysteine	5.109	5.109	0.0	60.0
C00669	gamma-L-Glutamyl-L-cysteine	-6.49192500144	0.0	-6.492	80.0
C00668	alpha-D-Glucose_6-phosphate	7.57510993669	7.575	0.0	80.0
C00666	LL-2,6-Diaminoheptanedioate	-4.95932225442	0.0	-4.959	60.0
C00663	beta-D-Glucose_1-phosphate	-6.044	0.0	-6.044	70.0
C02163	L-Arginyl-tRNA(Arg)	-4.807	0.0	-4.807	60.0
C00114	Choline	-5.755	0.0	-5.755	70.0
C00117	D-Ribose_5-phosphate	8.19161413398	8.215	-2.256	80.0
C00116	Glycerol	-7.776	0.0	-7.776	80.0
C00111	Glycerone_phosphate	9.18187748334	9.234	-4.417	90.0
C02380	6-Mercaptopurine	5.615	5.615	0.0	70.0
C00112	CDP	3.52306694037	4.426	-3.322	50.0
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-8.92480869873	2.713	-8.944	90.0
C00118	D-Glyceraldehyde_3-phosphate	-10.9498654287	5.765	-10.989	90.0
C03492	D-4'-Phosphopantothenate	3.392	3.392	0.0	50.0
C01346	dUDP	3.459	3.459	0.0	50.0
C00232	Succinate_semialdehyde	-2.807	0.0	-2.807	50.0
C06441	L-Xylulose_1-phosphate	2.32195059457	2.322	0.0	50.0
C05751	trans-Oct-2-enoyl-[acp]	-5.04449298138	0.0	-5.044	60.0
C05752	Octanoyl-[acp]	2.32195059457	2.322	0.0	50.0
C05753	3-Oxodecanoyl-[acp]	10.5809022678	10.581	0.0	90.0
C02067	Pseudouridine	5.644	5.644	0.0	70.0
C05755	Decanoyl-[acp]	2.32195059457	2.322	0.0	50.0
C05756	3-Oxododecanoyl-[acp]	11.0111563782	11.011	0.0	90.0
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-10.9916318234	0.0	-10.992	90.0
C05758	trans-Dodec-2-enoyl-[acp]	-5.04449298138	0.0	-5.044	60.0
C15996	7-Cyano-7-carbaguanine	0.737	0.737	0.0	50.0
C05811	2-Octaprenyl-6-hydroxyphenol	-5.858	0.0	-5.858	70.0
C05810	2-Octaprenylphenol	5.858	5.858	0.0	70.0
C00188	L-Threonine	-4.6734417374	1.652	-4.841	60.0
C00189	Ethanolamine	-5.755	0.0	-5.755	70.0
C02702	L-Prolyl-tRNA(Pro)	-7.17010256686	0.0	-7.17	80.0
C03793	N6,N6,N6-Trimethyl-L-lysine	-7.119	0.0	-7.119	80.0
C00184	Glycerone	6.257	6.257	0.0	70.0
C05818	2-Demethylmenaquinone	-5.358	0.0	-5.358	70.0
C00183	L-Valine	-1.50175055167	0.585	-2.115	50.0
C03794	N6-(1,2-Dicarboxyethyl)-AMP	-4.19636225798	0.0	-4.196	60.0
C00181	D-Xylose	8.48402982377	8.484	0.0	90.0
C00010	CoA	4.907	4.907	0.0	60.0
C04216	all-trans-Heptaprenyl_diphosphate	-5.833	0.0	-5.833	70.0
C04051	5-Amino-4-imidazolecarboxyamide	-7.83965135808	0.0	-7.84	80.0
C02839	L-Tyrosyl-tRNA(Tyr)	-5.728	0.0	-5.728	70.0
C06548	Ethylene_oxide	6.375	6.375	0.0	80.0
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	2.059	2.059	0.0	50.0
C00689	alpha,alpha'-Trehalose_6-phosphate	-5.768	0.0	-5.768	70.0
C16348	cis-3-Chloroallyl_aldehyde	-7.0166781522	0.0	-7.017	80.0
C00842	dTDP-glucose	-3.322	0.0	-3.322	50.0
C01168	Pseudouridine_5'-phosphate	-5.644	0.0	-5.644	70.0
C06142	1-Butanol	-6.375	0.0	-6.375	80.0
C02291	L-Cystathionine	5.492	5.492	0.0	70.0
C00018	Pyridoxal_phosphate	-8.447	0.0	-8.447	90.0
C05823	3-Mercaptolactate	-11.441	0.0	-11.441	90.0
C03546	myo-Inositol_4-phosphate	8.17002624146	8.17	0.0	80.0
C16551	Alcophosphamide	-8.864	0.0	-8.864	90.0
C06715	3-Oxopimeloyl-CoA	4.087	4.087	0.0	60.0
C05539	N-Acetyl-L-2-amino-6-oxopimelate	4.298	4.298	0.0	60.0
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	-1.585	0.0	-1.585	50.0
C16237	Protein_N6-(lipoyl)lysine	-10.8382377666	0.0	-10.838	90.0
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	12.1139481029	12.114	0.0	90.0
C00446	alpha-D-Galactose_1-phosphate	-7.07489258596	0.0	-7.075	80.0
C00445	5,10-Methenyltetrahydrofolate	8.18462440124	8.185	0.0	80.0
C01762	Xanthosine	6.39684893931	6.397	0.0	80.0
C00441	L-Aspartate_4-semialdehyde	6.61095065967	6.75	-3.306	80.0
C00526	Deoxyuridine	6.01932091506	6.019	0.0	70.0
C00527	Glutaryl-CoA	-4.19596530974	0.0	-4.196	60.0
C00522	(R)-Pantoate	0.678	0.678	0.0	50.0
C00448	trans,trans-Farnesyl_diphosphate	3.544	3.544	0.0	50.0
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	-1.0	0.0	-1.0	50.0
C05796	Galactan	11.1877768943	11.188	0.0	90.0
C16221	(2E)-Octadecenoyl-[acp]	-4.755	0.0	-4.755	60.0
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-11.541750209	0.0	-11.542	90.0
C01194	1-Phosphatidyl-D-myo-inositol	1.0	1.0	0.0	50.0
C00954	Indole-3-acetate	-3.7	0.0	-3.7	50.0
C00186	(S)-Lactate	9.857	9.857	0.0	90.0
C00342	Thioredoxin	-5.94099890222	2.0	-6.032	70.0
C03838	5'-Phosphoribosylglycinamide	-4.58456685524	0.0	-4.585	60.0
C05400	Epimelibiose	9.5	9.5	0.0	90.0
C00344	Phosphatidylglycerol	2.0	2.0	0.0	50.0
C05402	Melibiose	8.331	8.331	0.0	80.0
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	9.329	9.329	0.0	90.0
C03939	Acetyl-[acyl-carrier_protein]	-8.82101020872	0.0	-8.821	90.0
C18048	N-Succinyl-L-citrulline	-3.32192809489	0.0	-3.322	50.0
C00620	alpha-D-Ribose_1-phosphate	8.07956375639	8.08	0.0	80.0
C00627	Pyridoxine_phosphate	-8.447	0.0	-8.447	90.0
C02988	L-Histidyl-tRNA(His)	-4.524	0.0	-4.524	60.0
C01222	GDP-4-dehydro-6-deoxy-D-mannose	-0.807	0.0	-0.807	50.0
C04895	7,8-Dihydroneopterin_3'-triphosphate	3.7	3.7	0.0	60.0
C01228	Guanosine_3',5'-bis(diphosphate)	-5.70070168605	0.0	-5.701	70.0
C05966	15(S)-HPETE	2.0	2.0	0.0	50.0
C00231	D-Xylulose_5-phosphate	4.42679255398	4.682	-2.057	60.0
C01345	dITP	4.17	4.17	0.0	60.0
C01344	dIDP	7.451	7.451	0.0	80.0
C00234	10-Formyltetrahydrofolate	-4.08817087989	0.0	-4.088	60.0
C00235	Dimethylallyl_diphosphate	0.870406580188	2.147	-1.379	50.0
C01613	Stachyose	8.655	8.655	0.0	90.0
C00159	D-Mannose	8.69771313501	8.698	0.0	90.0
C00011	CO2	6.94727970942	7.221	-4.687	80.0
C00062	L-Arginine	-4.45837460954	0.0	-4.458	60.0
C00014	Ammonia	-10.0707379094	3.83	-10.09	90.0
C05980	Cardiolipin	-4.954	0.0	-4.954	60.0
C05822	3'-CMP	-8.47584610309	0.0	-8.476	90.0
C00019	S-Adenosyl-L-methionine	7.50961144558	7.539	-1.907	80.0
C00153	Nicotinamide	-6.94255447192	0.0	-6.943	80.0
C00152	L-Asparagine	-2.73504460102	2.137	-3.467	50.0
C00155	L-Homocysteine	-5.62696349958	0.0	-5.627	70.0
C19846	Pimelyl-[acyl-carrier_protein]_methyl_ester	-5.248	0.0	-5.248	70.0
C00066	tRNA	5.129	5.129	0.0	60.0
C00197	3-Phospho-D-glycerate	-9.55739530994	2.184	-9.566	90.0
C04146	all-trans-Octaprenyl_diphosphate	5.358	5.358	0.0	70.0
C02336	beta-D-Fructose	7.57	7.57	0.0	80.0
C00191	D-Glucuronate	8.61202972382	8.612	0.0	90.0
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-10.5612354982	0.0	-10.561	90.0
C01035	4-Guanidinobutanoate	-5.209	0.0	-5.209	60.0
C00655	Xanthosine_5'-phosphate	4.15879835247	4.392	-1.648	60.0
C00301	ADP-ribose	6.524	6.524	0.0	80.0
C00718	Amylose	-6.7350893934	0.585	-6.755	80.0
C00785	Urocanate	2.322	2.322	0.0	50.0
C14089	1-Hydroxymethylnaphthalene	8.94846347898	8.948	0.0	90.0
C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	2.585	2.585	0.0	50.0
C01697	Galactitol	4.02938706436	4.029	0.0	60.0
C17551	2-Polyprenyl-6-hydroxyphenol	-5.858	0.0	-5.858	70.0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	4.248	4.248	0.0	60.0
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	-6.05540813858	0.0	-6.055	70.0
C01127	4-Hydroxy-2-oxoglutarate	2.0	2.0	0.0	50.0
C06188	Salicin_6-phosphate	8.738	8.738	0.0	90.0
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	-2.115	0.0	-2.115	50.0
C03506	Indoleglycerol_phosphate	6.629	6.629	0.0	80.0
C06186	Arbutin	6.19	6.19	0.0	70.0
C06187	Arbutin_6-phosphate	-6.19	0.0	-6.19	70.0
C03291	L-Xylulose_5-phosphate	-0.652	0.0	-0.652	50.0
C18902	Methylselenic_acid	8.426	8.426	0.0	90.0
C03294	N-Formylmethionyl-tRNA	-5.807	0.0	-5.807	70.0
C02051	Lipoylprotein	-10.4576132614	0.0	-10.458	90.0
C03114	Dimethylbenzimidazole	6.443	6.443	0.0	80.0
C06613	trans-3-Chloroallyl_aldehyde	-7.0166781522	0.0	-7.017	80.0
C00506	L-Cysteate	1.0	1.0	0.0	50.0
C06755	Chloroacetic_acid	6.928	6.928	0.0	80.0
C00870	4-Nitrophenol	-5.209	0.0	-5.209	60.0
C16273	3-Hydroxy-5-oxohexanoyl-CoA	4.087	4.087	0.0	60.0
C04246	But-2-enoyl-[acyl-carrier_protein]	-5.04449298138	0.0	-5.044	60.0
C01019	6-Deoxy-L-galactose	2.322	2.322	0.0	50.0
C04242	5-Fluorodeoxyuridine_monophosphate	-5.044	0.0	-5.044	60.0
C03373	Aminoimidazole_ribotide	6.267	6.267	0.0	70.0
C00402	D-Aspartate	-5.883	0.0	-5.883	70.0
C00407	L-Isoleucine	1.84738438733	3.292	-2.632	50.0
C01151	D-Ribose_1,5-bisphosphate	-5.555	0.0	-5.555	70.0
C06056	4-Hydroxy-L-threonine	-5.644	0.0	-5.644	70.0
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	1.222	1.222	0.0	50.0
C06055	O-Phospho-4-hydroxy-L-threonine	1.11492692355	1.807	-0.415	50.0
C03479	Folinic_acid	-10.452425233	5.044	-10.486	90.0
C01144	(S)-3-Hydroxybutanoyl-CoA	-3.544	0.0	-3.544	50.0
C06508	Adenosyl_cobinamide	5.17	5.17	0.0	70.0
C06509	Adenosyl_cobinamide_phosphate	3.663	3.663	0.0	60.0
C09332	Tetrahydrofolyl-[Glu](2)	-5.129	0.0	-5.129	60.0
C03972	2,3,4,5-Tetrahydrodipicolinate	-4.61107618985	0.0	-4.611	60.0
C03974	2-Acyl-sn-glycerol_3-phosphate	-4.087	0.0	-4.087	50.0
C00577	D-Glyceraldehyde	-12.7892132928	0.0	-12.789	90.0
C01302	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose_5-phosphate	-5.459	0.0	-5.459	70.0
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	5.443	5.443	0.0	70.0
C00279	D-Erythrose_4-phosphate	12.6881137175	12.688	0.0	90.0
C00275	D-Mannose_6-phosphate	-10.0743493373	0.0	-10.074	90.0
C05465	Taurochenodeoxycholate	4.907	4.907	0.0	60.0
C13638	1-(4'-Hydroxyphenyl)ethanol	6.375	6.375	0.0	80.0
C00900	2-Acetolactate	5.44290587746	5.443	0.0	70.0
C12215	Iminoerythrose_4-phosphate	-3.0	0.0	-3.0	50.0
C12214	Aminofructose_6-phosphate	3.0	3.0	0.0	50.0
C00294	Inosine	6.21566691603	6.216	0.0	70.0
C05396	Lactose_6-phosphate	-4.954	0.0	-4.954	60.0
C05697	Selenate	2.322	2.322	0.0	50.0
C05699	L-Selenocystathionine	5.492	5.492	0.0	70.0
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	-1.047	0.0	-1.047	50.0
C00354	D-Fructose_1,6-bisphosphate	-10.1604300115	4.228	-10.184	90.0
C00353	Geranylgeranyl_diphosphate	-4.322	0.0	-4.322	60.0
C00352	D-Glucosamine_6-phosphate	-6.07508254665	0.848	-6.113	70.0
C02909	(2-Naphthyl)methanol	8.94846347898	8.948	0.0	90.0
C05399	Melibiitol	9.5	9.5	0.0	90.0
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-5.585	0.0	-5.585	70.0
C11736	5-Fluorodeoxyuridine	5.044	5.044	0.0	60.0
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-5.585	0.0	-5.585	70.0
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	5.426	5.426	0.0	70.0
C06201	2,4-Dihydroxyhept-2-enedioate	-3.7	0.0	-3.7	50.0
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	2.807	2.807	0.0	50.0
C00357	N-Acetyl-D-glucosamine_6-phosphate	-6.2	0.0	-6.2	70.0
C00993	D-Alanyl-D-alanine	-10.038	0.0	-10.038	90.0
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	5.585	5.585	0.0	70.0
C05382	Sedoheptulose_7-phosphate	-1.98375179544	0.0	-1.984	50.0
C00120	Biotin	6.67258843694	6.673	0.0	80.0
C00121	D-Ribose	7.989	7.989	0.0	80.0
C00122	Fumarate	-5.66423941161	5.165	-6.436	70.0
C00123	L-Leucine	-1.80734366754	0.415	-2.273	50.0
C00124	D-Galactose	-9.70660638917	8.012	-10.095	90.0
C00127	Glutathione_disulfide	-2.0	0.0	-2.0	50.0
C00129	Isopentenyl_diphosphate	-3.53852708721	0.0	-3.539	50.0
C05749	Hexanoyl-[acp]	2.32195059457	2.322	0.0	50.0
C05748	trans-Hex-2-enoyl-[acp]	-5.04449298138	0.0	-5.044	60.0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-10.9916318234	0.0	-10.992	90.0
C05746	3-Oxohexanoyl-[acp]	11.0111563782	11.011	0.0	90.0
C05745	Butyryl-[acp]	2.32195059457	2.322	0.0	50.0
C05744	Acetoacetyl-[acp]	10.366995168	10.57	-7.637	90.0
C03150	Nicotinamide-beta-riboside	6.94255447192	6.943	0.0	80.0
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	-10.239469341	0.0	-10.239	90.0
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	-10.5612354982	0.0	-10.561	90.0
C00054	Adenosine_3',5'-bisphosphate	-6.044	0.0	-6.044	70.0
C00725	Lipoate	10.8382377666	10.838	0.0	90.0
C00199	D-Ribulose_5-phosphate	-6.499	0.0	-6.499	80.0
C00051	Glutathione	2.0	2.0	0.0	50.0
C00052	UDP-alpha-D-galactose	-7.95055262285	1.1	-7.963	80.0
C00721	Dextrin	-8.75807417361	0.0	-8.758	90.0
C02876	Propanoyl_phosphate	4.97718506997	5.066	-1.0	60.0
C00058	Formate	11.9520320674	11.952	0.0	90.0
C01113	D-Galactose_6-phosphate	-4.755	0.0	-4.755	60.0
C04088	Octadecanoyl-[acyl-carrier_protein]	-5.248	0.0	-5.248	70.0
C01050	UDP-N-acetylmuramate	-4.98630446686	4.373	-5.712	60.0
C00206	dADP	-7.39634397257	0.0	-7.396	80.0
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	-5.866	0.0	-5.866	70.0
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	-6.426	0.0	-6.426	80.0
C04805	5(S)-HETE	-2.0	0.0	-2.0	50.0
C03028	Thiamin_triphosphate	-6.476	0.0	-6.476	80.0
C03539	S-Ribosyl-L-homocysteine	7.229	7.229	0.0	80.0
C02191	Protoporphyrin	5.129	5.129	0.0	60.0
C06010	(S)-2-Acetolactate	3.40611223616	3.406	0.0	50.0
