compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C01172	beta-D-Glucose_6-phosphate	-10.2620029356	6.512	-10.365	80.0
C01177	Inositol_1-phosphate	10.8422490841	10.842	0.0	80.0
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	-7.679	0.0	-7.679	70.0
C08334	Lotaustralin	7.679	7.679	0.0	60.0
C03415	N2-Succinyl-L-ornithine	1.0	1.0	0.0	50.0
C03892	Phosphatidylglycerophosphate	-10.9819314617	0.0	-10.982	80.0
C02412	Glycyl-tRNA(Gly)	-10.862881083	0.0	-10.863	80.0
C00680	meso-2,6-Diaminoheptanedioate	9.53370777159	9.534	0.0	70.0
C00683	(S)-Methylmalonyl-CoA	4.516	4.516	0.0	50.0
C02411	Glutaconyl-1-CoA	-6.555	0.0	-6.555	60.0
C11545	Cobalt-precorrin_8	2.585	2.585	0.0	50.0
C02553	L-Seryl-tRNA(Ser)	-11.1659620989	0.0	-11.166	90.0
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	-8.58728384303	0.0	-8.587	70.0
C05378	beta-D-Fructose_1,6-bisphosphate	14.3472958212	14.348	-3.273	90.0
C00831	Pantetheine	9.60167881456	9.602	0.0	70.0
C20238	(2R)-Ethylmalonyl-CoA	-5.0	0.0	-5.0	60.0
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-6.615	0.0	-6.615	70.0
C00512	S-Benzoate_coenzyme_A	-9.31773574207	0.0	-9.318	70.0
C00514	D-Mannonate	2.807	2.807	0.0	50.0
C16220	3-Hydroxyoctadecanoyl-[acp]	10.835486262	10.95	-7.238	80.0
C00921	Dihydropteroate	9.40116190323	9.476	-5.17	70.0
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	2.8073709933	2.807	0.0	50.0
C03586	2-Oxo-2,3-dihydrofuran-5-acetate	-8.435	0.0	-8.435	70.0
C00458	dCTP	-10.5498403581	4.053	-10.566	80.0
C04895	7,8-Dihydroneopterin_3'-triphosphate	6.21601987262	7.219	-6.222	60.0
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-4.61463655616	0.0	-4.615	60.0
C13638	1-(4'-Hydroxyphenyl)ethanol	12.162	12.162	0.0	90.0
C00448	trans,trans-Farnesyl_diphosphate	7.9055081424	7.932	-2.138	60.0
C00455	Nicotinamide_D-ribonucleotide	10.2909833616	10.298	-2.663	80.0
C15973	Enzyme_N6-(dihydrolipoyl)lysine	12.2576797476	12.258	0.0	90.0
C15972	Enzyme_N6-(lipoyl)lysine	7.98641248258	8.304	-5.965	60.0
C11062	4-Hydroxybutyryl-CoA	7.366	7.366	0.0	60.0
C00330	Deoxyguanosine	10.5415435951	10.542	0.0	80.0
C00333	D-Galacturonate	4.322	4.322	0.0	50.0
C12739	5'-Deoxy-5-fluorouridine	-5.83251339932	0.0	-5.833	60.0
C00334	4-Aminobutanoate	8.39461274108	8.395	0.0	70.0
C00337	(S)-Dihydroorotate	-8.84465500952	5.044	-8.945	70.0
C04121	CMP-3-deoxy-D-manno-octulosonate	4.973	4.973	0.0	50.0
C04122	D-1-Aminopropan-2-ol_O-phosphate	-5.83263851259	0.0	-5.833	60.0
C00636	D-Mannose_1-phosphate	-4.358	0.0	-4.358	60.0
C00637	Indole-3-acetaldehyde	4.08750254685	4.088	0.0	50.0
C00630	2-Methylpropanoyl-CoA	10.337	10.337	0.0	80.0
C00631	2-Phospho-D-glycerate	-8.79192031441	0.0	-8.792	70.0
C02528	Chenodeoxycholate	-10.2165107907	0.0	-10.217	80.0
C04046	3-D-Glucosyl-1,2-diacylglycerol	9.929	9.929	0.0	80.0
C01594	Linamarin	7.679	7.679	0.0	60.0
C00208	Maltose	12.9409377391	12.943	-3.7	90.0
C05985	2-Propynal	4.08750254685	4.088	0.0	50.0
C00204	2-Dehydro-3-deoxy-D-gluconate	-4.44631103121	3.585	-5.079	60.0
C01213	(R)-Methylmalonyl-CoA	3.629	3.629	0.0	50.0
C01212	UDP-N-acetylmuramoyl-L-alanine	10.4198975818	10.468	-5.547	80.0
C07490	Trichloroethanol	-12.9832031551	0.0	-12.983	90.0
C01217	5,6,7,8-Tetrahydromethanopterin	6.384	6.384	0.0	60.0
C00025	L-Glutamate	9.76786750922	9.805	-4.489	80.0
C00024	Acetyl-CoA	-12.3177813314	5.932	-12.335	90.0
C00148	L-Proline	9.87122338273	9.894	-3.907	80.0
C00149	(S)-Malate	8.59519869967	8.88	-6.4	70.0
C00021	S-Adenosyl-L-homocysteine	10.2854594847	10.311	-4.485	80.0
C00020	AMP	9.73518565976	9.755	-3.585	80.0
C00022	Pyruvate	-10.1110651825	0.0	-10.111	80.0
C02067	Pseudouridine	9.831	9.831	0.0	80.0
C00143	5,10-Methylenetetrahydrofolate	-7.43500776555	3.563	-7.53	70.0
C00140	N-Acetyl-D-glucosamine	9.576	9.576	0.0	70.0
C00141	3-Methyl-2-oxobutanoic_acid	8.90301377845	8.915	-2.006	70.0
C00029	UDP-glucose	-11.7143151641	4.35	-11.723	90.0
C00147	Adenine	8.87852243962	9.043	-5.833	70.0
C00144	GMP	10.0499272766	10.149	-6.236	80.0
C03740	(5-L-Glutamyl)-L-amino_acid	-3.585	0.0	-3.585	60.0
C05512	Deoxyinosine	9.39408628821	9.405	-2.322	70.0
C05984	2-Hydroxybutanoic_acid	14.057642797	14.058	0.0	90.0
C05729	R-S-Cysteinylglycine	9.51314515262	9.513	0.0	70.0
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-11.0925586895	0.0	-11.093	90.0
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	10.4441987055	10.535	-6.5	80.0
C02737	Phosphatidylserine	0.415	0.415	0.0	50.0
C00099	beta-Alanine	7.8361627451	7.836	0.0	60.0
C02739	1-(5-Phospho-D-ribosyl)-ATP	4.09469906591	4.095	0.0	50.0
C05726	S-Substituted_L-cysteine	-9.53465048644	0.0	-9.535	80.0
C00700	XTP	11.0219440045	11.022	0.0	90.0
C00705	dCDP	8.20336939954	8.235	-2.7	70.0
C02320	R-S-Glutathione	3.585	3.585	0.0	50.0
C00641	1,2-Diacyl-sn-glycerol	9.97571390868	9.984	-2.536	80.0
C02637	3-Dehydroshikimate	0.998218819671	3.544	-3.273	50.0
C03194	(R)-1-Aminopropan-2-ol	4.322	4.322	0.0	50.0
C01179	3-(4-Hydroxyphenyl)pyruvate	2.13916202656	2.139	0.0	50.0
C00314	Pyridoxine	13.0944608532	13.094	0.0	90.0
C02938	3-Indoleacetonitrile	5.492	5.492	0.0	60.0
C05951	Leukotriene_D4	-3.585	0.0	-3.585	60.0
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	3.00002812455	3.0	0.0	50.0
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	6.67215477995	7.539	-6.392	60.0
C00763	D-Proline	7.044	7.044	0.0	60.0
C01134	Pantetheine_4'-phosphate	10.0405368793	10.107	-5.634	80.0
C01137	S-Adenosylmethioninamine	1.322	1.322	0.0	50.0
C01131	L-Rhamnulose_1-phosphate	-2.322	0.0	-2.322	50.0
C00080	H+	6.087	6.087	0.0	60.0
C06037	Digalactosyl-diacylglycerol	12.8263973141	12.826	0.0	90.0
C03511	L-Phenylalanyl-tRNA(Phe)	-10.4950357592	0.0	-10.495	80.0
C06032	D-erythro-3-Methylmalate	0.874	0.874	0.0	50.0
C12147	L-Threonine_O-3-phosphate	4.907	4.907	0.0	50.0
C03287	L-Glutamyl_5-phosphate	8.40221106015	8.416	-1.7	70.0
C06408	Precorrin_8X	4.858	4.858	0.0	50.0
C02741	Phosphoribosyl-AMP	-3.248	0.0	-3.248	60.0
C03125	L-Cysteinyl-tRNA(Cys)	-9.79964384539	0.0	-9.8	80.0
C03127	L-Isoleucyl-tRNA(Ile)	-11.5013189875	0.0	-11.501	90.0
C06406	Precorrin_3B	5.0	5.0	0.0	50.0
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-12.8263973141	0.0	-12.826	90.0
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	10.835486262	10.95	-7.238	80.0
C20372	3-Ketoglutaryl-[acp]_methyl_ester	11.3157808225	11.41	-7.427	90.0
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	10.835486262	10.95	-7.238	80.0
C20376	3-Ketopimeloyl-[acp]_methyl_ester	11.3157808225	11.41	-7.427	90.0
C20375	Glutaryl-[acp]_methyl_ester	9.87808234658	9.878	0.0	80.0
C20374	Enoylglutaryl-[acp]_methyl_ester	-12.3759811315	5.492	-12.388	90.0
C05596	p-Hydroxyphenylacetylglycine	-9.31773574207	0.0	-9.318	70.0
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	-2.322	0.0	-2.322	50.0
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	12.8263973141	12.826	0.0	90.0
C00804	Propynoate	-4.08750254685	0.0	-4.088	60.0
C00969	3-Hydroxypropanal	5.392590107	5.393	0.0	60.0
C03722	Quinolinate	4.32167965862	4.459	-1.0	50.0
C04257	N-Acetyl-D-mannosamine_6-phosphate	11.0984088059	11.098	0.0	90.0
C00966	2-Dehydropantoate	-0.848528959274	1.766	-2.379	50.0
C11540	Cobalt-precorrin_4	3.0	3.0	0.0	50.0
C11542	Cobalt-precorrin_6	-1.585	0.0	-1.585	50.0
C11543	Cobalt-dihydro-precorrin_6	-1.0	0.0	-1.0	50.0
C02282	Glutaminyl-tRNA	11.1507593755	11.185	-5.771	90.0
C00418	(R)-Mevalonate	-5.015	0.0	-5.015	60.0
C00473	Retinol	12.9832031551	12.983	0.0	90.0
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	1.0	1.0	0.0	50.0
C04919	2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine_1,4'-bisphosphate	5.285	5.285	0.0	60.0
C00415	Dihydrofolate	4.4599199577	6.132	-5.589	50.0
C00416	Phosphatidate	-9.67645065321	5.927	-9.78	80.0
C00410	Progesterone	1.0	1.0	0.0	50.0
C01005	O-Phospho-L-serine	-4.104	0.0	-4.104	60.0
C03460	2-Methylprop-2-enoyl-CoA	-10.337	0.0	-10.337	80.0
C17949	N-Acetyldemethylphosphinothricin	-9.079	0.0	-9.079	70.0
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	9.24287185688	9.255	-2.322	70.0
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	-1.585	0.0	-1.585	50.0
C01798	D-Glucoside	7.679	7.679	0.0	60.0
C10700	4'-Hydroxyacetophenone	-12.162	0.0	-12.162	90.0
C04039	2,3-Dihydroxy-3-methylbutanoate	-4.39238300601	0.0	-4.392	60.0
C04006	1D-myo-Inositol_3-phosphate	10.8422490841	10.842	0.0	80.0
C11355	4-Amino-4-deoxychorismate	4.32208988083	4.644	-2.322	50.0
C16244	Cobalt-precorrin_7	-1.0	0.0	-1.0	50.0
C02686	Galactosylceramide	-12.0134653274	0.0	-12.013	90.0
C00243	Lactose	10.5587094506	10.559	0.0	80.0
C00242	Guanine	8.71142086085	8.852	-5.425	70.0
C00245	Taurine	-10.1994365145	3.585	-10.214	80.0
C00249	Hexadecanoic_acid	4.524	4.524	0.0	50.0
C00624	N-Acetyl-L-glutamate	3.322	3.322	0.0	50.0
C16587	3-Carbamoyl-2-phenylpropionaldehyde	-12.9832031551	0.0	-12.983	90.0
C02170	Methylmalonate	-4.08750254685	0.0	-4.088	60.0
C00568	4-Aminobenzoate	5.16989301053	5.931	-4.644	60.0
C04732	5-Amino-6-(1-D-ribitylamino)uracil	7.11873534171	7.119	0.0	60.0
C01097	D-Tagatose_6-phosphate	13.2842967532	13.284	0.0	90.0
C00561	Mandelonitrile	-7.679	0.0	-7.679	70.0
C01094	D-Fructose_1-phosphate	14.8286829422	14.829	0.0	90.0
C01092	8-Amino-7-oxononanoate	-4.7	0.0	-4.7	60.0
C05682	Phosphonoacetate	5.209	5.209	0.0	60.0
C00068	Thiamin_diphosphate	-9.8431603895	2.898	-9.855	80.0
C00342	Thioredoxin	-12.4118293505	1.848	-12.413	90.0
C00343	Thioredoxin_disulfide	12.4567688534	12.458	-2.459	90.0
C00344	Phosphatidylglycerol	9.83648193056	9.836	0.0	80.0
C00345	6-Phospho-D-gluconate	10.1588970053	10.159	0.0	80.0
C05684	Selenite	12.8505572962	12.851	0.0	90.0
C00061	FMN	-5.229	0.0	-5.229	60.0
C00060	Carboxylate	-5.492	0.0	-5.492	60.0
C00063	CTP	10.9723749401	10.972	0.0	90.0
C05689	Se-Methyl-L-selenocysteine	11.1105399493	11.111	0.0	90.0
C00065	L-Serine	-10.4761517261	5.374	-10.518	80.0
C00064	L-Glutamine	5.00535142647	6.535	-5.921	50.0
C00066	tRNA	9.1394099107	9.139	0.0	70.0
C16633	5-Fluorouridine	10.2660032462	10.266	0.0	80.0
C05665	3-Aminopropanal	4.08750254685	4.088	0.0	50.0
C16631	alpha-Fluoro-beta-ureidopropionic_acid	-2.807	0.0	-2.807	50.0
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	10.6636092956	10.665	-0.263	80.0
C16635	5'-Deoxy-5-fluorocytidine	5.83251339932	5.833	0.0	60.0
C16634	5-Fluorouridine_monophosphate	-10.269513644	0.0	-10.27	80.0
C19673	Malonyl-[acp]_methyl_ester	11.7189958781	11.719	0.0	90.0
C00233	4-Methyl-2-oxopentanoate	-1.817	0.0	-1.817	50.0
C00741	Diacetyl	-11.972	0.0	-11.972	90.0
C04079	N-((R)-Pantothenoyl)-L-cysteine	9.60167881456	9.602	0.0	70.0
C00669	gamma-L-Glutamyl-L-cysteine	-10.7749487891	0.0	-10.775	80.0
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	3.74427853898	3.744	0.0	50.0
C02166	Leukotriene_C4	3.585	3.585	0.0	50.0
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	-0.999955936191	2.322	-2.17	50.0
C00663	beta-D-Glucose_1-phosphate	-10.9536229361	0.0	-10.954	80.0
C02163	L-Arginyl-tRNA(Arg)	-10.0260943609	0.0	-10.026	80.0
C00988	2-Phosphoglycolate	4.087	4.087	0.0	50.0
C00989	4-Hydroxybutanoic_acid	8.16447465502	8.164	0.0	70.0
C00114	Choline	-9.58838968699	0.0	-9.588	80.0
C00117	D-Ribose_5-phosphate	10.5939254251	10.686	-6.67	80.0
C00116	Glycerol	-11.0203897792	0.0	-11.02	80.0
C00111	Glycerone_phosphate	12.2193768138	12.26	-7.101	90.0
C02380	6-Mercaptopurine	10.7502122963	10.75	0.0	80.0
C00112	CDP	7.11506537125	7.861	-6.553	60.0
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-11.7343932977	1.652	-11.736	90.0
C00118	D-Glyceraldehyde_3-phosphate	-13.5225201892	5.489	-13.528	90.0
C03688	Apo-[acyl-carrier-protein]	10.3344572292	10.334	0.0	80.0
C03492	D-4'-Phosphopantothenate	-7.43494369576	0.0	-7.435	70.0
C00231	D-Xylulose_5-phosphate	8.93087908563	9.126	-6.143	70.0
C00232	Succinate_semialdehyde	-7.15665468652	0.0	-7.157	70.0
C11924	Perillic_acid	-4.08750254685	0.0	-4.088	60.0
C05750	3-Oxooctanoyl-[acp]	10.896115912	10.995	-7.079	80.0
C05751	trans-Oct-2-enoyl-[acp]	-12.3401293984	6.87	-12.372	90.0
C05752	Octanoyl-[acp]	9.57037679346	9.57	0.0	70.0
C05753	3-Oxodecanoyl-[acp]	10.896115912	10.995	-7.079	80.0
C05754	trans-Dec-2-enoyl-[acp]	-12.3401293984	6.87	-12.372	90.0
C05755	Decanoyl-[acp]	9.60364761617	9.604	0.0	70.0
C05756	3-Oxododecanoyl-[acp]	11.3157808225	11.41	-7.427	90.0
C05757	(R)-3-Hydroxydodecanoyl-[acp]	10.8609075187	10.95	-6.888	80.0
C05758	trans-Dodec-2-enoyl-[acp]	-12.3401293984	6.87	-12.372	90.0
C05759	3-Oxotetradecanoyl-[acp]	11.3157808225	11.41	-7.427	90.0
C05813	2-Octaprenyl-6-methoxy-1,4-benzoquinone	3.807	3.807	0.0	50.0
C05811	2-Octaprenyl-6-hydroxyphenol	-9.45310057815	0.0	-9.453	80.0
C05810	2-Octaprenylphenol	9.45310057815	9.453	0.0	70.0
C00188	L-Threonine	-9.01465971764	6.62	-9.266	70.0
C00189	Ethanolamine	-9.45294753618	5.882	-9.57	80.0
C02702	L-Prolyl-tRNA(Pro)	-11.7547005709	0.0	-11.755	90.0
C00184	Glycerone	10.158	10.158	0.0	80.0
C00185	Cellobiose	7.53087146804	7.679	-4.322	60.0
C00183	L-Valine	-7.51608266126	7.167	-8.352	70.0
C03794	N6-(1,2-Dicarboxyethyl)-AMP	6.38674258366	6.544	-3.273	60.0
C00181	D-Xylose	5.5542472618	5.554	0.0	60.0
C02909	(2-Naphthyl)methanol	13.2911254606	13.291	0.0	90.0
C00010	CoA	7.94850666717	8.801	-7.637	60.0
C04216	all-trans-Heptaprenyl_diphosphate	-9.90540676797	0.0	-9.905	80.0
C04051	5-Amino-4-imidazolecarboxyamide	-11.658300947	0.0	-11.658	90.0
C00158	Citrate	-0.184	0.0	-0.184	50.0
C06548	Ethylene_oxide	12.162	12.162	0.0	90.0
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	-5.85307000577	0.0	-5.853	60.0
C05338	4-Hydroxyphenylacetyl-CoA	9.31773574207	9.318	0.0	70.0
C00689	alpha,alpha'-Trehalose_6-phosphate	7.01201087585	8.611	-8.033	60.0
C16348	cis-3-Chloroallyl_aldehyde	-11.3486823487	0.0	-11.349	90.0
C14765	13-OxoODE	-12.162	0.0	-12.162	90.0
C02946	4-Acetamidobutanoate	-4.08750254685	0.0	-4.088	60.0
C00327	L-Citrulline	8.96423529288	8.964	0.0	70.0
C00842	dTDP-glucose	8.85753132107	8.873	-2.322	70.0
C16586	2-Phenyl-1,3-propanediol_monocarbamate	12.9832031551	12.983	0.0	90.0
C05980	Cardiolipin	-10.0697644253	0.0	-10.07	80.0
C05100	3-Ureidoisobutyrate	-2.807	0.0	-2.807	50.0
C06142	1-Butanol	-12.162	0.0	-12.162	90.0
C02291	L-Cystathionine	9.93165132968	9.932	0.0	80.0
C09815	Benzamide	9.299	9.299	0.0	70.0
C00018	Pyridoxal_phosphate	-13.0944608532	0.0	-13.094	90.0
C16688	Sucrose_6-phosphate	-12.794390856	1.585	-12.795	90.0
C01251	(R)-2-Hydroxybutane-1,2,4-tricarboxylate	-3.0	0.0	-3.0	50.0
C05823	3-Mercaptolactate	-14.057642797	0.0	-14.058	90.0
C03546	myo-Inositol_4-phosphate	10.8422490841	10.842	0.0	80.0
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	-2.807	0.0	-2.807	50.0
C06715	3-Oxopimeloyl-CoA	9.31773574207	9.318	0.0	70.0
C06714	3-Hydroxypimeloyl-CoA	-6.555	0.0	-6.555	60.0
C05539	N-Acetyl-L-2-amino-6-oxopimelate	9.174	9.174	0.0	70.0
C00155	L-Homocysteine	-9.17034793142	4.576	-9.229	70.0
C11437	1-Deoxy-D-xylulose_5-phosphate	0.302022315756	2.322	-1.914	50.0
C09306	Sulfur_dioxide	-6.3215761107	0.0	-6.322	60.0
C02835	Imidazole-4-acetate	-4.08750254685	0.0	-4.088	60.0
C16237	Protein_N6-(lipoyl)lysine	-12.3444061818	2.632	-12.346	90.0
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	11.96752326	11.968	0.0	90.0
C00931	Porphobilinogen	5.285	5.285	0.0	60.0
C01096	Sorbitol_6-phosphate	-9.46178049414	0.0	-9.462	80.0
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	2.50251045998	2.503	0.0	50.0
C16239	Lipoyl-[acp]	-1.874	0.0	-1.874	50.0
C18239	Precursor_Z	-5.71409680407	0.0	-5.714	60.0
C00446	alpha-D-Galactose_1-phosphate	-10.6508374812	5.351	-10.687	80.0
C00445	5,10-Methenyltetrahydrofolate	8.02203656411	8.022	0.0	70.0
C01762	Xanthosine	10.4277860052	10.428	0.0	80.0
C00441	L-Aspartate_4-semialdehyde	8.01920332428	8.054	-2.663	60.0
C00440	5-Methyltetrahydrofolate	-1.58105088086	1.865	-2.73	50.0
C00526	Deoxyuridine	10.7845079135	10.791	-2.926	80.0
C00527	Glutaryl-CoA	-9.30562619522	0.0	-9.306	70.0
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	1.1703244389	2.644	-2.0	50.0
C00522	(R)-Pantoate	2.07008234058	2.807	-1.485	50.0
C00169	Carbamoyl_phosphate	-10.6480735432	0.0	-10.648	80.0
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	8.50795255512	8.745	-6.022	70.0
C01024	Hydroxymethylbilane	-4.75428980999	3.585	-5.285	60.0
C01672	Cadaverine	2.585	2.585	0.0	50.0
C16221	(2E)-Octadecenoyl-[acp]	-12.330500893	7.159	-12.37	90.0
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-11.9668033119	0.0	-11.967	90.0
C00009	Orthophosphate	-10.0925710233	0.0	-10.093	80.0
C16254	[Dihydrolipoyllysine-residue_succinyltransferase]_S-succinyldihydrolipoyllysine	-1.0	0.0	-1.0	50.0
C00186	(S)-Lactate	12.4712029688	12.471	0.0	90.0
C00644	D-Mannitol_1-phosphate	8.23324576927	8.611	-6.492	70.0
C04133	N-Acetyl-L-glutamate_5-phosphate	-1.807	0.0	-1.807	50.0
C03838	5'-Phosphoribosylglycinamide	-9.3506286609	0.0	-9.351	70.0
C05400	Epimelibiose	12.8263973141	12.826	0.0	90.0
C05401	3-beta-D-Galactosyl-sn-glycerol	12.8263973141	12.826	0.0	90.0
C05402	Melibiose	10.9854590727	10.988	-1.874	90.0
C02091	(S)-Ureidoglycine	-5.99972575141	0.0	-6.0	60.0
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	11.9859333522	11.988	-2.322	90.0
C03939	Acetyl-[acyl-carrier_protein]	-8.70429994383	5.9	-8.897	70.0
C00054	Adenosine_3',5'-bisphosphate	-10.3344572292	0.0	-10.334	80.0
C18048	N-Succinyl-L-citrulline	-1.0	0.0	-1.0	50.0
C00620	alpha-D-Ribose_1-phosphate	12.1450551053	12.145	0.0	90.0
C00627	Pyridoxine_phosphate	-13.0948731867	0.0	-13.095	90.0
C05335	L-Selenomethionine	11.1125512642	11.115	-1.585	90.0
C01222	GDP-4-dehydro-6-deoxy-D-mannose	-3.524	0.0	-3.524	60.0
C00459	dTTP	-9.87559319149	5.451	-9.941	80.0
C18040	5alpha-Dihydrodeoxycorticosterone	-1.0	0.0	-1.0	50.0
C01228	Guanosine_3',5'-bis(diphosphate)	-9.27608859341	1.0	-9.281	70.0
C00239	dCMP	-1.459	0.0	-1.459	50.0
C01346	dUDP	6.64695780116	6.983	-4.718	60.0
C01345	dITP	-8.1900747684	0.0	-8.19	70.0
C01344	dIDP	11.2098519747	11.21	0.0	90.0
C00234	10-Formyltetrahydrofolate	-8.77349857894	0.0	-8.773	70.0
C00235	Dimethylallyl_diphosphate	-5.29974089677	4.69	-6.027	60.0
C01613	Stachyose	12.355423157	12.355	0.0	90.0
C00237	CO	-4.801	0.0	-4.801	60.0
C00159	D-Mannose	12.527388002	12.528	-0.585	90.0
C02839	L-Tyrosyl-tRNA(Tyr)	-10.5929726163	0.0	-10.593	80.0
C00012	Peptide	6.087	6.087	0.0	60.0
C00062	L-Arginine	-7.21772772978	6.866	-8.053	70.0
C00014	Ammonia	9.37159288194	9.632	-7.035	70.0
C00015	UDP	6.23895741403	7.214	-6.188	60.0
C00151	L-Amino_acid	3.585	3.585	0.0	50.0
C00019	S-Adenosyl-L-methionine	-5.86906514147	0.0	-5.869	60.0
C00153	Nicotinamide	-10.2381728972	0.0	-10.238	80.0
C00152	L-Asparagine	-8.96735913589	6.465	-9.202	70.0
C19845	Pimelyl-[acyl-carrier_protein]	5.044	5.044	0.0	50.0
C00154	Palmitoyl-CoA	-4.524	0.0	-4.524	60.0
C19846	Pimelyl-[acyl-carrier_protein]_methyl_ester	-11.2499100787	0.0	-11.25	90.0
C05714	alpha-Aminopropiononitrile	5.492	5.492	0.0	60.0
C05715	gamma-Amino-gamma-cyanobutanoate	5.492	5.492	0.0	60.0
C06399	Hydrogenobyrinate	-4.858	0.0	-4.858	60.0
C05711	gamma-Glutamyl-beta-cyanoalanine	-3.585	0.0	-3.585	60.0
C00194	Cobamide_coenzyme	-6.69565847798	0.0	-6.696	70.0
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	6.56943829663	6.629	-2.0	60.0
C05399	Melibiitol	12.8263973141	12.826	0.0	90.0
C04146	all-trans-Octaprenyl_diphosphate	10.0900799537	10.098	-2.585	80.0
C02336	beta-D-Fructose	-6.8349311679	4.07	-7.033	70.0
C14108	4-Hydroxymethylsalicylaldehyde	-6.555	0.0	-6.555	60.0
C00860	L-Histidinol	-4.9308468693	0.585	-5.0	60.0
C03785	D-Tagatose_1,6-bisphosphate	-13.1031256385	0.0	-13.103	90.0
C03752	2-Amino-2-deoxy-D-gluconate	1.459	1.459	0.0	50.0
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	10.4441987055	10.535	-6.5	80.0
C00810	(R)-Acetoin	10.866	10.866	0.0	80.0
C00655	Xanthosine_5'-phosphate	9.41425132901	9.486	-5.121	70.0
C00301	ADP-ribose	10.6834739994	10.683	0.0	80.0
C00302	DL-Glutamate	-5.492	0.0	-5.492	60.0
C03205	11-Deoxycorticosterone	1.0	1.0	0.0	50.0
C00714	Pectin	2.807	2.807	0.0	50.0
C02232	3-Oxoadipyl-CoA	-9.267	0.0	-9.267	70.0
C14089	1-Hydroxymethylnaphthalene	13.2911254606	13.291	0.0	90.0
C02554	L-Valyl-tRNA(Val)	-11.1788521762	0.0	-11.179	90.0
C14107	2-Hydroxy-4-hydroxymethylbenzalpyruvate	6.555	6.555	0.0	60.0
C14086	2-Hydroxy-3-methylbenzalpyruvate	6.555	6.555	0.0	60.0
C01697	Galactitol	6.60009650362	6.6	0.0	60.0
C17551	2-Polyprenyl-6-hydroxyphenol	-9.45310057815	0.0	-9.453	80.0
C00760	Cellulose	6.55004933356	6.687	-3.222	60.0
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	2.58496250072	2.585	0.0	50.0
C00681	1-Acyl-sn-glycerol_3-phosphate	-8.7338658744	5.483	-8.878	70.0
C01127	4-Hydroxy-2-oxoglutarate	5.42613369734	5.426	0.0	60.0
C16630	5,6-Dihydro-5-fluorouracil	2.807	2.807	0.0	50.0
C06188	Salicin_6-phosphate	13.6661443002	13.666	0.0	90.0
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	-3.841	0.0	-3.841	60.0
C03506	Indoleglycerol_phosphate	3.222	3.222	0.0	50.0
C06025	Di[3-deoxy-D-manno-octulosonyl]-lipid_IV(A)	-4.79	0.0	-4.79	60.0
C03058	2-Hydroxyglutaryl-CoA	6.555	6.555	0.0	60.0
C05143	Dhurrin	7.679	7.679	0.0	60.0
C03508	L-2-Amino-3-oxobutanoic_acid	-2.322	0.0	-2.322	50.0
C06186	Arbutin	10.0421110151	10.042	0.0	80.0
C06187	Arbutin_6-phosphate	-9.99058761949	5.087	-10.038	80.0
