Compound_code	Metabolite_name	Indegree	Outdegree
C06615	cis-3-Chloroacrylic_acid	2	1
C06755	Chloroacetic_acid	2	1
C06754	Chloroacetaldehyde	1	2
C00979	O-Acetyl-L-serine	5	9
C00877	Crotonoyl-CoA	10	8
C00488	Formamide	0	3
C04246	But-2-enoyl-[acyl-carrier_protein]	3	0
C01019	6-Deoxy-L-galactose	0	1
C03375	Norspermidine	1	0
C03373	Aminoimidazole_ribotide	0	2
C01157	Hydroxyproline	2	2
C00407	L-Isoleucine	3	5
C03576	2-Mercaptoethanesulfonate	6	0
C06505	Cob(I)yrinate_a,c_diamide	0	2
C06506	Adenosyl_cobyrinate_a,c_diamide	3	1
C06507	Adenosyl_cobyrinate_hexaamide	1	5
C01144	(S)-3-Hydroxybutanoyl-CoA	8	7
C06113	L-Aspartyl-tRNA(Asn)	1	0
C06509	Adenosyl_cobinamide_phosphate	2	0
C09332	Tetrahydrofolyl-[Glu](2)	1	0
C03871	L-2-Amino-6-oxoheptanedioate	2	2
C00582	Phenylacetyl-CoA	2	0
C02576	Perillyl_aldehyde	0	2
C03972	2,3,4,5-Tetrahydrodipicolinate	11	3
C01051	Uroporphyrinogen_III	0	3
C00577	D-Glyceraldehyde	2	1
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	2	4
C00279	D-Erythrose_4-phosphate	12	10
C01659	Acrylamide	1	1
C00275	D-Mannose_6-phosphate	1	3
C00905	D-Fructuronate	2	2
C00270	N-Acetylneuraminate	0	1
C00900	2-Acetolactate	2	1
C00831	Pantetheine	0	1
C00159	D-Mannose	2	0
C00475	Cytidine	9	11
C12215	Iminoerythrose_4-phosphate	2	0
C12214	Aminofructose_6-phosphate	0	2
C00294	Inosine	2	4
C00295	Orotate	1	1
C05699	L-Selenocystathionine	0	1
C05698	Selenohomocysteine	1	1
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	2	2
C00352	D-Glucosamine_6-phosphate	2	3
C00350	Phosphatidylethanolamine	1	1
C00158	Citrate	6	9
C05399	Melibiitol	0	2
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	0	2
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	1	0
C06206	Benzoyl_phosphate	0	2
C00357	N-Acetyl-D-glucosamine_6-phosphate	2	1
C00993	D-Alanyl-D-alanine	3	2
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	0	4
C05382	Sedoheptulose_7-phosphate	2	9
C00120	Biotin	1	3
C00122	Fumarate	27	3
C00123	L-Leucine	2	6
C00124	D-Galactose	19	3
C05629	Phenylpropanoate	1	1
C05749	Hexanoyl-[acp]	0	3
C05748	trans-Hex-2-enoyl-[acp]	3	0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	3	3
C05746	3-Oxohexanoyl-[acp]	3	3
C05745	Butyryl-[acp]	0	3
C05744	Acetoacetyl-[acp]	8	1
C03150	Nicotinamide-beta-riboside	0	2
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	1	5
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	2	4
C00055	CMP	9	9
C00199	D-Ribulose_5-phosphate	15	9
C00052	UDP-alpha-D-galactose	3	1
C00721	Dextrin	1	1
C02659	Acetone_cyanohydrin	2	0
C00197	3-Phospho-D-glycerate	25	10
C00058	Formate	7	6
C02714	N-Acetylputrescine	2	0
C00192	Hydroxylamine	0	1
C00011	CO2	24	12
C01118	O-Succinyl-L-homoserine	4	1
C01050	UDP-N-acetylmuramate	6	0
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	2	0
C05130	Imidazole-4-acetaldehyde	0	1
C01212	UDP-N-acetylmuramoyl-L-alanine	0	3
C06156	alpha-D-Glucosamine_1-phosphate	1	1
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	2	2
C03028	Thiamin_triphosphate	2	0
C03539	S-Ribosyl-L-homocysteine	3	0
C06010	(S)-2-Acetolactate	4	6
C05269	3-Oxohexanoyl-CoA	4	0
