compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C00077	L-Ornithine	-6.60842407731	6.312	-7.468	60.0
C00074	Phosphoenolpyruvate	-10.9198686827	0.0	-10.92	90.0
C00075	UTP	10.3121092111	10.312	0.0	90.0
C14856	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	-10.165	0.0	-10.165	80.0
C06397	ADP-D-glycero-beta-D-manno-heptose	8.079	8.079	0.0	70.0
C16186	L-Ascorbate_6-phosphate	-8.29159771408	4.059	-8.366	70.0
C06407	Precorrin_4	1.0	1.0	0.0	50.0
C13631	2,2-Bis(4-hydroxyphenyl)-1-propanol	7.267	7.267	0.0	60.0
C02350	(S)(+)-Allantoin	8.304	8.304	0.0	70.0
C00085	D-Fructose_6-phosphate	9.32369507866	9.324	0.0	80.0
C02352	1,4-beta-D-Xylan	2.0	2.0	0.0	50.0
C00083	Malonyl-CoA	-6.63495888422	0.0	-6.635	60.0
C00082	L-Tyrosine	6.23452904865	6.402	-3.209	50.0
C00081	ITP	9.11890817944	9.119	0.0	80.0
C00080	H+	5.0	5.0	0.0	50.0
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-9.67400220791	0.0	-9.674	80.0
C00879	D-Galactarate	8.96	8.96	0.0	80.0
C04642	2-Hydroxy-5-carboxymethylmuconate_semialdehyde	-4.248	0.0	-4.248	50.0
C00089	Sucrose	-12.4082780078	1.0	-12.409	90.0
C04646	6-Thioinosine-5'-monophosphate	-9.52536797213	4.807	-9.579	80.0
C00670	sn-Glycero-3-phosphocholine	8.43474600387	8.435	0.0	70.0
C00671	(S)-3-Methyl-2-oxopentanoic_acid	10.2447975992	10.255	-3.17	90.0
C00672	2-Deoxy-D-ribose_1-phosphate	10.2863374343	10.286	0.0	90.0
C00673	2-Deoxy-D-ribose_5-phosphate	-10.2268160297	0.0	-10.227	90.0
C05931	N-Succinyl-L-glutamate	7.109	7.109	0.0	60.0
C05936	N4-Acetylaminobutanal	1.0	1.0	0.0	50.0
C00106	Uracil	-9.13461391757	8.943	-10.042	80.0
C00104	IDP	10.3119591596	10.312	0.0	90.0
C00105	UMP	-6.03741195594	2.36	-6.146	50.0
C00103	D-Glucose_1-phosphate	-9.11429744943	0.926	-9.119	80.0
C00100	Propanoyl-CoA	-13.681484207	0.0	-13.681	90.0
C00101	Tetrahydrofolate	-8.25702891997	7.011	-8.765	70.0
C14859	Chloroacetyl_chloride	10.165	10.165	0.0	80.0
C16153	UDP-L-Ara4N	7.044	7.044	0.0	60.0
C00109	2-Oxobutanoate	11.6880529548	11.7	-4.748	90.0
C03287	L-Glutamyl_5-phosphate	6.738	6.738	0.0	60.0
C00900	2-Acetolactate	-9.39731571723	8.317	-9.956	80.0
C04706	cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide	9.101	9.101	0.0	80.0
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	7.47591489692	7.547	-3.17	60.0
C00363	dTDP	10.1035323868	10.111	-2.585	80.0
C05764	Hexadecanoyl-[acp]	10.0808712822	10.197	-6.508	80.0
C02376	5-Methylcytosine	7.989	7.989	0.0	70.0
C06899	Chloral_hydrate	11.8069255455	11.807	0.0	90.0
C05761	Tetradecanoyl-[acp]	10.0808712822	10.197	-6.508	80.0
C05760	trans-Tetradec-2-enoyl-[acp]	-10.6878773036	3.459	-10.697	90.0
C05763	trans-Hexadec-2-enoyl-[acp]	-10.6878773036	3.459	-10.697	90.0
C05762	3-Oxohexadecanoyl-[acp]	10.8725346218	10.886	-4.129	90.0
C05273	trans-Tetradec-2-enoyl-CoA	-7.102	0.0	-7.102	60.0
C05600	2-Hydroxyhepta-2,4-dienedioate	-1.222	0.0	-1.222	50.0
C00008	ADP	-11.0538882243	0.0	-11.054	90.0
C05768	Coproporphyrinogen_I	-8.124	0.0	-8.124	70.0
C00173	Acyl-[acyl-carrier_protein]	-7.349	0.0	-7.349	60.0
C05807	2-Polyprenylphenol	9.44918156178	9.449	0.0	80.0
C14803	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	-10.165	0.0	-10.165	80.0
C02670	D-Glucuronolactone	1.0	1.0	0.0	50.0
C14805	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	-10.165	0.0	-10.165	80.0
C02992	L-Threonyl-tRNA(Thr)	-11.7993922167	0.0	-11.799	90.0
C00179	Agmatine	-6.592	0.0	-6.592	60.0
C00178	Thymine	7.3915913204	8.721	-7.989	60.0
C05938	L-4-Hydroxyglutamate_semialdehyde	8.299	8.299	0.0	70.0
C02995	Maltose_6'-phosphate	12.0310564089	12.056	-6.19	90.0
C03090	5-Phosphoribosylamine	9.63372045722	9.634	0.0	80.0
C16391	Trinitrotoluene	8.29	8.29	0.0	70.0
C04260	O-D-Alanyl-poly(ribitol_phosphate)	-11.4215319335	0.0	-11.422	90.0
C01035	4-Guanidinobutanoate	-7.781	0.0	-7.781	60.0
C07086	Phenylacetic_acid	-8.33513521552	0.0	-8.335	70.0
C01077	O-Acetyl-L-homoserine	2.322	2.322	0.0	50.0
C02972	Dihydrolipoylprotein	10.6918863071	10.692	0.0	90.0
C01079	Protoporphyrinogen_IX	-7.76840165741	0.0	-7.768	60.0
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	6.69577060747	6.696	0.0	60.0
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-6.68178710699	0.0	-6.682	60.0
C00857	Deamino-NAD+	-7.40548157605	3.0	-7.472	60.0
C18310	3-Chloro-2-methylmaleylacetate	-9.101	0.0	-9.101	80.0
C01179	3-(4-Hydroxyphenyl)pyruvate	1.523	1.523	0.0	50.0
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	-6.38737435906	9.031	-9.245	50.0
C04824	Lipid_X	6.358	6.358	0.0	50.0
C04411	(2R,3S)-3-Isopropylmalate	0.379	0.379	0.0	50.0
C01172	beta-D-Glucose_6-phosphate	-9.57408490404	6.433	-9.729	80.0
C02222	2-Maleylacetate	-8.967	0.0	-8.967	70.0
C12214	Aminofructose_6-phosphate	8.92493271641	8.925	0.0	70.0
C06178	1-Methylpyrrolinium	-6.7	0.0	-6.7	60.0
C11457	3-(3-Hydroxyphenyl)propanoic_acid	7.18	7.18	0.0	60.0
C00721	Dextrin	-8.873	0.0	-8.873	70.0
C14800	1-Nitronaphthalene-5,6-oxide	10.165	10.165	0.0	80.0
C00802	Oxalureate	-7.484	0.0	-7.484	60.0
C06113	L-Aspartyl-tRNA(Asn)	-9.896	0.0	-9.896	80.0
C14144	5-Carboxy-2-pentenoyl-CoA	8.364	8.364	0.0	70.0
C03892	Phosphatidylglycerophosphate	-10.4469662746	0.0	-10.447	90.0
C00681	1-Acyl-sn-glycerol_3-phosphate	-8.86771675814	0.0	-8.868	70.0
C00680	meso-2,6-Diaminoheptanedioate	6.62316706095	7.874	-7.087	60.0
C05279	trans,cis-Lauro-2,6-dienoyl-CoA	-8.044	0.0	-8.044	70.0
C02411	Glutaconyl-1-CoA	-6.267	0.0	-6.267	50.0
C00522	(R)-Pantoate	9.106	9.106	0.0	80.0
C02839	L-Tyrosyl-tRNA(Tyr)	-10.1823969096	0.0	-10.182	90.0
C04257	N-Acetyl-D-mannosamine_6-phosphate	9.969	9.969	0.0	80.0
C00689	alpha,alpha'-Trehalose_6-phosphate	10.8006844596	10.801	0.0	90.0
C05272	trans-Hexadec-2-enoyl-CoA	-6.966	0.0	-6.966	60.0
C05378	beta-D-Fructose_1,6-bisphosphate	13.154285507	13.154	0.0	90.0
C00831	Pantetheine	8.8962758751	8.896	0.0	70.0
C14765	13-OxoODE	-11.293	0.0	-11.293	90.0
C05276	trans-Oct-2-enoyl-CoA	-7.102	0.0	-7.102	60.0
C05275	trans-Dec-2-enoyl-CoA	-7.102	0.0	-7.102	60.0
C02554	L-Valyl-tRNA(Val)	-10.1301505542	0.0	-10.13	80.0
C00512	S-Benzoate_coenzyme_A	-7.55501757692	0.0	-7.555	60.0
C00514	D-Mannonate	2.663	2.663	0.0	50.0
C14298	Bis(4-hydroxyphenyl)methane	7.267	7.267	0.0	60.0
C16220	3-Hydroxyoctadecanoyl-[acp]	-10.9164123576	4.954	-10.939	90.0
C00921	Dihydropteroate	7.46781443218	7.801	-5.523	60.0
C14874	Glutathione_episulfonium_ion	-10.165	0.0	-10.165	80.0
C05465	Taurochenodeoxycholate	8.276	8.276	0.0	70.0
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	6.98889700527	6.989	0.0	60.0
C14870	2-Bromoacetaldehyde	10.165	10.165	0.0	80.0
C00458	dCTP	-10.587870414	0.0	-10.588	90.0
C04895	7,8-Dihydroneopterin_3'-triphosphate	-8.10956576667	7.346	-8.778	70.0
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-7.99435981177	0.0	-7.994	70.0
C13638	1-(4'-Hydroxyphenyl)ethanol	11.293	11.293	0.0	90.0
C04488	5-Methyl-5,6,7,8-tetrahydromethanopterin	-6.349	0.0	-6.349	50.0
C12621	trans-3-Hydroxycinnamate	7.18	7.18	0.0	60.0
C12623	trans-2,3-Dihydroxycinnamate	-7.18	0.0	-7.18	60.0
C00455	Nicotinamide_D-ribonucleotide	9.85904062742	9.859	0.0	80.0
C00338	Lipopolysaccharide	7.925	7.925	0.0	70.0
C01697	Galactitol	4.891	4.891	0.0	50.0
C15972	Enzyme_N6-(lipoyl)lysine	-6.65101698204	0.0	-6.651	60.0
C16618	6-Thioxanthine_5'-monophosphate	8.92814202221	8.937	-1.585	70.0
C00330	Deoxyguanosine	9.01586486297	9.016	0.0	80.0
C00332	Acetoacetyl-CoA	5.27017705053	6.634	-5.924	50.0
C00334	4-Aminobutanoate	7.23564122361	7.691	-5.807	60.0
C00337	(S)-Dihydroorotate	-6.29797098671	3.97	-6.56	50.0
C00197	3-Phospho-D-glycerate	-9.72401035797	0.0	-9.724	80.0
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	-10.9164123576	4.954	-10.939	90.0
C04122	D-1-Aminopropan-2-ol_O-phosphate	-2.585	0.0	-2.585	50.0
C00299	Uridine	11.0391896742	11.042	-2.155	90.0
C03508	L-2-Amino-3-oxobutanoic_acid	-9.556	0.0	-9.556	80.0
C00637	Indole-3-acetaldehyde	1.0	1.0	0.0	50.0
C00630	2-Methylpropanoyl-CoA	8.775	8.775	0.0	70.0
C00631	2-Phospho-D-glycerate	-8.35974371086	0.0	-8.36	70.0
C02528	Chenodeoxycholate	-8.276	0.0	-8.276	70.0
C05974	2-Acyl-sn-glycero-3-phosphoserine	-7.728	0.0	-7.728	60.0
C04046	3-D-Glucosyl-1,2-diacylglycerol	8.963	8.963	0.0	80.0
C04044	3-(2,3-Dihydroxyphenyl)propanoate	-7.18	0.0	-7.18	60.0
C04043	3,4-Dihydroxyphenylacetaldehyde	-6.7	0.0	-6.7	60.0
C00196	2,3-Dihydroxybenzoate	-7.022	0.0	-7.022	60.0
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	-5.644	0.0	-5.644	50.0
C00208	Maltose	11.5655499423	11.656	-7.618	90.0
C00204	2-Dehydro-3-deoxy-D-gluconate	-2.41424347473	3.773	-4.248	50.0
C01213	(R)-Methylmalonyl-CoA	8.308	8.308	0.0	70.0
C01212	UDP-N-acetylmuramoyl-L-alanine	8.92132125311	8.979	-4.304	70.0
C07490	Trichloroethanol	-11.8069255455	0.0	-11.807	90.0
C01217	5,6,7,8-Tetrahydromethanopterin	6.349	6.349	0.0	50.0
C00025	L-Glutamate	8.45082786571	8.542	-4.513	70.0
C00024	Acetyl-CoA	-11.9350427091	0.0	-11.935	90.0
C00027	Hydrogen_peroxide	-8.77786365296	0.0	-8.778	70.0
C00149	(S)-Malate	6.3909924141	6.409	-0.077	60.0
C00021	S-Adenosyl-L-homocysteine	9.96045917423	9.96	0.0	80.0
C00020	AMP	8.0279927712	8.028	0.0	70.0
C00022	Pyruvate	-7.29488543373	9.626	-9.888	60.0
C02067	Pseudouridine	9.14735783896	9.147	0.0	80.0
C00143	5,10-Methylenetetrahydrofolate	-6.40134400428	0.179	-6.421	50.0
C00140	N-Acetyl-D-glucosamine	10.029264598	10.029	0.0	80.0
C00141	3-Methyl-2-oxobutanoic_acid	8.31019133489	8.335	-2.459	70.0
C00029	UDP-glucose	-11.1929263255	4.895	-11.211	90.0
C00147	Adenine	8.16594981693	8.361	-5.375	70.0
C00144	GMP	8.53513013157	8.576	-3.406	70.0
C03740	(5-L-Glutamyl)-L-amino_acid	-2.585	0.0	-2.585	50.0
C18243	2,3,5-Trichloromaleylacetate	-9.101	0.0	-9.101	80.0
C06311	Galactitol_1-phosphate	6.6052036569	6.989	-4.891	60.0
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-10.0578353087	0.0	-10.058	80.0
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-10.5014015286	4.555	-10.525	90.0
C02737	Phosphatidylserine	-6.229	0.0	-6.229	50.0
C00644	D-Mannitol_1-phosphate	-7.94254825391	2.0	-7.966	70.0
C02739	1-(5-Phospho-D-ribosyl)-ATP	7.99577418066	7.996	0.0	70.0
C05726	S-Substituted_L-cysteine	-9.71055533942	0.0	-9.711	80.0
C00700	XTP	10.562	10.562	0.0	90.0
C03175	Shikimate_3-phosphate	-6.18	0.0	-6.18	50.0
C00705	dCDP	7.1811390362	7.471	-5.011	60.0
C11821	5-Hydroxyisourate	6.392	6.392	0.0	60.0
C02320	R-S-Glutathione	-10.1574403007	2.585	-10.165	80.0
C03194	(R)-1-Aminopropan-2-ol	2.807	2.807	0.0	50.0
C16155	UDP-L-Ara4O	-7.044	0.0	-7.044	60.0
C04419	Carboxybiotin-carboxyl-carrier_protein	9.28695682446	9.311	-3.392	80.0
C01801	Deoxyribose	11.3102228318	11.31	0.0	90.0
C01528	Hydrogen_selenide	-10.3893116977	8.919	-10.834	90.0
C12455	5-Aminopentanal	-6.7	0.0	-6.7	60.0
C04225	(Z)-But-2-ene-1,2,3-tricarboxylate	10.226	10.226	0.0	90.0
C02938	3-Indoleacetonitrile	5.17	5.17	0.0	50.0
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-8.41333764685	8.455	-9.434	70.0
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	7.14	7.14	0.0	60.0
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	8.93616832431	9.273	-7.011	80.0
C00763	D-Proline	4.392	4.392	0.0	50.0
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-1.0	0.0	-1.0	50.0
C01137	S-Adenosylmethioninamine	0.807	0.807	0.0	50.0
C00092	D-Glucose_6-phosphate	-11.4906558847	0.0	-11.491	90.0
C01132	N-Acetyl-D-galactosamine	7.203	7.203	0.0	60.0
C11946	cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA	8.364	8.364	0.0	70.0
C06037	Digalactosyl-diacylglycerol	13.01181338	13.012	0.0	90.0
C03511	L-Phenylalanyl-tRNA(Phe)	-9.08711328043	0.0	-9.087	80.0
C06032	D-erythro-3-Methylmalate	0.354	0.354	0.0	50.0
C05382	Sedoheptulose_7-phosphate	-6.85078220784	0.0	-6.851	60.0
C05822	3'-CMP	-8.243	0.0	-8.243	70.0
C05901	Piceatannol	-7.267	0.0	-7.267	60.0
C12147	L-Threonine_O-3-phosphate	2.322	2.322	0.0	50.0
C03284	L-3-Amino-isobutanoate	6.919	6.919	0.0	60.0
C15699	gamma-L-Glutamylputrescine	-6.358	0.0	-6.358	50.0
C14180	S-(Hydroxymethyl)glutathione	7.435	7.435	0.0	60.0
C06408	Precorrin_8X	3.17	3.17	0.0	50.0
C05593	3-Hydroxyphenylacetate	6.524	6.524	0.0	60.0
C03125	L-Cysteinyl-tRNA(Cys)	-8.9514338443	0.0	-8.951	70.0
C03127	L-Isoleucyl-tRNA(Ile)	-10.6432221839	0.0	-10.643	90.0
C06406	Precorrin_3B	3.7	3.7	0.0	50.0
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-13.01181338	0.0	-13.012	90.0
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-10.9164123576	4.954	-10.939	90.0
C20372	3-Ketoglutaryl-[acp]_methyl_ester	11.2877199703	11.301	-4.524	90.0
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-10.9164123576	4.954	-10.939	90.0
C20376	3-Ketopimeloyl-[acp]_methyl_ester	11.2877199703	11.301	-4.524	90.0
C20375	Glutaryl-[acp]_methyl_ester	10.1280558155	10.241	-6.508	80.0
C20374	Enoylglutaryl-[acp]_methyl_ester	-10.7207335682	0.0	-10.721	90.0
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-9.0144350189	7.077	-9.349	70.0
C20378	Enoylpimeloyl-[acp]_methyl_ester	-10.7207335682	0.0	-10.721	90.0
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	13.01181338	13.012	0.0	90.0
C19586	Aflatoxin_B1-exo-8,9-epoxide	10.165	10.165	0.0	80.0
C03393	4-Phospho-D-erythronate	-8.0	0.0	-8.0	70.0
C05400	Epimelibiose	13.01181338	13.012	0.0	90.0
C00804	Propynoate	-1.0	0.0	-1.0	50.0
C00036	Oxaloacetate	8.26369704615	8.582	-6.246	70.0
C00969	3-Hydroxypropanal	2.585	2.585	0.0	50.0
C05401	3-beta-D-Galactosyl-sn-glycerol	13.01181338	13.012	0.0	90.0
C11545	Cobalt-precorrin_8	-1.0	0.0	-1.0	50.0
C00966	2-Dehydropantoate	-8.14687927172	0.678	-8.155	70.0
C01177	Inositol_1-phosphate	10.3717394209	10.372	0.0	90.0
C11540	Cobalt-precorrin_4	1.0	1.0	0.0	50.0
C04932	Lipid_A_disaccharide	-7.913	0.0	-7.913	70.0
C11542	Cobalt-precorrin_6	1.0	1.0	0.0	50.0
C11543	Cobalt-dihydro-precorrin_6	-1.585	0.0	-1.585	50.0
C02282	Glutaminyl-tRNA	9.896	9.896	0.0	80.0
C00418	(R)-Mevalonate	3.524	3.524	0.0	50.0
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	7.64724508083	7.658	-0.585	60.0
C04919	2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine_1,4'-bisphosphate	8.281	8.281	0.0	70.0
C00415	Dihydrofolate	-7.2406209144	5.385	-7.593	60.0
C00416	Phosphatidate	-8.40862173693	7.286	-8.954	70.0
C15547	1,4-Dihydroxy-2-naphthoyl-CoA	-8.873	0.0	-8.873	70.0
C11638	3-Amino-2-oxopropyl_phosphate	-5.746	0.0	-5.746	50.0
C03460	2-Methylprop-2-enoyl-CoA	-6.76281926058	8.364	-8.775	60.0
C16154	UDP-L-Ara4FN	-7.044	0.0	-7.044	60.0
C17949	N-Acetyldemethylphosphinothricin	-7.852	0.0	-7.852	70.0
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	-9.0144350189	7.077	-9.349	70.0
C03344	2-Methylacetoacetyl-CoA	-8.364	0.0	-8.364	70.0
C09880	alpha-Pinene	7.267	7.267	0.0	60.0
C00993	D-Alanyl-D-alanine	-12.1391905865	0.0	-12.139	90.0
C19975	2-Oxepin-2(3H)-ylideneacetyl-CoA	6.585	6.585	0.0	60.0
C10700	4'-Hydroxyacetophenone	-11.293	0.0	-11.293	90.0
C04039	2,3-Dihydroxy-3-methylbutanoate	8.24317233138	8.243	0.0	70.0
C04006	1D-myo-Inositol_3-phosphate	10.3717394209	10.372	0.0	90.0
C02565	N-Methylhydantoin	-7.989	0.0	-7.989	70.0
C00627	Pyridoxine_phosphate	-12.2532364096	6.516	-12.28	90.0
C02686	Galactosylceramide	-12.7983791872	0.0	-12.798	90.0
C03263	Coproporphyrinogen_III	-5.95391940655	4.459	-6.392	50.0
C14847	3,4-Dihydro-3-hydroxy-4-S-glutathionyl_bromobenzene	-10.165	0.0	-10.165	80.0
C00243	Lactose	10.3656324229	10.366	0.0	90.0
C00242	Guanine	-6.91956421395	8.97	-9.282	60.0
C00245	Taurine	-8.2477999125	2.585	-8.276	70.0
C14840	Bromobenzene-2,3-oxide	10.165	10.165	0.0	80.0
C06196	2'-Deoxyinosine_5'-phosphate	-10.562	0.0	-10.562	90.0
C00624	N-Acetyl-L-glutamate	-4.087	0.0	-4.087	50.0
C16587	3-Carbamoyl-2-phenylpropionaldehyde	-11.8069255455	0.0	-11.807	90.0
C16586	2-Phenyl-1,3-propanediol_monocarbamate	11.8069255455	11.807	0.0	90.0
C00568	4-Aminobenzoate	7.83900103067	7.839	0.0	70.0
C10858	Ecgonine	-8.134	0.0	-8.134	70.0
C06194	2',3'-Cyclic_GMP	8.243	8.243	0.0	70.0
C01099	L-Fuculose_1-phosphate	-5.64339888012	1.0	-5.7	50.0
C01097	D-Tagatose_6-phosphate	12.5728518635	12.603	-6.989	90.0
C01096	Sorbitol_6-phosphate	-6.1685288887	8.114	-8.447	50.0
C01094	D-Fructose_1-phosphate	13.7214559291	13.786	-9.265	90.0
C01721	L-Fuculose	8.044	8.044	0.0	70.0
C11145	Methanesulfonic_acid	6.267	6.267	0.0	50.0
C05682	Phosphonoacetate	4.17	4.17	0.0	50.0
C00068	Thiamin_diphosphate	-8.13757656245	1.03	-8.148	70.0
C00342	Thioredoxin	-10.653558959	9.824	-11.298	90.0
C00343	Thioredoxin_disulfide	10.82260536	11.361	-9.679	90.0
C00344	Phosphatidylglycerol	8.79102629784	8.791	0.0	70.0
C00345	6-Phospho-D-gluconate	-6.70809983522	5.807	-7.327	60.0
C05684	Selenite	11.7530975733	11.753	0.0	90.0
C00060	Carboxylate	-5.17	0.0	-5.17	50.0
C00063	CTP	9.83664151374	9.837	0.0	80.0
C00062	L-Arginine	6.73718453502	7.182	-5.266	60.0
C00065	L-Serine	-9.63394978573	3.441	-9.654	80.0
C00064	L-Glutamine	-8.60752031761	4.591	-8.694	70.0
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	7.6936139052	7.694	0.0	60.0
C16633	5-Fluorouridine	-10.90950955	8.717	-11.195	90.0
C01092	8-Amino-7-oxononanoate	-7.209	0.0	-7.209	60.0
C16631	alpha-Fluoro-beta-ureidopropionic_acid	-9.58688407641	0.0	-9.587	80.0
C16630	5,6-Dihydro-5-fluorouracil	9.58688407641	9.587	0.0	80.0
C16635	5'-Deoxy-5-fluorocytidine	4.755	4.755	0.0	50.0
C16634	5-Fluorouridine_monophosphate	-8.71735597697	0.0	-8.717	70.0
C19673	Malonyl-[acp]_methyl_ester	10.664501714	10.665	0.0	90.0
C00136	Butanoyl-CoA	-13.0724608083	6.418	-13.087	90.0
C05924	Molybdopterin	-9.147	0.0	-9.147	80.0
C00740	D-Serine	8.422	8.422	0.0	70.0
C11088	1,2-Dibromoethane	10.165	10.165	0.0	80.0
C00239	dCMP	-6.488	0.0	-6.488	50.0
C04171	(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate	-6.229	0.0	-6.229	50.0
C04079	N-((R)-Pantothenoyl)-L-cysteine	8.8962758751	8.896	0.0	70.0
C00986	1,3-Diaminopropane	6.7	6.7	0.0	60.0
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	8.364	8.364	0.0	70.0
C00669	gamma-L-Glutamyl-L-cysteine	-10.4779965197	0.0	-10.478	90.0
C00668	alpha-D-Glucose_6-phosphate	-9.22597559646	7.386	-9.581	80.0
C02166	Leukotriene_C4	2.585	2.585	0.0	50.0
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	-0.585	0.0	-0.585	50.0
C00663	beta-D-Glucose_1-phosphate	-8.21393611724	6.524	-8.603	70.0
C02163	L-Arginyl-tRNA(Arg)	-9.21897092522	0.0	-9.219	80.0
C00988	2-Phosphoglycolate	8.08776264219	8.088	0.0	70.0
C00989	4-Hydroxybutanoic_acid	7.392	7.392	0.0	60.0
C00114	Choline	-8.43474600387	0.0	-8.435	70.0
C00117	D-Ribose_5-phosphate	9.55933739842	10.259	-8.879	80.0
C00116	Glycerol	-11.4328332067	0.0	-11.433	90.0
C00111	Glycerone_phosphate	11.3255447126	11.359	-5.895	90.0
C02380	6-Mercaptopurine	10.1959995409	10.196	0.0	90.0
C00112	CDP	-9.33922764785	5.799	-9.458	80.0
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-10.9099808864	0.0	-10.91	90.0
C00118	D-Glyceraldehyde_3-phosphate	-12.3264036615	6.207	-12.347	90.0
C03688	Apo-[acyl-carrier-protein]	9.05558521692	9.056	0.0	80.0
C03492	D-4'-Phosphopantothenate	-7.38758313011	4.931	-7.629	60.0
C02355	2',3'-Cyclic_UMP	8.243	8.243	0.0	70.0
C00231	D-Xylulose_5-phosphate	8.43205865695	8.579	-5.211	70.0
C01345	dITP	7.91884815476	8.728	-7.508	70.0
C11924	Perillic_acid	-1.0	0.0	-1.0	50.0
C03069	3-Methylcrotonyl-CoA	-8.364	0.0	-8.364	70.0
C05750	3-Oxooctanoyl-[acp]	10.8725346218	10.886	-4.129	90.0
C02412	Glycyl-tRNA(Gly)	-8.96851197673	0.0	-8.969	70.0
C05752	Octanoyl-[acp]	10.0808712822	10.197	-6.508	80.0
C05753	3-Oxodecanoyl-[acp]	10.8725346218	10.886	-4.129	90.0
C05754	trans-Dec-2-enoyl-[acp]	-10.6878773036	3.459	-10.697	90.0
C05755	Decanoyl-[acp]	10.0808712822	10.197	-6.508	80.0
C05756	3-Oxododecanoyl-[acp]	11.2877199703	11.301	-4.524	90.0
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-10.9164123576	4.954	-10.939	90.0
C05758	trans-Dodec-2-enoyl-[acp]	-10.6878773036	3.459	-10.697	90.0
C05759	3-Oxotetradecanoyl-[acp]	11.2877199703	11.301	-4.524	90.0
C05813	2-Octaprenyl-6-methoxy-1,4-benzoquinone	8.52	8.52	0.0	70.0
C05811	2-Octaprenyl-6-hydroxyphenol	-9.44918156178	0.0	-9.449	80.0
C05810	2-Octaprenylphenol	9.44918156178	9.449	0.0	80.0
C00188	L-Threonine	8.98323081258	9.531	-7.868	80.0
C00189	Ethanolamine	-8.43474600387	0.0	-8.435	70.0
C02702	L-Prolyl-tRNA(Pro)	-10.9234993513	0.0	-10.923	90.0
C00184	Glycerone	10.3344085827	10.334	0.0	90.0
C00185	Cellobiose	-1.585	0.0	-1.585	50.0
C00183	L-Valine	-8.47259573594	5.644	-8.663	70.0
C03794	N6-(1,2-Dicarboxyethyl)-AMP	6.07373544278	6.109	-0.737	50.0
C00181	D-Xylose	8.61819185448	8.618	0.0	70.0
C00159	D-Mannose	11.7520124601	12.763	-11.773	90.0
C04216	all-trans-Heptaprenyl_diphosphate	-8.91007417361	0.0	-8.91	70.0
C04051	5-Amino-4-imidazolecarboxyamide	-11.0810520762	0.0	-11.081	90.0
C05984	2-Hydroxybutanoic_acid	13.2257702629	13.226	0.0	90.0
C07091	cis-Acetylacrylate	-9.101	0.0	-9.101	80.0
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	-7.54574188652	3.473	-7.629	60.0
C02553	L-Seryl-tRNA(Ser)	-10.0702676511	0.0	-10.07	80.0
