Compound_code	Metabolite_name	Indegree	Outdegree
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	2	4
C00448	trans,trans-Farnesyl_diphosphate	2	8
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	5	4
C00301	ADP-ribose	0	1
C00302	DL-Glutamate	1	0
C00718	Amylose	6	3
C01134	Pantetheine_4'-phosphate	3	2
C02232	3-Oxoadipyl-CoA	4	0
C14089	1-Hydroxymethylnaphthalene	0	6
C03752	2-Amino-2-deoxy-D-gluconate	0	8
C14086	2-Hydroxy-3-methylbenzalpyruvate	0	3
C02909	(2-Naphthyl)methanol	0	6
C17551	2-Polyprenyl-6-hydroxyphenol	3	0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	1	2
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	4	4
C01127	4-Hydroxy-2-oxoglutarate	0	1
C06188	Salicin_6-phosphate	1	1
C05665	3-Aminopropanal	0	1
C03058	2-Hydroxyglutaryl-CoA	0	1
C06186	Arbutin	0	2
C06187	Arbutin_6-phosphate	2	1
C00655	Xanthosine_5'-phosphate	7	6
C18902	Methylselenic_acid	0	1
C03294	N-Formylmethionyl-tRNA	1	0
C02051	Lipoylprotein	1	2
C03114	Dimethylbenzimidazole	0	2
C06611	trans-3-Chloro-2-propene-1-ol	2	4
C06612	cis-3-Chloro-2-propene-1-ol	2	4
C06613	trans-3-Chloroallyl_aldehyde	5	4
C06614	trans-3-Chloroacrylic_acid	2	1
C06615	cis-3-Chloroacrylic_acid	2	1
C06755	Chloroacetic_acid	2	1
C06754	Chloroacetaldehyde	1	2
C00979	O-Acetyl-L-serine	0	8
C00877	Crotonoyl-CoA	13	10
C16273	3-Hydroxy-5-oxohexanoyl-CoA	4	2
C16272	3-Hydroxy-5-oxohexanoate	0	4
C04246	But-2-enoyl-[acyl-carrier_protein]	3	3
C03512	L-Tryptophanyl-tRNA(Trp)	1	0
C00409	Methanethiol	1	0
C03373	Aminoimidazole_ribotide	3	2
C00402	D-Aspartate	1	0
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	3	1
C00407	L-Isoleucine	0	1
C01401	Alanine	1	0
C01151	D-Ribose_1,5-bisphosphate	1	0
C06056	4-Hydroxy-L-threonine	1	0
C06506	Adenosyl_cobyrinate_a,c_diamide	1	1
C06507	Adenosyl_cobyrinate_hexaamide	1	5
C03479	Folinic_acid	0	2
C01412	Butanal	0	1
C06114	gamma-Glutamyl-beta-aminopropiononitrile	1	0
C06508	Adenosyl_cobinamide	2	4
C06509	Adenosyl_cobinamide_phosphate	6	2
C09332	Tetrahydrofolyl-[Glu](2)	1	0
C01157	Hydroxyproline	2	2
C03028	Thiamin_triphosphate	2	0
C02576	Perillyl_aldehyde	0	2
C03972	2,3,4,5-Tetrahydrodipicolinate	9	5
C03974	2-Acyl-sn-glycerol_3-phosphate	1	0
C00577	D-Glyceraldehyde	1	1
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	2	4
C00279	D-Erythrose_4-phosphate	17	7
C13632	4,4'-Dihydroxy-alpha-methylstilbene	2	1
C01304	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	2	2
C00906	5,6-Dihydrothymine	0	2
C00275	D-Mannose_6-phosphate	12	4
C11929	Perillyl-CoA	0	3
C00270	N-Acetylneuraminate	0	1
C00900	2-Acetolactate	2	1
C00479	Propanal	0	1
C00475	Cytidine	10	12
C12215	Iminoerythrose_4-phosphate	2	0
C12214	Aminofructose_6-phosphate	0	2
C00294	Inosine	2	3
C00295	Orotate	2	2
C05699	L-Selenocystathionine	0	1
C05698	Selenohomocysteine	1	1
C00668	alpha-D-Glucose_6-phosphate	19	13
C00353	Geranylgeranyl_diphosphate	3	0
C00352	D-Glucosamine_6-phosphate	5	2
C00299	Uridine	11	11
C02166	Leukotriene_C4	0	2
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	9	3
C00158	Citrate	4	7
C00666	LL-2,6-Diaminoheptanedioate	5	4
C06156	alpha-D-Glucosamine_1-phosphate	1	1
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	1	0
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	2	0
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	0	2
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	1	1
C00357	N-Acetyl-D-glucosamine_6-phosphate	3	2
C00993	D-Alanyl-D-alanine	3	2
C02527	Butanoylphosphate	2	2
C02170	Methylmalonate	1	0
C00120	Biotin	1	3
C00121	D-Ribose	0	1
C00122	Fumarate	11	2
C00123	L-Leucine	0	1
C00129	Isopentenyl_diphosphate	8	7
C15532	N-Acetyl-L-citrulline	0	1
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	1	3
C02713	N-Acetylmuramate	0	1
C20589	D-Glucosaminate-6-phosphate	8	0
C11934	2-Hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA	3	0
C15973	Enzyme_N6-(dihydrolipoyl)lysine	0	7
C05382	Sedoheptulose_7-phosphate	1	13
C05749	Hexanoyl-[acp]	3	3
C05748	trans-Hex-2-enoyl-[acp]	3	3
C05747	(R)-3-Hydroxyhexanoyl-[acp]	3	3
C05746	3-Oxohexanoyl-[acp]	3	3
C05745	Butyryl-[acp]	3	3
C05744	Acetoacetyl-[acp]	8	1
C03150	Nicotinamide-beta-riboside	0	2
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	1	5
C02091	(S)-Ureidoglycine	2	0
C00054	Adenosine_3',5'-bisphosphate	1	0
C00055	CMP	10	10
C00725	Lipoate	0	2
C00199	D-Ribulose_5-phosphate	9	8
C00051	Glutathione	0	3
C00052	UDP-alpha-D-galactose	7	1
C00010	CoA	3	1
C00194	Cobamide_coenzyme	3	0
C00197	3-Phospho-D-glycerate	22	15
C03785	D-Tagatose_1,6-bisphosphate	10	2
C02714	N-Acetylputrescine	2	0
C00192	Hydroxylamine	0	1
C00354	D-Fructose_1,6-bisphosphate	3	8
C04088	Octadecanoyl-[acyl-carrier_protein]	3	0
C01118	O-Succinyl-L-homoserine	4	1
C01050	UDP-N-acetylmuramate	7	2
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	2	1
C05130	Imidazole-4-acetaldehyde	0	1
C00206	dADP	7	1
C05338	4-Hydroxyphenylacetyl-CoA	0	1
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	2	2
C20423	alpha-D-Ribose_1-methylphosphonate_5-phosphate	1	1
C20422	alpha-D-Ribose_1-methylphosphonate_5-triphosphate	4	1
C03539	S-Ribosyl-L-homocysteine	3	2
C02457	Propane-1,3-diol	1	0
C06010	(S)-2-Acetolactate	4	6
C00831	Pantetheine	0	1
