Compound_code	Metabolite_name	Indegree	Outdegree
C05754	trans-Dec-2-enoyl-[acp]	3	0
C05755	Decanoyl-[acp]	0	3
C05756	3-Oxododecanoyl-[acp]	3	3
C05757	(R)-3-Hydroxydodecanoyl-[acp]	3	3
C05758	trans-Dodec-2-enoyl-[acp]	3	0
C05759	3-Oxotetradecanoyl-[acp]	3	3
C05813	2-Octaprenyl-6-methoxy-1,4-benzoquinone	0	2
C05811	2-Octaprenyl-6-hydroxyphenol	2	0
C05810	2-Octaprenylphenol	0	2
C01613	Stachyose	0	1
C00188	L-Threonine	0	7
C05814	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	2	0
C02702	L-Prolyl-tRNA(Pro)	1	0
C00184	Glycerone	0	10
C05818	2-Demethylmenaquinone	3	3
C00183	L-Valine	7	8
C00180	Benzoate	2	0
C00181	D-Xylose	0	2
C00010	CoA	3	0
C16551	Alcophosphamide	1	0
C02839	L-Tyrosyl-tRNA(Tyr)	1	0
C07091	cis-Acetylacrylate	2	0
C07090	Protoanemonin	0	2
C00689	alpha,alpha'-Trehalose_6-phosphate	0	4
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	2	10
C16348	cis-3-Chloroallyl_aldehyde	6	3
C18309	3-Chloro-2-methyldienelactone	0	2
C16587	3-Carbamoyl-2-phenylpropionaldehyde	1	0
C01161	3,4-Dihydroxyphenylacetate	8	3
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	2	2
C18305	2-Chloro-5-methylmaleylacetate	2	0
C18304	2-Chloro-5-methyl-cis-dienelactone	0	2
C05271	trans-Hex-2-enoyl-CoA	10	1
C01168	Pseudouridine_5'-phosphate	2	0
C00568	4-Aminobenzoate	0	4
C05270	Hexanoyl-CoA	1	2
C05100	3-Ureidoisobutyrate	2	0
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	2	2
C05750	3-Oxooctanoyl-[acp]	4	2
C03546	myo-Inositol_4-phosphate	0	3
C02554	L-Valyl-tRNA(Val)	1	0
C19845	Pimelyl-[acyl-carrier_protein]	0	2
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	0	4
C16469	3-Hydroxy-5-methylhex-4-enoyl-CoA	4	4
C10858	Ecgonine	1	0
C05824	S-Sulfo-L-cysteine	1	0
C00931	Porphobilinogen	0	3
C00966	2-Dehydropantoate	3	0
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	3	2
C00447	Sedoheptulose_1,7-bisphosphate	3	1
C00446	alpha-D-Galactose_1-phosphate	3	5
C00445	5,10-Methenyltetrahydrofolate	1	1
C01762	Xanthosine	9	0
C00441	L-Aspartate_4-semialdehyde	24	9
C00440	5-Methyltetrahydrofolate	0	1
C14802	1-Nitronaphthalene-7,8-oxide	0	2
C14803	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	1	0
C14800	1-Nitronaphthalene-5,6-oxide	0	2
C00527	Glutaryl-CoA	1	1
C14806	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	1	0
C00522	(R)-Pantoate	0	3
C00169	Carbamoyl_phosphate	2	3
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	2	1
C16221	(2E)-Octadecenoyl-[acp]	3	0
C01190	beta-D-Glucosyl-(1<->1)-ceramide	2	0
C00009	Orthophosphate	1	0
C16254	[Dihydrolipoyllysine-residue_succinyltransferase]_S-succinyldihydrolipoyllysine	1	0
C18215	Bis(4-hydroxyphenyl)methanol	2	0
C01944	Octanoyl-CoA	1	2
C00644	D-Mannitol_1-phosphate	1	0
C05753	3-Oxodecanoyl-[acp]	4	2
C04133	N-Acetyl-L-glutamate_5-phosphate	5	0
C01595	Linoleate	1	1
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	0	2
C03838	5'-Phosphoribosylglycinamide	3	3
C05400	Epimelibiose	0	1
C05401	3-beta-D-Galactosyl-sn-glycerol	0	1
C05402	Melibiose	1	1
C02091	(S)-Ureidoglycine	2	2
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	0	1
C03939	Acetyl-[acyl-carrier_protein]	0	3
C00620	alpha-D-Ribose_1-phosphate	0	4
C00627	Pyridoxine_phosphate	4	2
C02988	L-Histidyl-tRNA(His)	1	0
C00459	dTTP	2	10
C04376	5'-Phosphoribosyl-N-formylglycinamide	3	3
C01228	Guanosine_3',5'-bis(diphosphate)	1	1
C05966	15(S)-HPETE	0	1
C05212	1-Radyl-2-acyl-sn-glycero-3-phosphocholine	1	1
C00239	dCMP	1	4
C00231	D-Xylulose_5-phosphate	24	1
C00232	Succinate_semialdehyde	5	3
C00233	4-Methyl-2-oxopentanoate	5	2
C00234	10-Formyltetrahydrofolate	1	3
C00235	Dimethylallyl_diphosphate	5	2
C00020	AMP	3	9
C00198	D-Glucono-1,5-lactone	2	1
C00159	D-Mannose	1	9
C00011	CO2	8	6
C00014	Ammonia	13	10
C05980	Cardiolipin	4	0
C05983	Propionyladenylate	1	1
C01832	Lauroyl-CoA	1	2
C05822	3'-CMP	1	0
C00153	Nicotinamide	1	1
C00152	L-Asparagine	4	8
C00155	L-Homocysteine	2	8
C00154	Palmitoyl-CoA	1	4
C00157	Phosphatidylcholine	5	5
C00156	4-Hydroxybenzoate	3	2
C00341	Geranyl_diphosphate	3	3
C00039	DNA	35	5
C02876	Propanoyl_phosphate	2	1
C00424	(S)-Lactaldehyde	3	0
C04146	all-trans-Octaprenyl_diphosphate	2	2
C02336	beta-D-Fructose	2	2
C06329	2-Chloromaleylacetate	3	0
C03758	Dopamine	0	4
C00860	L-Histidinol	4	0
C02218	Dehydroalanine	1	0
C03765	4-Hydroxyphenylacetaldehyde	1	0
C02954	6-Aminopenicillanate	2	0
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	2	4
C16630	5,6-Dihydro-5-fluorouracil	0	1
C00301	ADP-ribose	0	1
C00718	Amylose	6	3
C02235	4-Nitrocatechol	0	2
C02232	3-Oxoadipyl-CoA	12	0
C00309	D-Ribulose	1	1
C00016	FAD	1	1
C14089	1-Hydroxymethylnaphthalene	0	9
C15672	Heme_O	2	0
C02909	(2-Naphthyl)methanol	0	9
C17551	2-Polyprenyl-6-hydroxyphenol	3	0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	1	2
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	7	1
C06188	Salicin_6-phosphate	1	1
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	1	1
C01380	Ethylene_glycol	0	2
C01344	dIDP	0	1
C06025	Di[3-deoxy-D-manno-octulosonyl]-lipid_IV(A)	2	0
C06024	3-Deoxy-D-manno-octulosonyl-lipid_IV(A)	2	2
C05668	3-Hydroxypropionyl-CoA	2	10
C00061	FMN	3	1
C03508	L-2-Amino-3-oxobutanoic_acid	2	0
C06186	Arbutin	0	2
C06187	Arbutin_6-phosphate	2	1
C03291	L-Xylulose_5-phosphate	1	0
C02059	Phylloquinone	4	0
C03294	N-Formylmethionyl-tRNA	1	0
C03114	Dimethylbenzimidazole	0	2
C00642	4-Hydroxyphenylacetate	0	6
C06611	trans-3-Chloro-2-propene-1-ol	3	6
C06612	cis-3-Chloro-2-propene-1-ol	3	6
C06613	trans-3-Chloroallyl_aldehyde	6	3
C14792	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	1	0
C14793	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	1	0
C14791	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	1	0
C20386	Biotin_sulfoxide	0	2
C01934	L-Rhamnonate	0	1
C00870	4-Nitrophenol	2	0
C01013	3-Hydroxypropanoate	6	4
C00877	Crotonoyl-CoA	10	15
C16374	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahepta-2,6,9,12,15,18,21-enoyl-CoA	0	2
C16375	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA	2	0
C00740	D-Serine	0	1
C04246	But-2-enoyl-[acyl-carrier_protein]	3	0
C00123	L-Leucine	2	6
C18243	2,3,5-Trichloromaleylacetate	2	0
C04242	5-Fluorodeoxyuridine_monophosphate	1	0
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	2	2
C04438	1-Acyl-sn-glycero-3-phosphoethanolamine	1	0
C03373	Aminoimidazole_ribotide	0	5
C02067	Pseudouridine	0	1
C00407	L-Isoleucine	3	5
C04431	cis-4-Carboxymethylenebut-2-en-4-olide	0	2
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	2	0
C06055	O-Phospho-4-hydroxy-L-threonine	1	1
C01412	Butanal	0	1
C06508	Adenosyl_cobinamide	0	4
C06509	Adenosyl_cobinamide_phosphate	4	2
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	3	3
C09332	Tetrahydrofolyl-[Glu](2)	1	0
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	2	4
C00582	Phenylacetyl-CoA	2	0
C00583	Propane-1,2-diol	0	1
C06813	Nitrobenzene	0	2
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	2	0
C19946	3-Oxo-5,6-dehydrosuberyl-CoA_semialdehyde	2	2
C05901	Piceatannol	2	0
C05259	3-Oxopalmitoyl-CoA	4	4
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	4	12
C04478	3-Deoxy-D-manno-octulosonate_8-phosphate	2	2
C00577	D-Glyceraldehyde	1	0
C01260	P1,P4-Bis(5'-adenosyl)_tetraphosphate	0	1
C00575	3',5'-Cyclic_AMP	1	0
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	0	2
C14851	Benzo[a]pyrene-4,5-oxide	0	1
C00279	D-Erythrose_4-phosphate	11	5
C14852	Benzo[a]pyrene-7,8-diol	0	1
C00906	5,6-Dihydrothymine	0	2
C00275	D-Mannose_6-phosphate	10	3
C16205	Anthracene-9,10-dihydrodiol	2	0
C00270	N-Acetylneuraminate	0	1
C14858	2,2-Dichloroacetaldehyde	0	1
C00900	2-Acetolactate	2	0
C04646	6-Thioinosine-5'-monophosphate	1	0
C14220	4,4'-Dihydroxybenzophenone	0	2
C00831	Pantetheine	0	1
C00475	Cytidine	3	0
C12215	Iminoerythrose_4-phosphate	2	0
C12214	Aminofructose_6-phosphate	0	2
C14868	S-(1,2-Dichlorovinyl)glutathione	1	0
C00294	Inosine	8	1
C00295	Orotate	1	1
C00292	Aniline	0	2
C00357	N-Acetyl-D-glucosamine_6-phosphate	2	1
C05698	Selenohomocysteine	0	2
C00354	D-Fructose_1,6-bisphosphate	3	8
C00352	D-Glucosamine_6-phosphate	5	3
C00350	Phosphatidylethanolamine	2	3
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	5	3
C00158	Citrate	14	18
C00666	LL-2,6-Diaminoheptanedioate	5	4
C03657	1,4-Dihydroxy-2-naphthoate	1	6
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	2	0
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	0	2
C11736	5-Fluorodeoxyuridine	0	1
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	0	2
C06201	2,4-Dihydroxyhept-2-enedioate	4	1
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	1	0
C02376	5-Methylcytosine	0	1
C11638	3-Amino-2-oxopropyl_phosphate	1	3
C00993	D-Alanyl-D-alanine	3	2
C00655	Xanthosine_5'-phosphate	4	11
C05382	Sedoheptulose_7-phosphate	2	9
C00120	Biotin	2	0
C00121	D-Ribose	0	1
C00122	Fumarate	21	2
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1	0
C00124	D-Galactose	13	3
C00127	Glutathione_disulfide	1	1
C00638	Long-chain_fatty_acid	0	1
C15532	N-Acetyl-L-citrulline	0	1
C00129	Isopentenyl_diphosphate	8	4
C11938	Myrtenol	2	0
C13631	2,2-Bis(4-hydroxyphenyl)-1-propanol	0	2
C06377	D-Galactosamine_6-phosphate	3	0
C06376	N-Acetyl-D-galactosamine_6-phosphate	3	0
C05749	Hexanoyl-[acp]	0	3
C05748	trans-Hex-2-enoyl-[acp]	3	0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	3	3
C16153	UDP-L-Ara4N	0	2
C05745	Butyryl-[acp]	0	3
C05744	Acetoacetyl-[acp]	5	1
C03150	Nicotinamide-beta-riboside	3	0
C16154	UDP-L-Ara4FN	2	0
C16155	UDP-L-Ara4O	2	0
C00055	CMP	2	4
C00199	D-Ribulose_5-phosphate	8	3
C00051	Glutathione	4	3
C00052	UDP-alpha-D-galactose	7	1
C00053	3'-Phosphoadenylyl_sulfate	0	3
C00194	Cobamide_coenzyme	2	0
C00197	3-Phospho-D-glycerate	18	9
C00196	2,3-Dihydroxybenzoate	2	0
C00058	Formate	2	1
C19880	D-glycero-alpha-D-manno-Heptose_1-phosphate	1	0
C01112	D-Arabinose_5-phosphate	1	1
C01051	Uroporphyrinogen_III	3	9
C01050	UDP-N-acetylmuramate	7	2
C14298	Bis(4-hydroxyphenyl)methane	0	2
C01212	UDP-N-acetylmuramoyl-L-alanine	2	4
C06157	[Dihydrolipoyllysine-residue_succinyltransferase]_S-glutaryldihydrolipoyllysine	1	1
C06156	alpha-D-Glucosamine_1-phosphate	2	2
C02714	N-Acetylputrescine	2	0
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	0	2
C04805	5(S)-HETE	1	0
C20423	alpha-D-Ribose_1-methylphosphonate_5-phosphate	1	1
C20422	alpha-D-Ribose_1-methylphosphonate_5-triphosphate	1	1
C03539	S-Ribosyl-L-homocysteine	0	2
C00721	Dextrin	2	0
C05268	(S)-Hydroxyhexanoyl-CoA	4	12
C06010	(S)-2-Acetolactate	4	2
C00258	D-Glycerate	1	8
C05269	3-Oxohexanoyl-CoA	8	4
