KO_code	Compound_codes
K06445	C00877,C00136,C00877,C05272,C05272,C00154,C05272,C05276,C01944,C05276,C03221,C01832,C03221,C05273,C02593,C05273,C05271,C05270,C05271,C05275,C05274,C05275
K07663	
K07660	
K07486	
K10678	C16392,C16392,C16392,C16392,C16393,C16393
K07483	
LuxR-like_HTH_domain	
alpha_subunit_(EC:1.6.1.2)	
K00060	C03508
K07643	
UPF0178_family	
K08723	C00212,C00212,C00475,C00299,C00294,C00294,C00387,C00387,C00214,C00881,C00330,C00362,C00559,C00559,C03150,C01762,C01762,C01762,C05841
K00067	C03319,C03319,C00688,C00688
K00068	C05345
K07000	
K07007	
K00285	C00166
LD-carboxypeptidase_A_(EC:3.4.17.13)	
K07714	
K07713	
K07710	
K00117	C00198,C00031,C00198
K00113	C00111
K00847	C05345,C05345,C05345,C05345
K01531	
K00849	C00446,C00446,C00124,C00446
K00848	C06441,C01131
cryptic	
molybdenum_binding_subunit	
alpha_subunit_(EC:2.7.7.6)	
K09181	
RNase_R_(EC:3.1.-.-)	
K15738	
K01881	C02702
K01883	C03125
K01886	C02282,C00064
K01887	C02163
K08591	C00681,C00681,C00681
K08590	
K01226	C00092,C00092
K01222	C01172
K01223	C01172
K01407	
K02759	
K01150	
K01151	
K02757	
K02750	C06187
K02753	C06188,C06187
K13771	
subunit_A_(EC:5.99.1.3)	
K00930	C04133,C04133,C04133,C04133,C04133
K05523	
K05522	
K05521	
K05526	C00025
K01089	C00860,C00860,C00860,C00860,C01267,C04666,C01267,C01267
K02990	
K08281	C00253,C00153
K01082	C00224,C00224,C00224
K08289	C04376,C00101,C00234,C04376,C04376,C00101,C00445
K01085	C00267,C00103
K00882	C05378
K05778	
K03578	
K03579	
K03577	
K02573	
K02574	
K03571	
K07027	
K01714	C20258,C20258,C20258,C20258,C20258
K03080	C00231,C00231,C00231,C00231
K01719	C01051,C01051,C01051
K03972	
K12299	
mega_subunit_(EC:5.99.1.2)	
K02199	
K13378	
K14170	C00079,C00166,C00166,C00254,C00166,C00166,C00254,C00251,C00254,C00254
K08138	
K08137	
molybdopterin-binding/Fe-S_binding	
K02195	
K02194	
K02372	C04246,C04246,C04246,C05754,C05754,C05754,C05751,C05751,C05751,C05763,C05763,C05763,C05760,C05760,C05760,C05748,C05748,C05748,C05758,C05758,C05758,C16221,C16221,C16221,C20374,C20374,C20378
K03718	
K03711	
K03717	
K00046	
K03488	
K02173	
K16850	C00204,C00817
K03482	
K03487	
probably_membrane-anchored	
PLP-dependent_(EC:4.4.1.15)	
K03808	
K03809	
K03807	
alpha_subunit_(EC:3.6.3.14)	
K03624	
K03625	
K03150	
K03623	
K03152	
K03628	
K03629	
YiaAB_family	
K11927	
K11931	
K11930	
anaerobic_(EC:2.7.2.15)	
K11932	
K11934	
arabinose-inducible	
K07273	
K07275	
K07274	
K09888	
glyoxylate-induced	
SCP2_family	
CcmF_subunit	
K12137	
K11733	
K11732	
K11737	
K12139	
COG2091_family	
K11734	
chain_C,D	
K16324	
aspartate_ABC_transporter_ATP-binding_subunit	
K16321	
Pfam00465_family	
K16322	
K16329	C01168
K16328	C01168
K00615	C00231,C00279,C00279,C00231,C00279,C00279,C00231,C00117,C00231,C00117,C00118,C05382,C00117,C00231,C00117,C00117,C00231,C00231,C00117,C00117,C00231,C00279,C00231,C00279,C00231,C00231,C00279,C00231,C00279,C00231,C00279,C00279,C00231,C12215,C12215
K07479	
K07471	
K07679	
K02100	
K07677	
K07676	
K07673	
K07496	
K07491	
K11209	
K11208	
K15034	
K11203	
K11201	
K00058	C03232,C03232,C03232,C03232,C03232,C03232
K00059	C05744,C05744,C04618,C04619,C05753,C04619,C04620,C05750,C04620,C04633,C05762,C04633,C04688,C04688,C04688,C05747,C05747,C05747,C05757,C05757,C05757,C16217,C16217,C16220,C16220,C16220,C20373,C20373,C20377,C20377
K00057	C00111,C00111
K07012	
constitutive_(EC:5.3.1.6)	
NADPH-dependent	
flavin-containing_DNA_binding_protein	
CcmH_subunit	
SAM_and_NAD(P)H_dependent	
K07701	
K07703	
K00432	C00127,C04805,C04742
K00121	C00071,C00084,C00084,C00084,C00084,C00376,C00376,C05577,C05576,C06613,C06611,C06613,C16348,C06612,C16348,C14090,C14090,C14090,C14099,C14099,C14099,C01031,C01031,C07490,C16551,C16587,C16596
K07709	
K07708	
endonuclease_subunit	
K02500	C04666,C04677,C04666,C04666,C04666
homoserine_lactone_and_S-methyl-methionine_efflux_pump	
L-rhamnose-binding	
threonine-dependent_ADP-forming_ATPase	
K05880	
K05881	
K02508	
K15586	
K15587	
K15580	
K00540	
K15583	
K01232	C00092,C00092,C00092
K01895	C00024,C00024,C00024,C00024,C00024,C00024,C00024,C00024,C05993,C05983,C00163
K01894	
K01892	C02988
K00548	C00073,C00101,C00073,C00073,C00073,C05335
K00549	C00073,C00073,C00073,C00073,C05335
K09934	
K01147	
K01146	
K01141	
glycolate-binding	
K01414	
K02761	
K01419	
alpha_subunit_(EC:6.1.1.20)	
K00036	C01236,C00005,C01236,C01236,C01236,C01236
beta_subunit	
K00942	C00035,C00035,C00361,C00362
K00940	C00002,C00008,C00002,C00075,C00015,C00044,C00044,C00063,C00112,C00081,C00131,C00206,C00286,C00286,C00459,C00459,C00458,C00705,C00460,C01346,C01345
K00945	C00015,C00105,C00112,C00055,C00705,C00239
K01092	C00137,C00137,C00137,C00137,C00137,C00137,C00137,C00137,C00137,C00137
K01091	C00160,C00160,C00160
FMN-linked_(EC:1.3.5.2)	
K01525	C00008
K01524	C01228
K02618	C19945,C19945,C19946,C19946
K02967	
K02616	
K01529	
K03568	
K03561	
K03562	
K01708	C00679
periplasmic_(EC:3.2.1.21)	
acid-induced	
K14762	
endo/exonuclease/phosphatase_family_PFAM_PF03372	
K05396	C00022
K02389	
K02386	
K02387	
K02380	
K02381	
K03499	
K03498	
LIV-II_transport_system_for_Ile	
K03490	
K03495	
high_conductance	
ArcA-regulated	
RpoS_stabilzer_during_Pi_starvation	
K03817	
K02548	C05818,C05818,C05818,C13309,C13309,C03657,C13309
K03635	C05924,C05924
K03637	C18239,C18239
K17686	C00008
K03147	C01279,C01279
K03630	
K03632	
K03149	C04327
K03638	
K03387	
K06287	
iron_storage_and_detoxification_protein	
K11906	
K06041	
K02458	
K12340	
binds_sigma_70_RNA_polymerase_subunit	
K07862	
K02431	
K09894	
K07245	
K07243	
possible_scaffold/chaperone_for_damaged_Fe/S_proteins	
baY_subunit_(EC:4.1.2.40)	
DUF1422_family	
K16136	
K11473	C00048,C00160,C00048,C00027,C00048
K06867	
K06866	
K06861	
K03746	
K00604	C00101,C00101,C03294
K00606	C00966,C00966,C00966
biotin_carboxylase_subunit_(EC:6.3.4.14)	
membrane-associated	
K07648	
K07640	
K07393	
K07390	
K07391	
K07646	
K07647	
K11065	
K13896	
K07024	
K07025	
K00048	C00266,C00266,C00424
K08993	
K00042	C01146,C01146,C01146,C01146
K00041	C00817,C00817
K00040	C00905,C00514
repressor_of_N-acetylglucosamine	
K07029	
PLP-dependent/regulator_of_maltose_regulon_(EC:4.4.1.8)	
K09774	
TVP38/TMEM64_family	
K01175	
K00137	C00334,C00334
K01952	C04640,C04640,C04640
K01953	C00152,C00049,C00049
K00138	
K00427	
K09806	
SUI1_family	
thiamin-requiring_(EC:1.2.4.2)	
alpha_subunit	
tRNA_m(2)A37_methyltransferase	
K01176	C00721,C00721
K14977	C00603,C00603
K01554	
K03559	
K03550	
K03554	
K03555	
K03556	
K03557	
K01778	C00680,C00666,C00680,C00680,C00680
K01772	C00032,C00032,C00032
K01776	C00217,C00217
K01775	C00133,C00133
K03281	
repressor_of_gadX	
K02770	C01094,C01094
NAD(P)-binding_(EC:1.5.1.2)	
K08154	
K02779	C00668,C00668
K08156	
K02399	
K02398	
K02395	
K02394	
K02397	
K02396	
K02390	
K02393	
K02392	
SAM-dependent	
K01608	C01146,C01146
K02553	
K02552	C00885,C00885,C00885,C00885
K02550	
K02557	
K02800	C00644
K03820	
alanine-inducible	
K02558	
K03826	
K03600	
K03601	
K03607	
K03609	
A_subunit_(EC:3.5.1.14)	
K06079	
K09712	
K06073	
K06074	
K06076	
K03737	C00022,C00022,C00024,C00024,C00022,C00022,C00024,C00022,C00022
K03732	
K03733	
K12339	C00097,C00097,C00033,C00097,C00097,C00033,C00033,C00097,C00097,C05824,C00097
K01673	C00288
SAM-dependent_(EC:2.1.1.-)	
K07259	
FAD-binding_subunit	
K13821	C00025,C00025,C00025,C03912,C00025,C00025,C03912,C03912,C00148,C03912,C05947,C04281,C05947,C04281,C05947
K07250	C00222,C00222,C00099,C00232,C00232,C00334,C06002
stimulated_by_SufE	
beta_(carboxyltransferase)_subunit_(EC:6.4.1.2)	
UPF0299_family	
K12660	C00424
K12661	C03979
ribosome-associated	
activator_of_(R)-hydroxyglutaryl-CoA_dehydratase	
K00639	C03508
K00631	C00681,C00681,C00681
K07657	
K09970	
K16012	
K09972	
K09973	
K07387	
UPF0325_family	
K06929	
heme-binding_periplasmic_protein	
K00700	C00369,C00718,C00369
K00703	C00718,C00498,C00718
K00705	C00208
cytochrome_B556_(gamma)_subunit	
K00090	C06473,C00257,C06473
large_subunit_(EC:1.4.1.13)	
K00094	C01097,C01097
K00097	C07335,C06055,C11638,C07335
K00099	C11434,C11437,C11437
FAD-binding_(EC:4.1.99.3)	
SAM-dependent_(EC:2.1.1.228)	
K06080	
K07147	
soluble_(EC:3.2.1.-)	
K00146	C07086,C07086,C07086,C00601,C07086
K01945	C03838,C03838,C03838
K01940	C03406,C03406,C03406,C03406,C03406
K00380	C00283,C00094,C00283,C00094
K00381	C00283,C00094,C00283,C00094
K00383	C00006,C00051
K07724	
K00891	C03175,C00493,C03175,C03175
K00892	C00130,C00387
EutP	
very_small_conductance	
ATP-binding_protein	
K02036	
K00965	C00103,C00052,C00052,C00103,C00052,C00103,C00052
UPF0721_family	
K01169	
subunit_a_(EC:3.6.3.14)	
K02948	
K01548	
K02945	
K02018	
K02019	
K02017	
K02014	
K02015	
K02013	
K01766	
K02492	C03741,C03741,C03741
O-acetylserine_sulfhydrolase_A_subunit_(EC:2.5.1.47)	
K02496	C02463,C02463,C02463
K08162	
K08163	
K02498	
K08169	
K14415	
K08369	
dsDNA	
K01610	C00074,C00074,C00074,C00036,C00074,C00074
K01613	C00350,C02737
UPF0502_family	
K03837	
K03836	
K03835	
K03833	
K03832	
K03839	
K03838	
K03546	
K03545	
K03544	
K03543	
K02836	
K02837	
K02838	
K03618	
K03611	
K03610	
K02237	
K02233	C00194,C00194
K02231	C06509,C06509,C06510,C06510,C06509,C06509
murein_hydrolase	
K03723	
K03722	
K13256	
K13255	
K09912	
large_subunit_of_GroESL	
DUF2170_family	
K09914	
hydroperoxide_resistance	
K12678	
K00626	C00332,C00332,C00332,C00024,C00024,C00024,C00332,C00332,C00332,C00332,C00024,C00332,C00024,C00332,C00332,C00024,C00332,C05269,C05269,C00010,C05269,C05269
glutathione-regulated	
K02805	
K02804	C00357
K11894	
K11895	
K11893	
K11891	
K09969	
large_subunit_(EC:2.2.1.6)	
K11076	
K11071	
K11072	
PLP-dependent_(EC:2.6.1.-)	
C-ter_fragment	
NH3/glutamine-dependent_(EC:6.3.5.1)	
subunit_I_(EC:1.10.3.-)	
K07286	
copper_sensitivity	
K00087	C00385,C00385,C00366,C00366,C00366
K00151	C04186,C04186,C04186
K00156	C00033
catalytic_subunit_(EC:2.1.3.2)	
K01972	
K01974	
K01975	
IF2:_membrane_protein/conserved_protein	
K07751	C00097,C00037,C00097,C00037,C00037,C05726
K07757	
NAD(P)-binding_(EC:1.2.1.38)	
K10124	
UPF0126_family	
K04652	
K04653	
K04651	
K04656	
K05878	C00111,C00111,C00111,C00111,C00111
Fe-S_(beta)_subunit	
K15773	
K05877	
K05876	
multicopy_suppressor_of_ftsJ	
K04096	
K00574	
K00573	
UPF0438_family	
K00973	C00842,C00842,C00842,C00842
K01119	C01367,C01368,C05822,C06193
K00975	C00498,C00498,C00103,C00498
K00974	
K01112	C00003,C00095
K00979	C04121,C01187
K07119	
K02952	
K02950	
K01579	C00099,C00099,C00099,C00099
K00880	C03291,C14899,C14899
K01754	C00022,C00065,C00022,C00022,C00014,C00022,C00109,C00109,C00109,C00109,C00109
K01755	C00122,C00062,C00122,C00062,C00122,C00122,C00062,C00062
K01752	C00022,C00065,C00022,C00022,C00014,C00022,C02218
K01753	C00022
K02000	
UPF0381_family	
K01595	C00036,C00036,C00036,C00036,C00074,C00036,C00011,C00074,C00074,C00036
K01591	C00105,C00105
K01599	C03263,C03263,C03263,C05768
K08173	
K08172	
K02483	
K02484	
membrane_subunit_M	
membrane_subunit_L	
membrane_subunit_N	
membrane_subunit_H	
membrane_subunit_K	
membrane_subunit_J	
subunit_II_(EC:1.9.3.-)	
K11911	
K03449	
K03446	
K03445	
K01627	C04478,C01112
K01628	C00424
K01629	C00111,C00266,C00111
FAD/NAD(P)-binding_(EC:1.14.13.-)	
K02824	
K02822	C16186,C16186,C16186
K02821	C16186,C16186,C16186
K03669	
large_subunit_(EC:1.12.99.6)	
autorepressor	
K12264	
K03667	
K03665	
specific_for_23S_rRNA	
K03289	
K03284	
K13243	
K13244	
subunit_B_(EC:5.99.1.-)	
intermediate_conductance	
K03269	C04824,C04824
quinone-	
DUF454_family	
K02992	
co-chaperone_with_DnaJ	
Zn(II)-binding	
beta_subunit_(EC:6.2.1.5)	
K07637	
K07636	
K07638	
NAD-dependent	
DUF485_family	
O-acetyl-L-serine-binding	
K09910	
K09911	
K06726	
K11535	
K06901	
UPF0345_family	
K06905	
K06906	
K06907	
K06908	
K00796	C00921,C00921,C00921,C00921
K00762	C00119,C00295,C01103
K00763	C00253,C00253
K00760	C00147,C00020,C00262,C00262,C00144,C00144,C00655,C00655,C00385,C04646,C16615,C16619
K00761	C00106,C00105
FlhDC-regulated	
K00768	C04778,C04778
K00769	C00144,C00144,C00655,C00655,C00385
anaerobic	
soluble_(EC:1.6.1.1)	
K00795	C00341,C00235,C00129,C00341,C00448,C00341,C00129,C00448
K10939	
K03574	
NAD(P)-binding_(EC:1.1.1.37)	
FMN-binding_(EC:4.1.1.36_6.3.2.5)	
K00362	C00014,C00088,C00014,C00088
K10680	C16392,C16392,C16392,C16392,C16393,C16393
K00364	C00130
beta_subunit_(EC:3.1.11.5)	
Zn-dependent	
