Compound_code	Metabolite_name	Importance_score	p_value
C01798	D-Glucoside	9.95	<0.05
C19972	2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	4.644	n.s.
C10700	4'-Hydroxyacetophenone	-4.858	n.s.
C00620	alpha-D-Ribose_1-phosphate	9.72	<0.05
C04006	1D-myo-Inositol_3-phosphate	7.285	n.s.
C00627	Pyridoxine_phosphate	-6.17	n.s.
C02686	Galactosylceramide	-7.468	n.s.
C03263	Coproporphyrinogen_III	8.52	n.s.
C00243	Lactose	6.516	n.s.
C00242	Guanine	-2.624	n.s.
C00245	Taurine	-7.418	n.s.
C00246	Butanoic_acid	0.0	n.s.
C18172	Carboxyspermidine	6.322	n.s.
C00624	N-Acetyl-L-glutamate	2.0	n.s.
C18174	Carboxynorspermidine	6.322	n.s.
C02442	N-Methyltyramine	6.476	n.s.
C00568	4-Aminobenzoate	5.0	n.s.
C01487	D-Allose	1.0	<0.05
C01099	L-Fuculose_1-phosphate	8.271	n.s.
C01097	D-Tagatose_6-phosphate	11.526	<0.05
C00561	Mandelonitrile	-9.95	<0.05
C01094	D-Fructose_1-phosphate	10.353	<0.05
C01721	L-Fuculose	-7.15	n.s.
C01092	8-Amino-7-oxononanoate	2.807	<0.05
C00068	Thiamin_diphosphate	4.777	n.s.
C00342	Thioredoxin	9.0	n.s.
C00343	Thioredoxin_disulfide	-9.0	n.s.
C00344	Phosphatidylglycerol	7.87	n.s.
C00345	6-Phospho-D-gluconate	-8.145	n.s.
C05684	Selenite	7.547	n.s.
C00061	FMN	0.0	n.s.
C00063	CTP	9.067	<0.05
C00062	L-Arginine	-5.044	n.s.
C00065	L-Serine	-7.009	n.s.
C00064	L-Glutamine	-7.294	n.s.
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	9.192	<0.05
C16633	5-Fluorouridine	7.577	n.s.
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	3.963	n.s.
C16635	5'-Deoxy-5-fluorocytidine	7.672	n.s.
C16634	5-Fluorouridine_monophosphate	-8.464	n.s.
C19673	Malonyl-[acp]_methyl_ester	8.693	n.s.
C05923	2,5-Diaminopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05922	Formamidopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05921	Biotinyl-5'-AMP	0.0	n.s.
C06215	Levan	0.0	n.s.
C03227	3-Hydroxy-L-kynurenine	6.508	n.s.
C00748	Siroheme	0.0	n.s.
C16737	5-Deoxy_glucuronic_acid	0.0	n.s.
C04079	N-((R)-Pantothenoyl)-L-cysteine	6.925	n.s.
C02226	2-Methylmaleate	0.0	n.s.
C02702	L-Prolyl-tRNA(Pro)	-8.371	n.s.
C00668	alpha-D-Glucose_6-phosphate	8.772	n.s.
C01268	5-Amino-6-(5'-phosphoribosylamino)uracil	0.0	n.s.
C05399	Melibiitol	8.028	n.s.
C00663	beta-D-Glucose_1-phosphate	4.322	n.s.
C02163	L-Arginyl-tRNA(Arg)	-7.435	n.s.
C00988	2-Phosphoglycolate	9.079	n.s.
C00114	Choline	-8.281	n.s.
C00117	D-Ribose_5-phosphate	-10.034	<0.05
C00116	Glycerol	7.061	n.s.
C00111	Glycerone_phosphate	-6.386	n.s.
C00110	Dolichyl_phosphate	0.0	n.s.
C02380	6-Mercaptopurine	7.864	n.s.
C00112	CDP	-7.547	n.s.
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-7.049	n.s.
C00118	D-Glyceraldehyde_3-phosphate	5.968	n.s.
C03492	D-4'-Phosphopantothenate	-6.721	n.s.
C05772	Precorrin_3A	-3.0	<0.05
C05750	3-Oxooctanoyl-[acp]	-2.0	n.s.
C02412	Glycyl-tRNA(Gly)	-8.804	n.s.
C14145	(3S)-3-Hydroxyadipyl-CoA	10.931	<0.05
C05753	3-Oxodecanoyl-[acp]	-2.0	n.s.
C05754	trans-Dec-2-enoyl-[acp]	6.15	n.s.
C05755	Decanoyl-[acp]	5.907	n.s.
C03167	Phosphonoacetaldehyde	-6.591	n.s.
C02474	Arabinan	9.317	n.s.
C05758	trans-Dodec-2-enoyl-[acp]	6.15	n.s.
C05759	3-Oxotetradecanoyl-[acp]	-2.322	n.s.
C00249	Hexadecanoic_acid	9.257	n.s.
C00236	3-Phospho-D-glyceroyl_phosphate	0.0	n.s.
C00188	L-Threonine	-3.577	n.s.
C00189	Ethanolamine	-8.281	n.s.
C00186	(S)-Lactate	0.0	n.s.
C02700	L-Formylkynurenine	0.0	n.s.
C00185	Cellobiose	9.931	<0.05
C00183	L-Valine	6.986	n.s.
C03794	N6-(1,2-Dicarboxyethyl)-AMP	-3.322	n.s.
C19891	D-chiro-Inositol	3.7	n.s.
C00159	D-Mannose	-7.766	n.s.
C04216	all-trans-Heptaprenyl_diphosphate	-7.366	n.s.
C00158	Citrate	-6.124	n.s.
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	-5.163	n.s.
C01165	L-Glutamate_5-semialdehyde	0.0	n.s.
C13952	UDP-N-acetyl-D-galactosaminuronic_acid	-7.607	n.s.
C14765	13-OxoODE	-4.858	n.s.
C00842	dTDP-glucose	7.577	n.s.
C05271	trans-Hex-2-enoyl-CoA	0.0	n.s.
C05980	Cardiolipin	-7.87	n.s.
C05270	Hexanoyl-CoA	0.0	n.s.
C06142	1-Butanol	-4.858	n.s.
C02291	L-Cystathionine	7.131	n.s.
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	0.0	n.s.
C00378	Thiamine	-6.313	n.s.
C05823	3-Mercaptolactate	-7.877	n.s.
C02988	L-Histidyl-tRNA(His)	-7.615	n.s.
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	-3.0	<0.05
C06715	3-Oxopimeloyl-CoA	4.7	n.s.
C14519	1-Hydroxypyrene	6.476	n.s.
C01118	O-Succinyl-L-homoserine	-7.109	n.s.
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	7.055	n.s.
C00931	Porphobilinogen	-3.322	n.s.
C01096	Sorbitol_6-phosphate	4.858	n.s.
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	4.524	n.s.
C18239	Precursor_Z	-4.615	<0.05
C00446	alpha-D-Galactose_1-phosphate	2.888	n.s.
C00445	5,10-Methenyltetrahydrofolate	6.371	n.s.
C01762	Xanthosine	7.676	n.s.
C12632	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]	-4.392	n.s.
C00441	L-Aspartate_4-semialdehyde	6.524	n.s.
C00440	5-Methyltetrahydrofolate	4.755	n.s.
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	0.0	n.s.
C00168	Hydroxypyruvate	0.193	n.s.
C00526	Deoxyuridine	-5.958	n.s.
C00527	Glutaryl-CoA	-4.7	n.s.
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	-6.331	n.s.
C00522	(R)-Pantoate	2.807	<0.05
C00831	Pantetheine	6.925	n.s.
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	-4.322	n.s.
C16615	6-Methylthiopurine_5'-monophosphate_ribonucleotide	-7.864	n.s.
C01672	Cadaverine	5.781	n.s.
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-6.476	n.s.
C00009	Orthophosphate	-7.883	n.s.
C01909	Dethiobiotin	0.0	n.s.
C00341	Geranyl_diphosphate	0.0	n.s.
C03150	Nicotinamide-beta-riboside	7.676	n.s.
C04133	N-Acetyl-L-glutamate_5-phosphate	5.443	n.s.
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	-6.248	n.s.
C03838	5'-Phosphoribosylglycinamide	5.858	n.s.
C05400	Epimelibiose	8.028	n.s.
C03722	Quinolinate	-3.7	n.s.
C05402	Melibiose	4.907	n.s.
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	6.459	n.s.
C03939	Acetyl-[acyl-carrier_protein]	3.259	n.s.
C00623	sn-Glycerol_1-phosphate	-6.858	n.s.
C04039	2,3-Dihydroxy-3-methylbutanoate	-10.148	<0.05
C11355	4-Amino-4-deoxychorismate	0.0	<0.05
C05335	L-Selenomethionine	6.409	n.s.
C01222	GDP-4-dehydro-6-deoxy-D-mannose	-6.873	n.s.
C00459	dTTP	7.798	n.s.
C00780	Serotonin	6.476	n.s.
C01228	Guanosine_3',5'-bis(diphosphate)	-7.276	n.s.
C00239	dCMP	-6.322	n.s.
C04582	S-Methyl-5-thio-D-ribulose_1-phosphate	-5.248	n.s.
C00231	D-Xylulose_5-phosphate	-9.179	<0.05
C01345	dITP	6.022	n.s.
C00233	4-Methyl-2-oxopentanoate	6.842	n.s.
C00234	10-Formyltetrahydrofolate	6.413	n.s.
C00235	Dimethylallyl_diphosphate	-8.912	<0.05
C01613	Stachyose	7.858	n.s.
C00237	CO	0.0	n.s.
C00010	CoA	-8.521	n.s.
C00011	CO2	5.206	n.s.
C00014	Ammonia	-4.607	n.s.
C00015	UDP	-6.366	n.s.
C00016	FAD	0.0	n.s.
C00018	Pyridoxal_phosphate	-5.562	<0.05
C00019	S-Adenosyl-L-methionine	-8.062	n.s.
C00153	Nicotinamide	-7.791	n.s.
C00152	L-Asparagine	-7.197	n.s.
C00155	L-Homocysteine	-5.299	n.s.
C00154	Palmitoyl-CoA	-9.257	n.s.
C06399	Hydrogenobyrinate	5.358	n.s.
C00059	Sulfate	0.0	n.s.
C00039	DNA	0.0	n.s.
C19745	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate	-4.392	n.s.
C02876	Propanoyl_phosphate	-2.115	n.s.
C00424	(S)-Lactaldehyde	-8.195	n.s.
C02336	beta-D-Fructose	8.261	n.s.
C05756	3-Oxododecanoyl-[acp]	-2.322	n.s.
C06241	N-Acetylneuraminate_9-phosphate	0.0	n.s.
C00058	Formate	9.999	<0.05
C02218	Dehydroalanine	-5.087	n.s.
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-6.566	n.s.
C00655	Xanthosine_5'-phosphate	-7.212	n.s.
C00300	Creatine	-2.0	<0.05
C00301	ADP-ribose	8.234	n.s.
C00718	Amylose	-8.51	<0.05
C00714	Pectin	7.451	n.s.
C02232	3-Oxoadipyl-CoA	-10.931	<0.05
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-6.977	n.s.
C01168	Pseudouridine_5'-phosphate	-7.109	n.s.
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	-5.954	n.s.
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	-6.96	n.s.
C01127	4-Hydroxy-2-oxoglutarate	9.937	<0.05
C01068	D-Ribitol_5-phosphate	5.492	n.s.
C06188	Salicin_6-phosphate	3.459	n.s.
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	0.0	n.s.
C03506	Indoleglycerol_phosphate	7.634	n.s.
C05143	Dhurrin	9.95	<0.05
C06187	Arbutin_6-phosphate	1.585	<0.05
C18902	Methylselenic_acid	7.547	n.s.
C19725	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate	3.459	n.s.
C03114	Dimethylbenzimidazole	4.392	n.s.
C00332	Acetoacetyl-CoA	-4.469	n.s.
C06755	Chloroacetic_acid	6.728	n.s.
C18260	1,6-Dimethoxypyrene	-6.476	n.s.
C00979	O-Acetyl-L-serine	-6.877	n.s.
C00877	Crotonoyl-CoA	6.506	<0.05
C16273	3-Hydroxy-5-oxohexanoyl-CoA	4.7	n.s.
C04246	But-2-enoyl-[acyl-carrier_protein]	6.15	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	-8.2	n.s.
C01019	6-Deoxy-L-galactose	5.544	n.s.
C00262	Hypoxanthine	-1.954	n.s.
C03375	Norspermidine	-6.322	n.s.
C03373	Aminoimidazole_ribotide	-8.308	n.s.
C01157	Hydroxyproline	0.0	n.s.
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	-4.392	n.s.
C00407	L-Isoleucine	-6.282	n.s.
C01151	D-Ribose_1,5-bisphosphate	-4.248	n.s.
C06056	4-Hydroxy-L-threonine	-8.124	n.s.
C06505	Cob(I)yrinate_a,c_diamide	8.353	n.s.
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	0.0	n.s.
C06055	O-Phospho-4-hydroxy-L-threonine	-1.663	n.s.
C03479	Folinic_acid	7.615	n.s.
C01412	Butanal	4.858	n.s.
C06113	L-Aspartyl-tRNA(Asn)	-6.725	n.s.
C06112	L-Glutamyl-tRNA(Gln)	-7.136	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	0.0	n.s.
C09332	Tetrahydrofolyl-[Glu](2)	-7.401	n.s.
C03871	L-2-Amino-6-oxoheptanedioate	0.0	n.s.
C00504	Folate	0.0	n.s.
C00582	Phenylacetyl-CoA	-9.246	n.s.
C00583	Propane-1,2-diol	8.82	n.s.
C06892	2-Deoxy-5-keto-D-gluconic_acid	0.0	n.s.
C03972	2,3,4,5-Tetrahydrodipicolinate	-2.972	n.s.
C04478	3-Deoxy-D-manno-octulosonate_8-phosphate	0.0	n.s.
C03974	2-Acyl-sn-glycerol_3-phosphate	-4.7	n.s.
C00577	D-Glyceraldehyde	-10.943	<0.05
C01302	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose_5-phosphate	1.0	n.s.
C00575	3',5'-Cyclic_AMP	-6.895	n.s.
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	-2.0	n.s.
C00279	D-Erythrose_4-phosphate	-9.739	<0.05
C01304	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	5.755	n.s.
C01801	Deoxyribose	8.752	n.s.
C00905	D-Fructuronate	0.0	n.s.
C00270	N-Acetylneuraminate	7.786	n.s.
C00900	2-Acetolactate	9.809	<0.05
C00479	Propanal	-7.012	n.s.
C03561	(R)-3-Hydroxybutanoyl-CoA	10.203	<0.05
C00475	Cytidine	5.0	n.s.
C12215	Iminoerythrose_4-phosphate	-11.438	<0.05
C12214	Aminofructose_6-phosphate	11.438	<0.05
C00470	Pectate	-7.451	n.s.
C00294	Inosine	7.715	n.s.
C00295	Orotate	0.0	n.s.
C06504	Cob(II)yrinate_a,c_diamide	-5.358	n.s.
C05697	Selenate	5.17	n.s.
C00357	N-Acetyl-D-glucosamine_6-phosphate	-7.877	n.s.
C05698	Selenohomocysteine	4.7	n.s.
C00354	D-Fructose_1,6-bisphosphate	-8.26	<0.05
C00353	Geranylgeranyl_diphosphate	-7.672	n.s.
C00352	D-Glucosamine_6-phosphate	6.436	n.s.
C00299	Uridine	-2.709	n.s.
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	-7.486	n.s.
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	0.0	n.s.
C06156	alpha-D-Glucosamine_1-phosphate	0.0	n.s.
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-8.281	n.s.
C11736	5-Fluorodeoxyuridine	6.087	n.s.
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-8.596	n.s.
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	7.6	n.s.
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	7.735	n.s.
C06206	Benzoyl_phosphate	6.714	n.s.
C06503	Hydrogenobyrinate_a,c_diamide	-5.358	n.s.
C11638	3-Amino-2-oxopropyl_phosphate	0.0	n.s.
C00993	D-Alanyl-D-alanine	-3.17	n.s.
C02527	Butanoylphosphate	0.0	n.s.
C05382	Sedoheptulose_7-phosphate	-6.078	n.s.
C00120	Biotin	6.829	n.s.
C00121	D-Ribose	8.752	n.s.
C00122	Fumarate	3.879	n.s.
C00123	L-Leucine	-4.79	n.s.
C00124	D-Galactose	7.776	n.s.
C00128	CMP-N-acetylneuraminate	-7.814	n.s.
C00129	Isopentenyl_diphosphate	-8.665	n.s.
C04501	N-Acetyl-alpha-D-glucosamine_1-phosphate	0.0	n.s.
C00288	HCO3-	7.371	n.s.
C01921	Glycocholate	7.418	n.s.
C05748	trans-Hex-2-enoyl-[acp]	6.15	n.s.
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-6.977	n.s.
C05746	3-Oxohexanoyl-[acp]	-2.322	n.s.
C05745	Butyryl-[acp]	5.907	n.s.
C05744	Acetoacetyl-[acp]	2.459	n.s.
C16156	Undecaprenyl_phosphate_alpha-L-Ara4FN	-7.577	n.s.
C16154	UDP-L-Ara4FN	7.577	n.s.
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	-6.566	n.s.
C00054	Adenosine_3',5'-bisphosphate	-8.155	n.s.
C00055	CMP	-5.764	n.s.
C00199	D-Ribulose_5-phosphate	-6.01	n.s.
C00052	UDP-alpha-D-galactose	5.591	n.s.
C00053	3'-Phosphoadenylyl_sulfate	-3.652	n.s.
C00195	N-Acylsphingosine	0.0	n.s.
C02659	Acetone_cyanohydrin	-9.95	<0.05
C00197	3-Phospho-D-glycerate	6.624	n.s.
C00191	D-Glucuronate	9.187	<0.05
C02714	N-Acetylputrescine	-7.055	n.s.
C04556	4-Amino-2-methyl-5-phosphomethylpyrimidine	0.0	n.s.
C04573	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate	-3.807	n.s.
C01051	Uroporphyrinogen_III	3.624	n.s.
C01050	UDP-N-acetylmuramate	-4.994	n.s.
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	6.0	n.s.
C00206	dADP	8.904	<0.05
C00254	Prephenate	-3.883	n.s.
C18261	1-Hydroxy-6-methoxypyrene	6.476	n.s.
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	-2.807	n.s.
C03028	Thiamin_triphosphate	-7.34	n.s.
C03539	S-Ribosyl-L-homocysteine	5.524	n.s.
C00721	Dextrin	0.0	n.s.
C06010	(S)-2-Acetolactate	8.811	<0.05
C05269	3-Oxohexanoyl-CoA	-10.693	<0.05
