compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C05762	3-Oxohexadecanoyl-[acp]	9.74389117807	9.808	-5.295	90.0
C05600	2-Hydroxyhepta-2,4-dienedioate	3.585	3.585	0.0	50.0
C00008	ADP	-10.4092300396	5.644	-10.461	90.0
C05831	3-Methoxyanthranilate	-6.08761958113	0.0	-6.088	60.0
C00170	5'-Methylthioadenosine	1.737	1.737	0.0	50.0
C02670	D-Glucuronolactone	4.95411617433	4.954	0.0	50.0
C05830	8-Methoxykynurenate	-6.08761958113	0.0	-6.088	60.0
C02992	L-Threonyl-tRNA(Thr)	-9.88138816866	0.0	-9.881	90.0
C00179	Agmatine	-4.28536903163	4.672	-5.492	50.0
C00178	Thymine	8.476	8.476	0.0	80.0
C02995	Maltose_6'-phosphate	7.08692904385	7.33	-4.644	70.0
C20378	Enoylpimeloyl-[acp]_methyl_ester	-7.46786405995	0.0	-7.468	70.0
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-6.33973736791	0.0	-6.34	70.0
C04260	O-D-Alanyl-poly(ribitol_phosphate)	-11.3166332697	0.0	-11.317	90.0
C01035	4-Guanidinobutanoate	-7.34	0.0	-7.34	70.0
C20248	7-Carboxy-7-carbaguanine	4.807	4.807	0.0	50.0
C07086	Phenylacetic_acid	-8.50774404703	0.0	-8.508	80.0
C01077	O-Acetyl-L-homoserine	5.24767764471	5.248	0.0	60.0
C02972	Dihydrolipoylprotein	10.2430880144	10.931	-9.533	90.0
C01079	Protoporphyrinogen_IX	-6.53908364886	0.0	-6.539	70.0
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	6.54933773017	6.653	-2.807	70.0
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-6.53443440901	2.502	-6.62	70.0
C00857	Deamino-NAD+	-6.49959867172	4.46	-6.814	70.0
C11432	1-Phenanthrol	6.08761958113	6.088	0.0	60.0
C00853	Cob(I)alamin	3.17	3.17	0.0	50.0
C01179	3-(4-Hydroxyphenyl)pyruvate	3.25656727199	3.257	0.0	50.0
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	8.20948418042	8.543	-6.267	80.0
C04432	tRNA_containing_6-isopentenyladenosine	-7.88901239609	0.0	-7.889	80.0
C04411	(2R,3S)-3-Isopropylmalate	1.138	1.138	0.0	50.0
C01172	beta-D-Glucose_6-phosphate	-7.57925238653	6.575	-8.163	70.0
C03393	4-Phospho-D-erythronate	4.322	4.322	0.0	50.0
C01177	Inositol_1-phosphate	9.12420244715	9.124	0.0	80.0
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	-7.276	0.0	-7.276	70.0
C08334	Lotaustralin	7.276	7.276	0.0	70.0
C03410	N-Glycoloyl-neuraminate	4.392	4.392	0.0	50.0
C03415	N2-Succinyl-L-ornithine	4.9538391244	4.954	0.0	50.0
C02474	Arabinan	6.066	6.066	0.0	60.0
C03892	Phosphatidylglycerophosphate	-9.19488919427	0.0	-9.195	80.0
C02412	Glycyl-tRNA(Gly)	-10.1601755096	0.0	-10.16	90.0
C00680	meso-2,6-Diaminoheptanedioate	7.11265859762	7.907	-6.666	70.0
C02411	Glutaconyl-1-CoA	-6.267	0.0	-6.267	60.0
C02839	L-Tyrosyl-tRNA(Tyr)	-9.43657246367	0.0	-9.437	80.0
C11545	Cobalt-precorrin_8	2.322	2.322	0.0	50.0
C00689	alpha,alpha'-Trehalose_6-phosphate	8.68333937419	9.06	-6.937	80.0
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	-7.65576092006	2.939	-7.71	70.0
C05378	beta-D-Fructose_1,6-bisphosphate	12.7352525954	12.747	-5.79	90.0
C00831	Pantetheine	8.08757441433	8.088	0.0	80.0
C20238	(2R)-Ethylmalonyl-CoA	-5.672	0.0	-5.672	60.0
C02554	L-Valyl-tRNA(Val)	-9.62720005246	0.0	-9.627	90.0
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	1.379	1.379	0.0	50.0
C00512	S-Benzoate_coenzyme_A	-7.59222814289	0.0	-7.592	70.0
C16220	3-Hydroxyoctadecanoyl-[acp]	-9.94099445798	5.248	-9.996	90.0
C00921	Dihydropteroate	7.45899975375	7.714	-5.088	70.0
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	-3.58437699196	3.17	-4.392	50.0
C03586	2-Oxo-2,3-dihydrofuran-5-acetate	-6.426	0.0	-6.426	70.0
C00458	dCTP	-8.68084771533	5.27	-8.811	80.0
C00459	dTTP	-8.4364177532	6.448	-8.761	80.0
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-5.06627447218	0.0	-5.066	60.0
C13638	1-(4'-Hydroxyphenyl)ethanol	10.830939666	10.831	0.0	90.0
C04488	5-Methyl-5,6,7,8-tetrahydromethanopterin	-8.763	0.0	-8.763	80.0
C00455	Nicotinamide_D-ribonucleotide	8.71776174428	8.718	0.0	80.0
C01697	Galactitol	9.38383421604	9.384	0.0	80.0
C15972	Enzyme_N6-(lipoyl)lysine	-9.29112988906	7.164	-9.589	80.0
C16618	6-Thioxanthine_5'-monophosphate	8.80424561601	8.82	-2.322	80.0
C00330	Deoxyguanosine	8.81447286364	8.844	-3.222	80.0
C00333	D-Galacturonate	6.49143107062	6.491	0.0	60.0
C00332	Acetoacetyl-CoA	-8.48656091503	6.267	-8.767	80.0
C00334	4-Aminobutanoate	6.97949702278	7.548	-5.931	70.0
C00337	(S)-Dihydroorotate	5.33342767034	5.772	-3.841	60.0
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	-9.89787528424	5.248	-9.954	90.0
C04122	D-1-Aminopropan-2-ol_O-phosphate	-4.80738706436	0.0	-4.807	60.0
C00299	Uridine	6.77574514348	6.879	-3.016	70.0
C00636	D-Mannose_1-phosphate	-3.392	0.0	-3.392	50.0
C00637	Indole-3-acetaldehyde	4.95411617433	4.954	0.0	50.0
C00630	2-Methylpropanoyl-CoA	11.506	11.506	0.0	90.0
C00631	2-Phospho-D-glycerate	-7.75541584099	0.047	-7.762	70.0
C00632	3-Hydroxyanthranilate	6.26696922877	6.267	0.0	60.0
C05974	2-Acyl-sn-glycero-3-phosphoserine	-5.087	0.0	-5.087	60.0
C04046	3-D-Glucosyl-1,2-diacylglycerol	6.887	6.887	0.0	70.0
C01594	Linamarin	7.276	7.276	0.0	70.0
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	-5.087	0.0	-5.087	60.0
C04652	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	-1.926	0.0	-1.926	50.0
C00208	Maltose	10.8934491816	10.932	-5.672	90.0
C00204	2-Dehydro-3-deoxy-D-gluconate	-4.7546518671	2.222	-4.985	50.0
C01213	(R)-Methylmalonyl-CoA	6.69390094352	6.694	0.0	70.0
C01212	UDP-N-acetylmuramoyl-L-alanine	5.16047305442	6.375	-5.562	60.0
C07490	Trichloroethanol	-11.4087469058	0.0	-11.409	90.0
C01217	5,6,7,8-Tetrahydromethanopterin	8.763	8.763	0.0	80.0
C01216	2-Dehydro-3-deoxy-D-galactonate	-4.907	0.0	-4.907	60.0
C00025	L-Glutamate	7.23212362523	8.093	-6.938	70.0
C00024	Acetyl-CoA	-11.101297927	1.97	-11.104	90.0
C00027	Hydrogen_peroxide	-8.55409469485	5.322	-8.7	80.0
C00149	(S)-Malate	5.17367818448	5.513	-3.258	60.0
C00021	S-Adenosyl-L-homocysteine	7.4463207621	8.266	-7.06	70.0
C00020	AMP	8.56268848315	8.582	-2.376	80.0
C00022	Pyruvate	-9.78770633034	3.014	-9.801	90.0
C00143	5,10-Methylenetetrahydrofolate	-8.34543230211	4.683	-8.455	80.0
C00140	N-Acetyl-D-glucosamine	10.82	10.82	0.0	90.0
C00141	3-Methyl-2-oxobutanoic_acid	7.57306460054	7.616	-2.509	70.0
C00029	UDP-glucose	-10.9144421548	5.446	-10.947	90.0
C00147	Adenine	7.48836011605	7.658	-4.488	70.0
C00144	GMP	8.42271710593	8.615	-5.61	80.0
C03740	(5-L-Glutamyl)-L-amino_acid	-5.044	0.0	-5.044	60.0
C05807	2-Polyprenylphenol	7.60002071419	7.6	0.0	70.0
C06311	Galactitol_1-phosphate	-9.38383421604	0.0	-9.384	80.0
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-9.32793530506	0.0	-9.328	80.0
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-9.36695327166	4.845	-9.428	80.0
C02737	Phosphatidylserine	2.32143117955	2.807	-1.0	50.0
C00644	D-Mannitol_1-phosphate	7.90723441161	8.039	-4.524	70.0
C02739	1-(5-Phospho-D-ribosyl)-ATP	3.41511085573	3.807	-1.737	50.0
C05726	S-Substituted_L-cysteine	-8.92480651482	0.0	-8.925	80.0
C00700	XTP	9.59402204446	9.594	0.0	90.0
C01245	D-myo-Inositol_1,4,5-trisphosphate	-4.7	0.0	-4.7	50.0
C00705	dCDP	7.67035681675	7.993	-5.672	70.0
C06250	Holo-[carboxylase]	8.56428671434	9.342	-8.079	80.0
C01242	S-Aminomethyldihydrolipoylprotein	8.531	8.531	0.0	80.0
C11433	1-Methoxyphenanthrene	-6.08761958113	0.0	-6.088	60.0
C02637	3-Dehydroshikimate	-2.67742877674	3.963	-4.459	50.0
C03194	(R)-1-Aminopropan-2-ol	4.392	4.392	0.0	50.0
C04419	Carboxybiotin-carboxyl-carrier_protein	7.87890235757	8.31	-6.357	70.0
C01528	Hydrogen_selenide	-11.1792659792	0.0	-11.179	90.0
C02938	3-Indoleacetonitrile	7.658	7.658	0.0	70.0
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-9.29668922561	5.443	-9.393	80.0
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	6.22889944464	6.229	0.0	60.0
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	-4.90693742158	7.34	-7.585	60.0
C00763	D-Proline	-8.488	0.0	-8.488	80.0
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-5.7549391336	0.0	-5.755	60.0
C01137	S-Adenosylmethioninamine	0.807	0.807	0.0	50.0
C00760	Cellulose	7.16313424278	7.276	-3.544	70.0
C11736	5-Fluorodeoxyuridine	8.52705633269	8.527	0.0	80.0
C06037	Digalactosyl-diacylglycerol	10.7212349383	10.721	0.0	90.0
C03511	L-Phenylalanyl-tRNA(Phe)	-9.17097827217	0.0	-9.171	80.0
C06032	D-erythro-3-Methylmalate	1.078	1.078	0.0	50.0
C05382	Sedoheptulose_7-phosphate	-8.69902604928	5.573	-8.855	80.0
C12147	L-Threonine_O-3-phosphate	4.459	4.459	0.0	50.0
C05659	5-Methoxytryptamine	-6.08761958113	0.0	-6.088	60.0
C00380	Cytosine	4.143	4.143	0.0	50.0
C01102	O-Phospho-L-homoserine	-4.907	0.0	-4.907	60.0
C06408	Precorrin_8X	4.248	4.248	0.0	50.0
C02741	Phosphoribosyl-AMP	-3.524	0.0	-3.524	50.0
C03125	L-Cysteinyl-tRNA(Cys)	-8.36175671472	0.0	-8.362	80.0
C03127	L-Isoleucyl-tRNA(Ile)	-10.3277825038	0.0	-10.328	90.0
C06406	Precorrin_3B	3.907	3.907	0.0	50.0
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-10.7212349383	0.0	-10.721	90.0
C03691	CMP-N-glycoloylneuraminate	-4.392	0.0	-4.392	50.0
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-9.94099445798	5.248	-9.996	90.0
C20372	3-Ketoglutaryl-[acp]_methyl_ester	10.2493990755	10.31	-5.7	90.0
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-9.94099445798	5.248	-9.996	90.0
C20376	3-Ketopimeloyl-[acp]_methyl_ester	10.2493990755	10.31	-5.7	90.0
C20375	Glutaryl-[acp]_methyl_ester	-5.856816442	7.285	-7.741	60.0
C20374	Enoylglutaryl-[acp]_methyl_ester	-7.46786405995	0.0	-7.468	70.0
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	7.88265131878	7.977	-4.0	70.0
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	-6.28496250072	0.0	-6.285	60.0
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	10.7212349383	10.721	0.0	90.0
C05400	Epimelibiose	10.7212349383	10.721	0.0	90.0
C00804	Propynoate	-4.95411617433	0.0	-4.954	60.0
C00036	Oxaloacetate	7.82939847983	7.84	-0.694	70.0
C00969	3-Hydroxypropanal	6.40944350849	6.409	0.0	60.0
C05401	3-beta-D-Galactosyl-sn-glycerol	10.7212349383	10.721	0.0	90.0
C00519	Hypotaurine	-5.728	0.0	-5.728	60.0
C04257	N-Acetyl-D-mannosamine_6-phosphate	9.5036883728	9.504	0.0	90.0
C00966	2-Dehydropantoate	-4.70003504548	2.807	-5.044	50.0
C11540	Cobalt-precorrin_4	3.459	3.459	0.0	50.0
C04932	Lipid_A_disaccharide	4.17	4.17	0.0	50.0
C11542	Cobalt-precorrin_6	-2.322	0.0	-2.322	50.0
C11543	Cobalt-dihydro-precorrin_6	-1.0	0.0	-1.0	50.0
C02282	Glutaminyl-tRNA	9.15728370538	9.311	-6.005	80.0
C00418	(R)-Mevalonate	2.369	2.369	0.0	50.0
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	4.58456685524	4.585	0.0	50.0
C04919	2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine_1,4'-bisphosphate	-4.087	0.0	-4.087	50.0
C00415	Dihydrofolate	-5.42638826415	4.273	-5.962	60.0
C00416	Phosphatidate	-8.14449957908	5.334	-8.337	80.0
C15547	1,4-Dihydroxy-2-naphthoyl-CoA	-8.72446688934	0.0	-8.724	80.0
C01005	O-Phospho-L-serine	-4.248	0.0	-4.248	50.0
C02888	Sorbose_1-phosphate	-10.830939666	0.0	-10.831	90.0
C03460	2-Methylprop-2-enoyl-CoA	-11.506	0.0	-11.506	90.0
C17949	N-Acetyldemethylphosphinothricin	-7.48374727855	0.0	-7.484	70.0
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	7.88265131878	7.977	-4.0	70.0
C00993	D-Alanyl-D-alanine	-11.3053081672	5.858	-11.338	90.0
C01798	D-Glucoside	7.276	7.276	0.0	70.0
C10700	4'-Hydroxyacetophenone	-10.830939666	0.0	-10.831	90.0
C04039	2,3-Dihydroxy-3-methylbutanoate	-1.99661378515	4.644	-4.858	50.0
C04006	1D-myo-Inositol_3-phosphate	8.05521372588	9.114	-8.17	80.0
C00965	1,3-beta-D-Glucan	5.17	5.17	0.0	60.0
C00627	Pyridoxine_phosphate	-11.6360822782	0.0	-11.636	90.0
C02686	Galactosylceramide	-10.0392141556	0.0	-10.039	90.0
C03263	Coproporphyrinogen_III	6.53908364886	6.539	0.0	60.0
C00243	Lactose	10.7346498165	10.735	0.0	90.0
C00242	Guanine	7.41010100587	7.865	-5.978	70.0
C00245	Taurine	-7.179635975	5.044	-7.475	70.0
C06196	2'-Deoxyinosine_5'-phosphate	-9.59402204446	0.0	-9.594	90.0
C00249	Hexadecanoic_acid	6.62944201718	6.629	0.0	70.0
C16587	3-Carbamoyl-2-phenylpropionaldehyde	-11.4087469058	0.0	-11.409	90.0
C16586	2-Phenyl-1,3-propanediol_monocarbamate	11.4087469058	11.409	0.0	90.0
C00568	4-Aminobenzoate	5.58500367267	6.17	-4.585	60.0
C04732	5-Amino-6-(1-D-ribitylamino)uracil	2.58508234058	3.322	-2.0	50.0
C01099	L-Fuculose_1-phosphate	2.0	2.0	0.0	50.0
C01097	D-Tagatose_6-phosphate	11.9947951257	11.995	0.0	90.0
C01096	Sorbitol_6-phosphate	7.95608859999	7.973	-1.585	80.0
C01094	D-Fructose_1-phosphate	13.2615468701	13.305	-8.23	90.0
C01721	L-Fuculose	-1.0	0.0	-1.0	50.0
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	-5.0	0.0	-5.0	60.0
C05682	Phosphonoacetate	5.044	5.044	0.0	60.0
C00068	Thiamin_diphosphate	-7.92756508858	2.107	-7.953	80.0
C00342	Thioredoxin	-11.6359845291	6.134	-11.667	90.0
C00343	Thioredoxin_disulfide	11.6556647919	11.69	-6.285	90.0
C00344	Phosphatidylglycerol	8.08235704646	8.082	0.0	80.0
C00345	6-Phospho-D-gluconate	5.61435492206	5.807	-2.807	60.0
C05684	Selenite	11.8655908533	11.866	0.0	90.0
C00061	FMN	-4.644	0.0	-4.644	50.0
C00060	Carboxylate	-7.658	0.0	-7.658	70.0
C00063	CTP	9.61751839594	9.618	0.0	90.0
C00062	L-Arginine	-8.3268153874	6.135	-8.612	80.0
C00065	L-Serine	-9.88541688599	4.536	-9.92	90.0
C00064	L-Glutamine	-7.51503027125	5.949	-7.935	70.0
C00067	Formaldehyde	-5.322	0.0	-5.322	60.0
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	6.06605881457	6.686	-5.17	60.0
C16633	5-Fluorouridine	8.98559388101	8.986	0.0	80.0
C01092	8-Amino-7-oxononanoate	4.644	4.644	0.0	50.0
C16631	alpha-Fluoro-beta-ureidopropionic_acid	-5.12909680407	0.0	-5.129	60.0
C16630	5,6-Dihydro-5-fluorouracil	5.12909680407	5.129	0.0	60.0
C16635	5'-Deoxy-5-fluorocytidine	6.4591633966	6.459	0.0	60.0
C16634	5-Fluorouridine_monophosphate	-9.09782936845	0.0	-9.098	80.0
C19673	Malonyl-[acp]_methyl_ester	7.95422818129	7.954	0.0	80.0
C00741	Diacetyl	-10.308	0.0	-10.308	90.0
C00239	dCMP	1.807	1.807	0.0	50.0
C04079	N-((R)-Pantothenoyl)-L-cysteine	8.08757441433	8.088	0.0	80.0
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	-5.931	0.0	-5.931	60.0
C00669	gamma-L-Glutamyl-L-cysteine	-8.85507128429	0.0	-8.855	80.0
C00668	alpha-D-Glucose_6-phosphate	9.85163283422	9.951	-6.039	90.0
C02166	Leukotriene_C4	5.044	5.044	0.0	60.0
C00666	LL-2,6-Diaminoheptanedioate	-7.96805063946	3.716	-8.042	80.0
C00663	beta-D-Glucose_1-phosphate	-8.27155429584	0.0	-8.272	80.0
C02163	L-Arginyl-tRNA(Arg)	-9.21169564089	0.0	-9.212	80.0
C00988	2-Phosphoglycolate	5.93094766811	5.931	0.0	60.0
C00989	4-Hydroxybutanoic_acid	9.66524924903	9.665	0.0	90.0
C00114	Choline	-7.94289685523	0.0	-7.943	80.0
C00117	D-Ribose_5-phosphate	8.85030629141	9.76	-8.664	80.0
C00116	Glycerol	-8.95720339051	0.0	-8.957	80.0
C00111	Glycerone_phosphate	10.5854352421	10.744	-7.476	90.0
C02380	6-Mercaptopurine	8.96571628671	8.966	0.0	80.0
C00112	CDP	-6.50725852784	5.837	-7.211	70.0
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-10.4246187529	1.402	-10.427	90.0
C00118	D-Glyceraldehyde_3-phosphate	-11.8222341573	5.98	-11.847	90.0
C03688	Apo-[acyl-carrier-protein]	8.69879339124	8.699	0.0	80.0
C03492	D-4'-Phosphopantothenate	4.70026688994	5.614	-4.523	50.0
C00231	D-Xylulose_5-phosphate	-4.37483072468	7.431	-7.595	50.0
C01345	dITP	-6.33932191335	4.7	-6.741	70.0
C11924	Perillic_acid	-4.95411617433	0.0	-4.954	60.0
C05750	3-Oxooctanoyl-[acp]	9.74389117807	9.808	-5.295	90.0
C00681	1-Acyl-sn-glycerol_3-phosphate	-5.60842858229	5.664	-6.636	60.0
C05752	Octanoyl-[acp]	-6.59900162079	6.87	-7.741	70.0
C05753	3-Oxodecanoyl-[acp]	9.74389117807	9.808	-5.295	90.0
C05754	trans-Dec-2-enoyl-[acp]	-7.39252334063	0.0	-7.393	70.0
C05755	Decanoyl-[acp]	-6.59900162079	6.87	-7.741	70.0
C05756	3-Oxododecanoyl-[acp]	10.2493990755	10.31	-5.7	90.0
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-9.89787528424	5.248	-9.954	90.0
C05758	trans-Dodec-2-enoyl-[acp]	-7.39252334063	0.0	-7.393	70.0
C05759	3-Oxotetradecanoyl-[acp]	10.2493990755	10.31	-5.7	90.0
C18172	Carboxyspermidine	4.585	4.585	0.0	50.0
C05811	2-Octaprenyl-6-hydroxyphenol	-7.60002071419	0.0	-7.6	70.0
C05810	2-Octaprenylphenol	7.60002071419	7.6	0.0	70.0
C00188	L-Threonine	3.57237065853	7.543	-7.448	50.0
C00189	Ethanolamine	-7.5292846525	5.015	-7.762	70.0
C02702	L-Prolyl-tRNA(Pro)	-10.5932374118	0.0	-10.593	90.0
C03793	N6,N6,N6-Trimethyl-L-lysine	-9.669	0.0	-9.669	90.0
C00184	Glycerone	8.099	8.099	0.0	80.0
C00185	Cellobiose	7.13944983331	7.276	-3.807	70.0
C00183	L-Valine	-4.74623027477	6.634	-6.979	50.0
C03794	N6-(1,2-Dicarboxyethyl)-AMP	-6.03027076822	4.624	-6.492	60.0
C00181	D-Xylose	7.30374486349	7.331	-1.585	70.0
C00159	D-Mannose	11.3970052059	11.417	-5.248	90.0
C04216	all-trans-Heptaprenyl_diphosphate	-8.36639411936	0.0	-8.366	80.0
C04051	5-Amino-4-imidazolecarboxyamide	-10.2584321346	0.0	-10.258	90.0
C05984	2-Hydroxybutanoic_acid	12.8911606193	12.891	0.0	90.0
C06548	Ethylene_oxide	10.830939666	10.831	0.0	90.0
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	1.34109978971	3.511	-3.149	50.0
C02553	L-Seryl-tRNA(Ser)	-10.0277626061	0.0	-10.028	90.0
C16348	cis-3-Chloroallyl_aldehyde	-10.2684994076	0.0	-10.268	90.0
C14765	13-OxoODE	-10.830939666	0.0	-10.831	90.0
C02946	4-Acetamidobutanoate	-4.95411617433	0.0	-4.954	60.0
C00842	dTDP-glucose	-5.12931194505	0.0	-5.129	60.0
C03063	2-Oxohept-3-enedioate	3.585	3.585	0.0	50.0
C02470	Xanthurenic_acid	6.08761958113	6.088	0.0	60.0
C05980	Cardiolipin	-8.43434848992	0.0	-8.434	80.0
C05100	3-Ureidoisobutyrate	-5.12909680407	0.0	-5.129	60.0
C06142	1-Butanol	-10.830939666	0.0	-10.831	90.0
C02291	L-Cystathionine	8.44698090427	8.447	0.0	80.0
C09815	Benzamide	7.34	7.34	0.0	70.0
C00151	L-Amino_acid	5.044	5.044	0.0	60.0
C05823	3-Mercaptolactate	-12.8911606193	0.0	-12.891	90.0
C03546	myo-Inositol_4-phosphate	9.12420244715	9.124	0.0	80.0
C16551	Alcophosphamide	-11.4087469058	0.0	-11.409	90.0
C06715	3-Oxopimeloyl-CoA	7.59222814289	7.592	0.0	70.0
C06714	3-Hydroxypimeloyl-CoA	-6.267	0.0	-6.267	60.0
C05539	N-Acetyl-L-2-amino-6-oxopimelate	7.238	7.238	0.0	70.0
C14519	1-Hydroxypyrene	6.08761958113	6.088	0.0	60.0
C11437	1-Deoxy-D-xylulose_5-phosphate	2.56816207896	3.397	-2.202	50.0
C09306	Sulfur_dioxide	-8.62556586147	0.0	-8.626	80.0
C00154	Palmitoyl-CoA	-6.62944201718	0.0	-6.629	70.0
C16237	Protein_N6-(lipoyl)lysine	-10.9019597647	0.0	-10.902	90.0
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	11.2823926119	11.282	0.0	90.0
C00931	Porphobilinogen	4.392	4.392	0.0	50.0
C00561	Mandelonitrile	-7.276	0.0	-7.276	70.0
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	6.33394790754	6.334	0.0	60.0
C18239	Precursor_Z	-6.28532650553	0.0	-6.285	60.0
C00446	alpha-D-Galactose_1-phosphate	-7.88745605314	5.446	-8.131	80.0
C00445	5,10-Methenyltetrahydrofolate	6.94345264682	7.074	-3.544	70.0
C01762	Xanthosine	8.82850249694	8.829	0.0	80.0
C00441	L-Aspartate_4-semialdehyde	7.22657627246	7.548	-5.226	70.0
C00440	5-Methyltetrahydrofolate	-5.06928632135	2.222	-5.257	60.0
C00526	Deoxyuridine	9.07183581095	9.08	-1.585	80.0
C00527	Glutaryl-CoA	-7.57218193325	0.0	-7.572	70.0
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	4.40942630849	4.409	0.0	50.0
C00522	(R)-Pantoate	5.15344377086	5.392	-2.678	60.0
C00448	trans,trans-Farnesyl_diphosphate	6.76486764658	6.785	-0.585	70.0
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	-5.97742035857	4.523	-6.426	60.0
C01024	Hydroxymethylbilane	5.17028425051	5.833	-4.392	60.0
C05796	Galactan	10.6256522403	10.626	0.0	90.0
C16221	(2E)-Octadecenoyl-[acp]	-7.10875135497	0.0	-7.109	70.0
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-11.0145483115	0.0	-11.015	90.0
C16254	[Dihydrolipoyllysine-residue_succinyltransferase]_S-succinyldihydrolipoyllysine	-1.585	0.0	-1.585	50.0
C04133	N-Acetyl-L-glutamate_5-phosphate	0.874	0.874	0.0	50.0
C03838	5'-Phosphoribosylglycinamide	-6.8072755404	0.0	-6.807	70.0
C00288	HCO3-	8.81810388877	8.932	-5.209	80.0
C03722	Quinolinate	-2.58541395319	4.17	-4.585	50.0
C05402	Melibiose	8.75557852785	8.794	-3.544	80.0
C02091	(S)-Ureidoglycine	-8.08764902894	0.0	-8.088	80.0
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	9.83785376499	9.858	-3.7	90.0
C03939	Acetyl-[acyl-carrier_protein]	-8.65327898002	5.057	-8.768	80.0
C00054	Adenosine_3',5'-bisphosphate	-8.69879339124	0.0	-8.699	80.0
C18048	N-Succinyl-L-citrulline	-4.9538391244	0.0	-4.954	60.0
C00620	alpha-D-Ribose_1-phosphate	10.8340603432	10.834	0.0	90.0
C11355	4-Amino-4-deoxychorismate	3.85799557125	4.585	-3.248	50.0
C02988	L-Histidyl-tRNA(His)	-9.00844064867	0.0	-9.008	80.0
C01222	GDP-4-dehydro-6-deoxy-D-mannose	-2.0	0.0	-2.0	50.0
C04895	7,8-Dihydroneopterin_3'-triphosphate	5.36912827427	6.465	-5.555	60.0
C00780	Serotonin	6.08761958113	6.088	0.0	60.0
C01228	Guanosine_3',5'-bis(diphosphate)	-7.95421789582	0.0	-7.954	80.0
C05966	15(S)-HPETE	5.0	5.0	0.0	60.0
C01672	Cadaverine	1.585	1.585	0.0	50.0
C01346	dUDP	6.46190116544	7.305	-6.129	60.0
C00232	Succinate_semialdehyde	-7.51161489856	0.0	-7.512	70.0
C00233	4-Methyl-2-oxopentanoate	-2.322	0.0	-2.322	50.0
C00234	10-Formyltetrahydrofolate	-8.68539805963	0.0	-8.685	80.0
C00235	Dimethylallyl_diphosphate	-5.69947315778	4.788	-6.315	60.0
C01613	Stachyose	10.294038754	10.294	0.0	90.0
C00237	CO	-6.133	0.0	-6.133	60.0
C05985	2-Propynal	4.95411617433	4.954	0.0	50.0
C00011	CO2	9.74754371638	9.748	0.0	90.0
