Compound_code	Metabolite_name	Importance_score	p_value
C01103	Orotidine_5'-phosphate	7.319	n.s.
C03284	L-3-Amino-isobutanoate	6.919	n.s.
C15699	gamma-L-Glutamylputrescine	-6.358	<0.05
C14180	S-(Hydroxymethyl)glutathione	7.435	n.s.
C02741	Phosphoribosyl-AMP	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	-7.418	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	-9.098	n.s.
C00097	L-Cysteine	0.0	n.s.
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-12.443	<0.05
C04317	1-Organyl-2-lyso-sn-glycero-3-phosphocholine	0.0	n.s.
C20372	3-Ketoglutaryl-[acp]_methyl_ester	10.621	<0.05
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-10.932	<0.05
C20376	3-Ketopimeloyl-[acp]_methyl_ester	10.621	<0.05
C20375	Glutaryl-[acp]_methyl_ester	10.17	n.s.
C20374	Enoylglutaryl-[acp]_methyl_ester	-9.594	n.s.
C20378	Enoylpimeloyl-[acp]_methyl_ester	-9.594	n.s.
C19586	Aflatoxin_B1-exo-8,9-epoxide	10.165	n.s.
C06206	Benzoyl_phosphate	8.044	n.s.
C00802	Oxalureate	-7.484	n.s.
C03722	Quinolinate	-6.845	n.s.
C14839	Bromobenzene-3,4-oxide	10.165	n.s.
C01177	Inositol_1-phosphate	8.0	n.s.
C01144	(S)-3-Hydroxybutanoyl-CoA	-3.137	n.s.
C02282	Glutaminyl-tRNA	0.0	n.s.
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	7.658	n.s.
C04919	2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine_1,4'-bisphosphate	8.281	n.s.
C00415	Dihydrofolate	-7.5	n.s.
C00416	Phosphatidate	7.286	n.s.
C00417	cis-Aconitate	0.0	n.s.
C05983	Propionyladenylate	0.0	n.s.
C00618	3-Dehydro-L-gulonate	7.435	n.s.
C03460	2-Methylprop-2-enoyl-CoA	8.364	n.s.
C00037	Glycine	7.97	n.s.
C15767	4-(L-gamma-Glutamylamino)butanoate	0.0	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	-9.349	n.s.
C03345	2-Methylbut-2-enoyl-CoA	0.0	n.s.
C03344	2-Methylacetoacetyl-CoA	-8.364	n.s.
C09880	alpha-Pinene	7.267	n.s.
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	-7.313	n.s.
C19975	2-Oxepin-2(3H)-ylideneacetyl-CoA	6.585	n.s.
C04039	2,3-Dihydroxy-3-methylbutanoate	8.224	n.s.
C04006	1D-myo-Inositol_3-phosphate	8.0	n.s.
C02565	N-Methylhydantoin	-7.989	n.s.
C11355	4-Amino-4-deoxychorismate	-7.577	n.s.
C02686	Galactosylceramide	-12.443	<0.05
C05576	3,4-Dihydroxyphenylethyleneglycol	0.0	n.s.
C05577	3,4-Dihydroxymandelaldehyde	0.0	n.s.
C14847	3,4-Dihydro-3-hydroxy-4-S-glutathionyl_bromobenzene	-10.165	n.s.
C00243	Lactose	9.519	n.s.
C00242	Guanine	-9.253	n.s.
C00244	Nitrate	0.0	n.s.
C14840	Bromobenzene-2,3-oxide	10.165	n.s.
C14848	2,3-Dihydro-2-S-glutathionyl-3-hydroxy_bromobenzene	-10.165	n.s.
C16586	2-Phenyl-1,3-propanediol_monocarbamate	7.435	n.s.
C00483	Tyramine	6.7	n.s.
C06441	L-Xylulose_1-phosphate	-6.989	n.s.
C06194	2',3'-Cyclic_GMP	8.243	n.s.
C01099	L-Fuculose_1-phosphate	-5.7	n.s.
C01097	D-Tagatose_6-phosphate	-6.989	n.s.
C01096	Sorbitol_6-phosphate	8.114	n.s.
C01094	D-Fructose_1-phosphate	-9.265	n.s.
C01721	L-Fuculose	8.044	n.s.
C01092	8-Amino-7-oxononanoate	-7.209	n.s.
C00068	Thiamin_diphosphate	0.0	n.s.
C00342	Thioredoxin	9.824	n.s.
C00343	Thioredoxin_disulfide	-9.679	n.s.
C00344	Phosphatidylglycerol	7.248	n.s.
C00345	6-Phospho-D-gluconate	-7.205	n.s.
C07086	Phenylacetic_acid	-6.066	n.s.
C05758	trans-Dodec-2-enoyl-[acp]	-9.594	n.s.
C00063	CTP	6.459	n.s.
C00062	L-Arginine	7.075	n.s.
C00065	L-Serine	-1.208	n.s.
C00064	L-Glutamine	-8.694	n.s.
C01165	L-Glutamate_5-semialdehyde	8.299	n.s.
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	7.644	n.s.
C16633	5-Fluorouridine	-11.195	<0.05
C16631	alpha-Fluoro-beta-ureidopropionic_acid	-9.568	n.s.
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	7.304	n.s.
C19673	Malonyl-[acp]_methyl_ester	10.17	n.s.
C05924	Molybdopterin	-9.147	n.s.
C05923	2,5-Diaminopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05922	Formamidopyrimidine_nucleoside_triphosphate	0.0	n.s.
C00748	Siroheme	0.0	n.s.
C04171	(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate	-6.229	n.s.
C04079	N-((R)-Pantothenoyl)-L-cysteine	7.629	n.s.
C00986	1,3-Diaminopropane	6.7	n.s.
C00905	D-Fructuronate	0.0	n.s.
C00669	gamma-L-Glutamyl-L-cysteine	-8.907	n.s.
C00668	alpha-D-Glucose_6-phosphate	-9.56	n.s.
C05399	Melibiitol	12.443	<0.05
C18096	D-Allulose_6-phosphate	-6.409	<0.05
C00663	beta-D-Glucose_1-phosphate	6.524	<0.05
C02163	L-Arginyl-tRNA(Arg)	-7.794	n.s.
C00988	2-Phosphoglycolate	8.061	n.s.
C00135	L-Histidine	9.185	n.s.
C00117	D-Ribose_5-phosphate	-8.754	n.s.
C00116	Glycerol	-11.045	<0.05
C00111	Glycerone_phosphate	7.443	n.s.
C02380	6-Mercaptopurine	8.622	n.s.
C00112	CDP	-9.388	<0.05
C05746	3-Oxohexanoyl-[acp]	10.621	<0.05
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	0.0	n.s.
C00118	D-Glyceraldehyde_3-phosphate	6.16	n.s.
C00826	L-Arogenate	8.224	n.s.
C03492	D-4'-Phosphopantothenate	-7.629	n.s.
C01346	dUDP	-6.7	n.s.
C01345	dITP	-7.508	n.s.
C05750	3-Oxooctanoyl-[acp]	10.206	<0.05
C05751	trans-Oct-2-enoyl-[acp]	-9.594	n.s.
C14145	(3S)-3-Hydroxyadipyl-CoA	-6.119	n.s.
C14144	5-Carboxy-2-pentenoyl-CoA	8.364	n.s.
C05754	trans-Dec-2-enoyl-[acp]	-9.594	n.s.
C05755	Decanoyl-[acp]	10.17	n.s.
C05756	3-Oxododecanoyl-[acp]	10.621	<0.05
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-10.932	<0.05
C02593	Tetradecanoyl-CoA	0.0	n.s.
C05759	3-Oxotetradecanoyl-[acp]	10.621	<0.05
C05813	2-Octaprenyl-6-methoxy-1,4-benzoquinone	8.52	n.s.
C05811	2-Octaprenyl-6-hydroxyphenol	-8.555	n.s.
C05810	2-Octaprenylphenol	8.555	n.s.
C00188	L-Threonine	9.434	n.s.
C05814	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-8.52	n.s.
C02702	L-Prolyl-tRNA(Pro)	-8.574	n.s.
C00184	Glycerone	9.124	n.s.
C05818	2-Demethylmenaquinone	7.418	n.s.
C00183	L-Valine	-7.761	n.s.
C00180	Benzoate	-8.044	n.s.
C00181	D-Xylose	8.581	n.s.
C00010	CoA	-8.155	n.s.
C16551	Alcophosphamide	-7.435	n.s.
C00011	CO2	-2.358	n.s.
C07091	cis-Acetylacrylate	-9.101	n.s.
C07090	Protoanemonin	9.101	n.s.
C00689	alpha,alpha'-Trehalose_6-phosphate	6.459	<0.05
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	0.0	n.s.
C16348	cis-3-Chloroallyl_aldehyde	0.0	n.s.
C18309	3-Chloro-2-methyldienelactone	9.101	n.s.
C16587	3-Carbamoyl-2-phenylpropionaldehyde	-7.435	n.s.
C01161	3,4-Dihydroxyphenylacetate	2.322	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	0.0	n.s.
C18305	2-Chloro-5-methylmaleylacetate	-9.101	n.s.
C18304	2-Chloro-5-methyl-cis-dienelactone	9.101	n.s.
C05271	trans-Hex-2-enoyl-CoA	-7.102	n.s.
C00015	UDP	-8.996	<0.05
C00568	4-Aminobenzoate	7.748	n.s.
C05270	Hexanoyl-CoA	0.0	n.s.
C05100	3-Ureidoisobutyrate	-9.568	n.s.
C01832	Lauroyl-CoA	0.0	n.s.
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	0.0	n.s.
C05822	3'-CMP	-8.243	n.s.
C03546	myo-Inositol_4-phosphate	8.0	n.s.
C05274	Decanoyl-CoA	0.0	n.s.
C19845	Pimelyl-[acyl-carrier_protein]	7.209	n.s.
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	8.364	n.s.
C16469	3-Hydroxy-5-methylhex-4-enoyl-CoA	0.0	n.s.
C10858	Ecgonine	-8.134	n.s.
C05824	S-Sulfo-L-cysteine	-7.562	n.s.
C00931	Porphobilinogen	9.26	n.s.
C00966	2-Dehydropantoate	-8.155	n.s.
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	3.0	n.s.
C00447	Sedoheptulose_1,7-bisphosphate	0.0	n.s.
C00446	alpha-D-Galactose_1-phosphate	-6.83	n.s.
C00445	5,10-Methenyltetrahydrofolate	0.0	n.s.
C01762	Xanthosine	-8.454	n.s.
C00441	L-Aspartate_4-semialdehyde	9.03	n.s.
C00440	5-Methyltetrahydrofolate	8.384	n.s.
C14802	1-Nitronaphthalene-7,8-oxide	10.165	n.s.
C11457	3-(3-Hydroxyphenyl)propanoic_acid	7.18	n.s.
C14800	1-Nitronaphthalene-5,6-oxide	10.165	n.s.
C00527	Glutaryl-CoA	0.0	n.s.
C14806	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	-10.165	n.s.
C00522	(R)-Pantoate	9.106	n.s.
C19879	D-glycero-alpha-D-manno-Heptose_1,7-bisphosphate	8.0	n.s.
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	7.484	n.s.
C01672	Cadaverine	7.399	n.s.
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-10.363	n.s.
C16254	[Dihydrolipoyllysine-residue_succinyltransferase]_S-succinyldihydrolipoyllysine	-9.852	n.s.
C18215	Bis(4-hydroxyphenyl)methanol	-7.267	n.s.
C06813	Nitrobenzene	7.267	n.s.
C00644	D-Mannitol_1-phosphate	-7.585	n.s.
C05753	3-Oxodecanoyl-[acp]	10.206	<0.05
C04133	N-Acetyl-L-glutamate_5-phosphate	-7.788	n.s.
C01595	Linoleate	0.0	n.s.
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	6.966	n.s.
C03838	5'-Phosphoribosylglycinamide	-8.039	n.s.
C05400	Epimelibiose	12.443	<0.05
C05401	3-beta-D-Galactosyl-sn-glycerol	12.443	<0.05
C05402	Melibiose	0.0	n.s.
C02091	(S)-Ureidoglycine	6.858	n.s.
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	12.443	<0.05
C03939	Acetyl-[acyl-carrier_protein]	10.17	n.s.
C00620	alpha-D-Ribose_1-phosphate	9.98	n.s.
C00627	Pyridoxine_phosphate	6.516	n.s.
C00624	N-Acetyl-L-glutamate	-4.087	n.s.
C04376	5'-Phosphoribosyl-N-formylglycinamide	7.547	n.s.
C01228	Guanosine_3',5'-bis(diphosphate)	-8.451	n.s.
C05966	15(S)-HPETE	8.253	n.s.
C05212	1-Radyl-2-acyl-sn-glycero-3-phosphocholine	0.0	n.s.
C00239	dCMP	-6.488	n.s.
C00231	D-Xylulose_5-phosphate	-3.481	n.s.
C00232	Succinate_semialdehyde	3.536	n.s.
C00233	4-Methyl-2-oxopentanoate	0.0	n.s.
C00234	10-Formyltetrahydrofolate	9.389	n.s.
C00235	Dimethylallyl_diphosphate	7.002	n.s.
C01613	Stachyose	12.443	<0.05
C00198	D-Glucono-1,5-lactone	0.0	n.s.
C00159	D-Mannose	-11.773	<0.05
C00158	Citrate	4.632	n.s.
C00014	Ammonia	8.592	n.s.
C05980	Cardiolipin	-7.248	n.s.
C00016	FAD	0.0	n.s.
C02336	beta-D-Fructose	8.175	n.s.
C00018	Pyridoxal_phosphate	6.031	n.s.
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate	-10.143	n.s.
C00153	Nicotinamide	0.0	n.s.
C00152	L-Asparagine	10.537	<0.05
C00155	L-Homocysteine	-9.666	n.s.
C00154	Palmitoyl-CoA	0.0	n.s.
C00157	Phosphatidylcholine	0.0	n.s.
C00156	4-Hydroxybenzoate	6.508	n.s.
C00039	DNA	0.0	n.s.
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	7.748	n.s.
C02876	Propanoyl_phosphate	7.637	n.s.
C00424	(S)-Lactaldehyde	-9.242	n.s.
C04146	all-trans-Octaprenyl_diphosphate	-8.295	n.s.
C00459	dTTP	6.182	n.s.
C06329	2-Chloromaleylacetate	-9.101	n.s.
C03758	Dopamine	6.7	n.s.
C00860	L-Histidinol	-7.972	n.s.
C02218	Dehydroalanine	-7.331	n.s.
C03765	4-Hydroxyphenylacetaldehyde	-6.7	n.s.
C02954	6-Aminopenicillanate	-7.476	n.s.
C02714	N-Acetylputrescine	-9.116	n.s.
C16630	5,6-Dihydro-5-fluorouracil	9.568	n.s.
C00301	ADP-ribose	8.589	n.s.
C00718	Amylose	-9.007	n.s.
C02235	4-Nitrocatechol	7.267	n.s.
C02232	3-Oxoadipyl-CoA	-8.028	n.s.
C00309	D-Ribulose	0.0	n.s.
C14089	1-Hydroxymethylnaphthalene	11.009	<0.05
C15672	Heme_O	-8.322	n.s.
C02909	(2-Naphthyl)methanol	11.009	<0.05
C17551	2-Polyprenyl-6-hydroxyphenol	-8.555	n.s.
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	8.842	n.s.
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	-6.144	n.s.
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-10.517	<0.05
C06188	Salicin_6-phosphate	8.762	n.s.
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	0.0	n.s.
C01380	Ethylene_glycol	10.52	n.s.
C05665	3-Aminopropanal	-6.7	n.s.
C06025	Di[3-deoxy-D-manno-octulosonyl]-lipid_IV(A)	-8.281	n.s.
C06024	3-Deoxy-D-manno-octulosonyl-lipid_IV(A)	0.0	n.s.
C05668	3-Hydroxypropionyl-CoA	0.0	n.s.
C00061	FMN	0.0	n.s.
C03508	L-2-Amino-3-oxobutanoic_acid	-9.556	n.s.
C06186	Arbutin	6.7	<0.05
C06187	Arbutin_6-phosphate	5.858	n.s.
C03291	L-Xylulose_5-phosphate	-7.435	n.s.
C02059	Phylloquinone	-8.52	n.s.
C03294	N-Formylmethionyl-tRNA	-10.217	n.s.
C03114	Dimethylbenzimidazole	8.175	n.s.
C00642	4-Hydroxyphenylacetate	6.524	<0.05
C06611	trans-3-Chloro-2-propene-1-ol	0.0	n.s.
C06612	cis-3-Chloro-2-propene-1-ol	0.0	n.s.
C06613	trans-3-Chloroallyl_aldehyde	0.0	n.s.
C14792	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	-10.165	n.s.
C14793	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	-10.165	n.s.
C14791	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	-10.165	n.s.
C20386	Biotin_sulfoxide	7.687	n.s.
C01934	L-Rhamnonate	6.459	<0.05
C00870	4-Nitrophenol	-6.883	n.s.
C01013	3-Hydroxypropanoate	0.0	n.s.
C00877	Crotonoyl-CoA	4.569	n.s.
C16374	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahepta-2,6,9,12,15,18,21-enoyl-CoA	8.044	n.s.
C16375	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA	-8.044	n.s.
C00740	D-Serine	8.422	n.s.
C04246	But-2-enoyl-[acyl-carrier_protein]	-9.594	n.s.
C11088	1,2-Dibromoethane	10.165	n.s.
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	0.0	n.s.
C04438	1-Acyl-sn-glycero-3-phosphoethanolamine	-7.728	n.s.
C03373	Aminoimidazole_ribotide	7.97	n.s.
C02067	Pseudouridine	5.907	<0.05
C00407	L-Isoleucine	-4.202	n.s.
C04431	cis-4-Carboxymethylenebut-2-en-4-olide	9.101	n.s.
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	-8.257	n.s.
C06055	O-Phospho-4-hydroxy-L-threonine	0.0	n.s.
C01412	Butanal	12.536	<0.05
C05993	Acetyl_adenylate	0.0	n.s.
C06509	Adenosyl_cobinamide_phosphate	0.0	n.s.
C14315	Anthracene	7.267	n.s.
C09332	Tetrahydrofolyl-[Glu](2)	-7.5	n.s.
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	-10.517	<0.05
C00582	Phenylacetyl-CoA	-6.6	n.s.
C00583	Propane-1,2-diol	10.52	n.s.
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	-6.585	n.s.
C19946	3-Oxo-5,6-dehydrosuberyl-CoA_semialdehyde	0.0	n.s.
C14855	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	-10.165	n.s.
C05259	3-Oxopalmitoyl-CoA	0.0	n.s.
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	0.0	n.s.
C04478	3-Deoxy-D-manno-octulosonate_8-phosphate	0.0	n.s.
C00577	D-Glyceraldehyde	-9.313	n.s.
C01260	P1,P4-Bis(5'-adenosyl)_tetraphosphate	7.735	n.s.
C18242	2,3,5-Trichlorodienelactone	9.101	n.s.
C18243	2,3,5-Trichloromaleylacetate	-9.101	n.s.
C14851	Benzo[a]pyrene-4,5-oxide	10.165	n.s.
C13631	2,2-Bis(4-hydroxyphenyl)-1-propanol	7.267	n.s.
C14852	Benzo[a]pyrene-7,8-diol	10.165	n.s.
C00906	5,6-Dihydrothymine	9.568	n.s.
C00275	D-Mannose_6-phosphate	-10.76	<0.05
C16205	Anthracene-9,10-dihydrodiol	-7.267	n.s.
C00270	N-Acetylneuraminate	9.299	n.s.
C14858	2,2-Dichloroacetaldehyde	10.165	n.s.
C00900	2-Acetolactate	-9.956	n.s.
C04646	6-Thioinosine-5'-monophosphate	-8.622	n.s.
C14220	4,4'-Dihydroxybenzophenone	7.267	n.s.
C00831	Pantetheine	7.629	n.s.
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	-8.351	n.s.
C12215	Iminoerythrose_4-phosphate	-8.29	n.s.
C12214	Aminofructose_6-phosphate	8.29	n.s.
C00294	Inosine	-6.558	n.s.
C00295	Orotate	0.0	n.s.
C00292	Aniline	7.267	n.s.
C00357	N-Acetyl-D-glucosamine_6-phosphate	7.066	n.s.
C05698	Selenohomocysteine	8.079	n.s.
C00354	D-Fructose_1,6-bisphosphate	-6.03	n.s.
C00352	D-Glucosamine_6-phosphate	-8.86	n.s.
C00350	Phosphatidylethanolamine	-0.222	n.s.
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	5.329	n.s.
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	0.0	n.s.
C03657	1,4-Dihydroxy-2-naphthoate	0.0	n.s.
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	-8.175	n.s.
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	8.455	n.s.
C11736	5-Fluorodeoxyuridine	7.426	n.s.
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	8.889	n.s.
C06201	2,4-Dihydroxyhept-2-enedioate	6.145	n.s.
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-9.349	n.s.
C02376	5-Methylcytosine	7.989	n.s.
C11638	3-Amino-2-oxopropyl_phosphate	-5.746	n.s.
C00993	D-Alanyl-D-alanine	-9.635	n.s.
C00655	Xanthosine_5'-phosphate	-5.901	n.s.
C05382	Sedoheptulose_7-phosphate	-5.704	n.s.
C00120	Biotin	-7.687	n.s.
C00121	D-Ribose	8.845	n.s.
C00122	Fumarate	13.233	<0.05
C00123	L-Leucine	-3.544	n.s.
C00124	D-Galactose	-11.522	<0.05
C00127	Glutathione_disulfide	6.476	n.s.
C00129	Isopentenyl_diphosphate	6.91	n.s.
C15532	N-Acetyl-L-citrulline	7.468	n.s.
C11938	Myrtenol	-7.267	n.s.
C06377	D-Galactosamine_6-phosphate	-7.007	<0.05
C06376	N-Acetyl-D-galactosamine_6-phosphate	-7.203	<0.05
C05749	Hexanoyl-[acp]	10.17	n.s.
C05748	trans-Hex-2-enoyl-[acp]	-9.594	n.s.
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-10.932	<0.05
C16153	UDP-L-Ara4N	7.044	n.s.
C05745	Butyryl-[acp]	10.17	n.s.
C05744	Acetoacetyl-[acp]	9.885	<0.05
C03150	Nicotinamide-beta-riboside	-8.454	n.s.
C16154	UDP-L-Ara4FN	-7.044	n.s.
C16155	UDP-L-Ara4O	-7.044	n.s.
C00055	CMP	-3.555	n.s.
C00199	D-Ribulose_5-phosphate	9.524	n.s.
C00051	Glutathione	7.478	n.s.
C00052	UDP-alpha-D-galactose	-4.269	n.s.
C00053	3'-Phosphoadenylyl_sulfate	9.896	n.s.
C00194	Cobamide_coenzyme	-8.267	n.s.
C00197	3-Phospho-D-glycerate	-7.88	n.s.
C00196	2,3-Dihydroxybenzoate	-7.022	n.s.
C00058	Formate	12.998	<0.05
C19880	D-glycero-alpha-D-manno-Heptose_1-phosphate	-8.0	n.s.
C01112	D-Arabinose_5-phosphate	0.0	n.s.
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	-10.932	<0.05
C01051	Uroporphyrinogen_III	5.858	n.s.
C01050	UDP-N-acetylmuramate	7.828	n.s.
C14298	Bis(4-hydroxyphenyl)methane	7.267	n.s.
C01212	UDP-N-acetylmuramoyl-L-alanine	7.685	n.s.
C06157	[Dihydrolipoyllysine-residue_succinyltransferase]_S-glutaryldihydrolipoyllysine	0.0	n.s.
C06156	alpha-D-Glucosamine_1-phosphate	0.0	n.s.
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	7.748	n.s.
C04805	5(S)-HETE	-8.253	n.s.
C20423	alpha-D-Ribose_1-methylphosphonate_5-phosphate	-1.0	n.s.
C20422	alpha-D-Ribose_1-methylphosphonate_5-triphosphate	4.907	n.s.
C03539	S-Ribosyl-L-homocysteine	10.079	n.s.
C00721	Dextrin	-8.873	n.s.
C02463	Precorrin_2	-8.704	n.s.
C06010	(S)-2-Acetolactate	0.0	n.s.
C00258	D-Glycerate	-7.349	n.s.
C05269	3-Oxohexanoyl-CoA	-2.755	n.s.
